facility_id,year,facility_name,state,city,county,lat,lon,parent_name,ownership_share,co2_ghgrp_metric,attributed_co2_ghgrp_metric,co2_cems_metric,cems_n_oris_codes,gross_load_mwh,heat_input_mmbtu,has_cems,co2_ct_metric,n_ct_assets,mean_match_distance_km,has_ct,n_sources,is_clustered
1000964,2012,Chesterfield Power Station,VA,CHESTER,Chesterfield,37.3822,-77.3833,DOMINION ENERGY INC,1.0,4562372.938,4562372.938,3951589.238204025,1.0,6689348.55,57269318.161000006,True,,,,False,2,False
1000696,2012,Chevron Cogenerating Station,MS,PASCAGOULA,Jackson,30.34,-88.492,THE SOUTHERN CO,1.0,836416.42,836416.42,358875.332636625,1.0,610059.25,6656578.575,True,,,,False,2,False
1000171,2012,Choctaw County Gen,MS,FRENCH CAMP,Choctaw,33.2881,-89.4201,ENTERGY CORP,1.0,332306.368,332306.368,331475.09609995503,1.0,568639.99,6148330.568,True,,,,False,2,False
1001421,2012,Cholla,AZ,JOSEPH CITY,Navajo,34.9394,-110.3033,PINNACLE WEST CAPITAL CORP,1.0,7744786.468,7744786.468,7682655.681024181,1.0,7702659.35,82540692.896,True,,,,False,2,False
1001142,2012,Chouteau Power Plant,OK,PRYOR,Mayes,36.2206,-95.2756,ASSOCIATED ELECTRIC COOPERATIVE INC,1.0,1296598.544,1296598.544,1282511.789695695,1.0,3300744.29,23788648.879,True,,,,False,2,False
1000150,2012,Chuck Lenzie Generating Station,NV,APEX,Clark,36.3853,-114.9228,BERKSHIRE HATHAWAY INC,1.0,2515099.08,2515099.08,2512386.54659109,1.0,6575226.94,46601093.623,True,,,,False,2,True
1000726,2012,Clark,NV,LAS VEGAS,Clark,36.0875,-115.0507,BERKSHIRE HATHAWAY INC,1.0,284077.732,284077.732,48204.57950703,1.0,83359.44,894141.998,True,,,,False,2,False
1000565,2012,Cleveland County Generating Facility,NC,Grover,Cleveland,35.1706,-81.4161,THE SOUTHERN CO,1.0,18592.336,18592.336,18553.089910875,1.0,26980.0,305483.45,True,,,,False,2,True
1000832,2012,Cliffside,NC,CLIFFSIDE,Cleveland,35.22,-81.7594,DUKE ENERGY CORP,1.0,1255122.184,1255122.184,1231736.7640869298,1.0,1462393.87,13233473.993,True,,,,False,2,False
1001531,2012,Clifty Creek,IN,MADISON,Jefferson,38.7383,-85.4192,AMERICAN ELECTRIC POWER CO INC,1.0,5734352.608,5734352.608,5689025.41518621,1.0,6444767.470000001,59792853.906,True,,,,False,2,False
1007359,2012,Clinch River,VA,CLEVELAND,Russell,36.9333,-82.1997,AMERICAN ELECTRIC POWER CO INC,1.0,839687.58,839687.58,833096.2588277101,1.0,896618.42,8756097.682,True,,,,False,2,False
1001093,2012,Clover Power Station,VA,CLOVER,Halifax,36.8692,-78.7046,DOMINION ENERGY INC,0.5,4476469.356,2238234.678,4443278.654764275,1.0,4769393.08,47737548.856000006,True,,,,False,2,False
1007429,2012,Coal Creek,ND,UNDERWOOD,Mclean,47.3761,-101.1567,REMC ASSETS LP,1.0,9617591.796,9617591.796,9543508.51593408,1.0,9939065.7,96628220.116,True,,,,False,2,False
1007829,2012,Colbert,AL,TUSCUMBIA,Colbert,34.7439,-87.8486,US GOVERNMENT,1.0,3395001.896,3395001.896,3373006.167825225,1.0,3686968.83,36045793.196,True,,,,False,2,False
1001038,2012,Coleto Creek,TX,FANNIN,Goliad,28.7128,-97.2142,Vistra Corp,1.0,5043260.424,5043260.424,5016751.900397115,1.0,5618819.83,52727118.544,True,,,,False,2,False
1013024,2012,Colorado Bend II,TX,Wharton,WHARTON COUNTY,29.2878,-96.0683,CONSTELLATION ENERGY CORP,1.0,,,,,,,False,,,,False,0,False
1001020,2012,Colstrip,MT,COLSTRIP,Rosebud,45.8831,-106.614,BERKSHIRE HATHAWAY INC,0.071,13495224.166,958160.915786,13395658.714250913,1.0,13503507.7,140807028.598,True,,,,False,2,False
1001020,2012,Colstrip,MT,COLSTRIP,Rosebud,45.8831,-106.614,PUGET HOLDINGS LLC,0.3229999999999999,13495224.166,4358957.405617999,13395658.714250913,1.0,13503507.7,140807028.598,True,,,,False,2,False
1001020,2012,Colstrip,MT,COLSTRIP,Rosebud,45.8831,-106.614,TALEN ENERGY CORP,0.252,13495224.166,3400796.489832,13395658.714250913,1.0,13503507.7,140807028.598,True,,,,False,2,False
1001186,2012,Columbia,WI,PARDEEVILLE,Columbia,43.4864,-89.4203,ALLIANT ENERGY CORP,0.535,7898148.528,4225509.46248,7836168.231263999,1.0,7756308.880000001,82359840.657,True,,,,False,2,False
1006999,2012,Columbia Energy Center (SC),SC,GASTON,Calhoun,33.8692,-81.0183,DOMINION ENERGY INC,1.0,119959.448,119959.448,22167.643351845,1.0,62967.33,2251812.2290000003,True,,,,False,2,False
1001462,2012,Comanche (470),CO,PUEBLO,Pueblo,38.2081,-104.5747,XCEL ENERGY INC,0.8254,8858427.586,7311746.129484399,8811997.91533515,1.0,9925586.35,93141120.103,True,,,,False,2,False
1001191,2012,Comanche (8059),OK,LAWTON,Comanche,34.5431,-98.3244,AMERICAN ELECTRIC POWER CO INC,1.0,469788.86,469788.86,469307.12688711,1.0,617246.26,8705055.472,True,,,,False,2,False
1001086,2012,Concord,WI,WATERTOWN,Jefferson,43.1669,-88.69,WEC Energy Group Inc,1.0,60526.166,60526.166,60462.22191582,1.0,83488.95999999999,1117014.463,True,,,,False,2,False
1000877,2012,Conemaugh,PA,NEW FLORENCE,Indiana,40.3842,-79.0611,TALEN ENERGY CORP,0.2221999999999999,9849644.342,2188590.9727924,9766889.255232405,1.0,11376057.55,104961149.229,True,,,,False,2,False
1007962,2012,Coolidge Generating Station,AZ,Randolph,Pinal,32.9175,-111.5041,SALT RIVER PROJECT AGRICULTURAL IMPROVEMENT & POWER DISTRICT,1.0,162355.096,162355.096,162577.582744545,1.0,320751.25,3015597.282,True,,,,False,2,False
1001092,2012,Cope Station,SC,COPE,Orangeburg,33.3642,-81.03,DOMINION ENERGY INC,1.0,1689862.692,1689862.692,1674904.76496453,1.0,2110947.67,17994829.79,True,,,,False,2,False
1001354,2012,Cordova Energy Company,IL,CORDOVA,Rock Island,41.7146,-90.2802,BERKSHIRE HATHAWAY INC,0.911,2412.74,2198.0061399999995,2017.31817072,1.0,4715.53,37417.707,True,,,,False,2,False
1007103,2012,Coronado Generating Station,AZ,ST JOHNS,Apache,34.5778,-109.2717,SALT RIVER PROJECT AGRICULTURAL IMPROVEMENT & POWER DISTRICT,1.0,6304958.022,6304958.022,6255145.762193565,1.0,6311242.66,65742917.392,True,,,,False,2,False
1001363,2012,Corpus Christi Energy Center,TX,CORPUS CHRISTI,Nueces,27.8139,-97.4283,CPN MANAGEMENT LP,1.0,1378162.884,1378162.884,1291865.6689972351,1.0,2872054.64,23962181.683,True,,,,False,2,True
1007303,2012,Cottonwood Energy Project,TX,DEWEYVILLE,Newton,30.2588,-93.7353,CLECO CORPORATE HOLDINGS LLC,1.0,2817893.981,2817893.981,2814999.296089875,1.0,6797824.25,52214031.45,True,,,,False,2,False
1001603,2012,Coughlin Power Station,LA,ST. LANDRY,Evangeline,30.8442,-92.2606,CLECO CORPORATE HOLDINGS LLC,1.0,621195.396,621195.396,620557.9723890601,1.0,1467072.98,11510375.408,True,,,,False,2,False
1001406,2012,Covert Generating Station,MI,COVERT,Van Buren,42.3231,-86.2925,CMS ENERGY CORP,1.0,1533776.116,1533776.116,1531581.131510385,1.0,4164736.53,28408513.773,True,,,,False,2,False
1001008,2012,Craig,CO,CRAIG,Moffat,40.4627,-107.5912,SALT RIVER PROJECT AGRICULTURAL IMPROVEMENT & POWER DISTRICT,0.1934,9041228.658,1748573.6224572,8970235.66928211,1.0,9874824.79,94279071.673,True,,,,False,2,False
1001008,2012,Craig,CO,CRAIG,Moffat,40.4627,-107.5912,BERKSHIRE HATHAWAY INC,0.1286,9041228.658,1162702.0054187998,8970235.66928211,1.0,9874824.79,94279071.673,True,,,,False,2,False
1001008,2012,Craig,CO,CRAIG,Moffat,40.4627,-107.5912,XCEL ENERGY INC,0.0647,9041228.658,584967.4941726,8970235.66928211,1.0,9874824.79,94279071.673,True,,,,False,2,False
1001008,2012,Craig,CO,CRAIG,Moffat,40.4627,-107.5912,TRI-STATE GENERATION & TRANSMISSION ASSOC INC,0.4932999999999999,9041228.658,4460038.096991399,8970235.66928211,1.0,9874824.79,94279071.673,True,,,,False,2,False
1007732,2012,Craven County Wood Energy,NC,New Bern,CRAVEN COUNTY,35.1285,-77.17,CMS ENERGY CORP,0.5,10986.976,5493.488,506139.640745835,1.0,412255.36,5348889.75,True,,,,False,2,False
1001427,2012,Cross,SC,PINEVILLE,Berkeley,33.3692,-80.1119,SOUTH CAROLINA PUBLIC SERVICE AUTHORITY,1.0,12914766.684,12914766.684,12818986.196347363,1.0,13905798.47,137724340.524,True,,,,False,2,False
1001487,2012,Crystal River Power Plant,FL,CRYSTAL RIVER,Citrus,28.9594,-82.7003,DUKE ENERGY CORP,1.0,10529182.19,10529182.19,10439460.87282687,1.0,10993173.89,112159158.585,True,,,,False,2,False
1000563,2012,Culbertson Station,MT,Culbertson,Roosevelt,48.2104,-104.3919,BASIN ELECTRIC POWER COOPERATIVE,1.0,27950.096,27950.096,27921.344465925,1.0,66678.85,517897.676,True,,,,False,2,False
1007639,2012,Cumberland,TN,CUMBERLAND CITY,Stewart,36.3903,-87.6539,US GOVERNMENT,1.0,14134615.31,14134615.31,14044879.301041244,1.0,15375732.15,151082672.159,True,,,,False,2,False
1006939,2012,Cumberland Energy Center,NJ,MILLVILLE,Cumberland,39.3757,-74.9654,CPN MANAGEMENT LP,1.0,30622.558,30622.558,30286.58713503,1.0,44558.52,556719.015,True,,,,False,2,False
1000755,2012,Cunningham,NM,HOBBS,Lea,32.7131,-103.3533,XCEL ENERGY INC,1.0,603629.46,603629.46,602888.98052712,1.0,1094473.9,11182715.214,True,,,,False,2,True
1000436,2012,Currant Creek Power Project,UT,MONA,Juab,39.8223,-111.894,BERKSHIRE HATHAWAY INC,1.0,868508.636,868508.636,860844.3599885551,1.0,2190781.67,15967650.435,True,,,,False,2,False
1000173,2012,DTE East China,MI,EAST CHINA,Saint Clair,42.774,-82.4818,DTE ENERGY CO,1.0,80796.0,80796.0,80712.72844368001,1.0,124530.03,1497067.792,True,,,,False,2,True
1001147,2012,Dahlberg (Jackson County),GA,NICHOLSON,Jackson,34.0386,-83.3972,THE SOUTHERN CO,1.0,263952.398,263952.398,263052.65511729,1.0,372559.25,4728152.475,True,,,,False,2,False
1007374,2012,Dan E Karn,MI,ESSEXVILLE,Bay,43.6425,-83.8431,CMS ENERGY CORP,1.0,3848214.526,3848214.526,2324582.3398483205,1.0,2422772.99,25184726.309,True,,,,False,2,False
1000833,2012,Dan River,NC,EDEN,Rockingham,36.4862,-79.7208,DUKE ENERGY CORP,1.0,39629.08,39629.08,42992.11222143,1.0,110118.42,797443.593,True,,,,False,2,False
1007370,2012,Daniel Electric Generating Plant,MS,ESCATAWPA,Jackson,30.5335,-88.5574,THE SOUTHERN CO,0.75,4925153.176,3693864.882,4906247.147607375,1.0,7194477.5,75584350.725,True,,,,False,2,False
1007370,2012,Daniel Electric Generating Plant,MS,ESCATAWPA,Jackson,30.5335,-88.5574,NEXTERA ENERGY INC,0.25,4925153.176,1231288.294,4906247.147607375,1.0,7194477.5,75584350.725,True,,,,False,2,False
1001382,2012,Darby Electric Generating Station,OH,MOUNT STERLING,Pickaway,39.7139,-83.1778,LIGHTSTONE GENERATION LLC,1.0,51543.408,51543.408,51490.2783855,1.0,77794.17,962006.4,True,,,,False,2,False
1000303,2012,Darbytown Combustion Turbine,VA,RICHMOND,Henrico,37.4978,-77.368,DOMINION ENERGY INC,1.0,76849.112,76849.112,76769.5327215,1.0,108450.83,1433512.2000000002,True,,,,False,2,False
1000990,2012,Dave Johnston,WY,GLENROCK,Converse,42.8378,-105.7769,BERKSHIRE HATHAWAY INC,1.0,5230715.016,5230715.016,5189706.70522497,1.0,5360810.93,54544910.881000005,True,,,,False,2,False
1010949,2012,David M Ratcliffe,MS,De Kalb,KEMPER COUNTY,32.7976,-88.6057,THE SOUTHERN CO,1.0,,,,,,,False,,,,False,0,True
1007187,2012,De Moss Petrie Generating Station,AZ,TUCSON,Pima,32.2511,-110.9889,UNS ENERGY CORP,1.0,4948.532,4948.532,4943.532292350001,1.0,6599.24,91690.585,True,,,,False,2,False
1001295,2012,De Pere Energy Center,WI,DE PERE,Brown,44.4489,-88.0731,WEC Energy Group Inc,1.0,28204.884,28204.884,28086.00670809,1.0,41444.27,516272.197,True,,,,False,2,False
1001014,2012,DeBary Power Plant,FL,DEBARY,Volusia,28.9047,-81.3319,DUKE ENERGY CORP,1.0,40441.76,40441.76,40383.067212315,1.0,53056.26,714073.9619999999,True,,,,False,2,False
1006695,2012,Dearborn Industrial Generation,MI,DEARBORN,Wayne,42.3026,-83.154,CMS ENERGY CORP,1.0,2783839.28,2783839.28,129904.242676875,1.0,1947724.25,28536580.45,True,,,,False,2,True
1005589,2012,Deer Creek Station,SD,Elkton,Brookings,44.3961,-96.5333,BASIN ELECTRIC POWER COOPERATIVE,1.0,13916.948,13916.948,13903.467414825,1.0,29764.86,257894.564,True,,,,False,2,False
1000825,2012,Deer Park Energy Center,TX,DEER PARK,Harris,29.7153,-95.1361,CPN MANAGEMENT LP,1.0,3373784.148,3373784.148,3372788.617604745,1.0,9689614.58,62560104.254,True,,,,False,2,True
1000794,2012,Dell Power Plant,AR,DELL,Mississippi,35.8619,-90.0253,ASSOCIATED ELECTRIC COOPERATIVE INC,1.0,292452.264,292452.264,287855.06126581505,1.0,721042.9,5338995.734,True,,,,False,2,False
1000674,2012,Delray,MI,DETROIT,Wayne,42.2947,-83.1019,DTE ENERGY CO,1.0,28037.896,28037.896,28009.278815160003,1.0,46562.9,519520.013,True,,,,False,2,True
1001263,2012,"Delta Energy Center, LLC",CA,PITTSBURG,Contra Costa,38.0167,-121.8439,CPN MANAGEMENT LP,1.0,2203592.184,2203592.184,2201332.60668216,1.0,5875450.09,40831401.051,True,,,,False,2,True
1001329,2012,Desert Basin Generating Station,AZ,CASA GRANDE,Pinal,32.9042,-111.7889,SALT RIVER PROJECT AGRICULTURAL IMPROVEMENT & POWER DISTRICT,1.0,464773.328,464773.328,464296.826685945,1.0,1158150.9,8612047.719999999,True,,,,False,2,False
1005702,2012,Doyle Energy Facility,GA,MONROE,Walton,33.8376,-83.6996,OGLETHORPE POWER CORP,1.0,46756.776,46756.776,46708.65865758,1.0,70274.29000000001,866393.81,True,,,,False,2,False
1010575,2012,Dresden Energy Facility,OH,Dresden,MUSKINGUM COUNTY,40.09399,-82.02394,AMERICAN ELECTRIC POWER CO INC,1.0,770562.944,770562.944,768355.9719906601,1.0,2220038.96,14251901.791,True,,,,False,2,False
1000562,2012,Dry Fork Station,WY,Gillette,Campbell,44.3901,-105.4591,BASIN ELECTRIC POWER COOPERATIVE,1.0,3246253.258,3246253.258,3225689.42351583,1.0,3408938.65,33902656.398,True,,,,False,2,False
1001319,2012,"Duke Energy Vermillion, II LLC",IN,CAYUGA,Vermillion,39.9208,-87.445,DUKE ENERGY CORP,0.625,66819.7,41762.3125,66750.756668205,1.0,96675.39,1238127.982,True,,,,False,2,True
1001175,2012,E B Harris Generating Plant,AL,AUTAUGAVILLE,Autauga,32.3814,-86.5736,THE SOUTHERN CO,1.0,2395596.62,2395596.62,2393139.37896225,1.0,6663291.25,44389163.25,True,,,,False,2,False
1001414,2012,E C Gaston,AL,WILSONVILLE,Shelby,33.2442,-86.4567,THE SOUTHERN CO,1.0,8200177.194,8200177.194,8134214.042736375,1.0,8757199.0,87392339.625,True,,,,False,2,False
1001579,2012,E.W. Brown,KY,Harrodsburg,MERCER COUNTY,37.7889,-84.7139,PPL CORP,1.0,2830866.916,2830866.916,2800928.5609975653,1.0,2945922.57,31366881.142,True,,,,False,2,False
1001570,2012,Earl F Wisdom,IA,SPENCER,Clay,43.1606,-95.2569,BASIN ELECTRIC POWER COOPERATIVE,0.33,10803.626,3565.1965800000003,10743.330197835,1.0,12517.17,152665.005,True,,,,False,2,False
1001006,2012,East Bend,KY,UNION,Boone,38.9031,-84.8511,DUKE ENERGY CORP,1.0,3043540.402,3043540.402,3019124.497616865,1.0,3514682.46,32436811.435,True,,,,False,2,False
1000898,2012,Eddystone Generating Station,PA,EDDYSTONE,Delaware,39.858,-75.323,CONSTELLATION ENERGY CORP,1.0,122001.542,122001.542,88926.75337953001,1.0,93399.1,1211086.834,True,,,,False,2,True
1001477,2012,Edge Moor,DE,WILMINGTON,New Castle,39.7372,-75.5033,CPN MANAGEMENT LP,1.0,659652.502,659652.502,684983.619345375,1.0,1153734.03,12713764.725,True,,,,False,2,True
1000983,2012,Edgewater (4050),WI,SHEBOYGAN,Sheboygan,43.715,-87.7094,ALLIANT ENERGY CORP,1.0,3644917.474,3644917.474,3620338.5188916754,1.0,3833509.1,38050543.046,True,,,,False,2,False
1001392,2012,Edward L Addison Generating Plant,GA,THOMASTON,Upson,32.911,-84.3059,THE SOUTHERN CO,1.0,222041.728,222041.728,221814.43812939,1.0,390186.56,4114371.635,True,,,,False,2,False
1001541,2012,Edwardsport,IN,EDWARDSPORT,Knox,38.8067,-87.2472,DUKE ENERGY CORP,1.0,160940.652,160940.652,124985.480163765,1.0,197231.31,2067834.751,True,,,,False,2,False
1000312,2012,Elizabeth River Combustion Turbine Sta,VA,CHESAPEAKE,Chesapeake (City),36.7743,-76.3119,DOMINION ENERGY INC,1.0,84039.462,84039.462,83948.2690635,1.0,120502.15,1555986.9,True,,,,False,2,False
1000491,2012,Elm Road Generating Station,WI,OAK CREEK,Milwaukee,42.8445,-87.829,WEC Energy Group Inc,0.84,2038440.34,1712289.8856,2019563.508933285,1.0,2241865.26,21743092.824,True,,,,False,2,True
1000317,2012,Emery Station,IA,CLEAR LAKE,Cerro Gordo,43.094,-93.2922,ALLIANT ENERGY CORP,1.0,356299.232,356299.232,349590.80853552,1.0,901612.39,6484420.872,True,,,,False,2,False
1000583,2012,Emporia Energy Center,KS,EMPORIA,LYON COUNTY,38.4464,-96.0651,EVERGY INC,1.0,322421.156,322421.156,322090.359807825,1.0,571447.0,5974270.702,True,,,,False,2,False
1006502,2012,Encogen Generating Station,WA,Bellingham,WHATCOM COUNTY,48.746,-122.486,PUGET HOLDINGS LLC,1.0,51680.104,51680.104,52089.690895215,1.0,80583.44,965482.667,True,,,,False,2,False
1001370,2012,"Ennis Power Company, LLC",TX,ENNIS,Ellis,32.3194,-96.6739,Vistra Corp,1.0,733968.88,733968.88,733216.34245266,1.0,2025767.68,13600080.572,True,,,,False,2,False
1006098,2012,Essex Power Plant,MO,ESSEX,Stoddard,36.8678,-89.8397,ASSOCIATED ELECTRIC COOPERATIVE INC,1.0,18917.28,18917.28,18897.95901018,1.0,30194.44,350538.21,True,,,,False,2,False
1007959,2012,Exxonmobil Beaumont Refinery,TX,BEAUMONT,Jefferson,30.0639,-94.0703,EXXON MOBIL CORP,1.0,5933102.416,5933102.416,2225267.914521465,1.0,6041369.94,41363792.501,True,,,,False,2,False
1006085,2012,FORNEY POWER PLANT,TX,FORNEY,KAUFMAN COUNTY,32.7563,-96.4916,Vistra Corp,1.0,3707516.46,3707516.46,3703715.147099865,1.0,6434546.699999999,68698411.64400001,True,,,,False,2,False
1000265,2012,Fayette Energy Facility,PA,MASONTOWN,Fayette,39.8592,-79.9182,Vistra Corp,1.0,1708924.368,1708924.368,1707584.93613525,1.0,4425323.04,31673142.983000003,True,,,,False,2,False
1000279,2012,Feather River Energy Center,CA,YUBA CITY,Sutter,39.1088,-121.6133,CPN MANAGEMENT LP,1.0,23008.164,23008.164,22984.289474475,1.0,38716.33,426322.525,True,,,,False,2,True
1007203,2012,Flint Creek Power Plant,AR,GENTRY,Benton,36.2561,-94.5241,AMERICAN ELECTRIC POWER CO INC,0.5,3795466.45,1897733.225,3765673.99293351,1.0,4015502.98,39578106.92,True,,,,False,2,False
1007203,2012,Flint Creek Power Plant,AR,GENTRY,Benton,36.2561,-94.5241,ARKANSAS ELECTRIC COOPERATIVE CORP,0.5,3795466.45,1897733.225,3765673.99293351,1.0,4015502.98,39578106.92,True,,,,False,2,False
1001410,2012,Fore River Energy Center,MA,WEYMOUTH,Norfolk,42.2417,-70.9653,CPN MANAGEMENT LP,1.0,1574008.016,1574008.016,1571737.90323882,1.0,4133788.93,29153308.907,True,,,,False,2,False
1007576,2012,Fort Churchill,NV,YERINGTON,Lyon,39.1281,-119.1319,BERKSHIRE HATHAWAY INC,1.0,163390.044,163390.044,162107.849609025,1.0,271502.92000000004,3002970.045,True,,,,False,2,False
1000971,2012,Fort Martin Power Station,WV,MAIDSVILLE,Monongalia,39.7107,-79.9275,FIRSTENERGY CORP,1.0,5097443.316,5097443.316,5061751.117700535,1.0,5993892.29,53200257.260000005,True,,,,False,2,False
1001483,2012,Fort Myers,FL,FORT MYERS,Lee,26.6967,-81.7831,NEXTERA ENERGY INC,1.0,4283694.242,4283694.242,3675917.18342268,1.0,6159721.100000001,68214076.162,True,,,,False,2,False
1001029,2012,Fort St. Vrain,CO,PLATTEVILLE,Weld,40.2461,-104.8742,XCEL ENERGY INC,1.0,1411509.168,1411509.168,1409974.03187343,1.0,3509026.04,26153001.224,True,,,,False,2,False
1007245,2012,Four Corners Steam Elec Station,NM,FRUITLAND,San Juan,36.69,-108.4814,SALT RIVER PROJECT AGRICULTURAL IMPROVEMENT & POWER DISTRICT,0.1,13851129.714,1385112.9714000002,13740000.053239051,1.0,14777882.75,147635991.12,True,,,,False,2,False
1007245,2012,Four Corners Steam Elec Station,NM,FRUITLAND,San Juan,36.69,-108.4814,UNS ENERGY CORP,0.07,13851129.714,969579.07998,13740000.053239051,1.0,14777882.75,147635991.12,True,,,,False,2,False
1007245,2012,Four Corners Steam Elec Station,NM,FRUITLAND,San Juan,36.69,-108.4814,PINNACLE WEST CAPITAL CORP,0.63,13851129.714,8726211.71982,13740000.053239051,1.0,14777882.75,147635991.12,True,,,,False,2,False
1000421,2012,Fox Energy Center,WI,Kaukauna,Outagamie,44.3204,-88.2089,WEC Energy Group Inc,1.0,994440.516,994440.516,991234.223331855,1.0,2772263.94,18385377.48,True,,,,False,2,False
1000061,2012,Frank Knutson Station,CO,COMMERCE CITY,Adams,39.9414,-104.6817,TRI-STATE GENERATION & TRANSMISSION ASSOC INC,1.0,6662.122,6662.122,6603.480354465,1.0,9887.2,121107.342,True,,,,False,2,False
1004066,2012,Fredonia Generating Station,WA,Mount Vernon,SKAGIT COUNTY,48.4553,-122.435,PUGET HOLDINGS LLC,1.0,28513.758,28513.758,14573.167711155002,1.0,26512.52,266929.26800000004,True,,,,False,2,False
1001372,2012,Freestone Power Generation,TX,FAIRFIELD,Freestone,31.8907,-96.1128,CPN MANAGEMENT LP,0.75,2063438.804,1547579.103,2059072.9451971955,1.0,5447724.38,38192808.48,True,,,,False,2,False
1006791,2012,Frontier Generating Station,OK,OKLAHOMA CITY,OKLAHOMA COUNTY,35.43522,-97.642633,OGE ENERGY CORP,1.0,103635.26,103635.26,,,,,False,,,,False,1,True
1001152,2012,Fulton,AR,FULTON,Hempstead,33.6094,-93.7924,ARKANSAS ELECTRIC COOPERATIVE CORP,1.0,32065.03,32065.03,31215.784071870003,1.0,54428.2,578993.986,True,,,,False,2,True
1000830,2012,G G Allen,NC,BELMONT,Gaston,35.1897,-81.0122,DUKE ENERGY CORP,1.0,1895451.36,1895451.36,1880118.18388701,1.0,2206904.48,20199555.767,True,,,,False,2,False
1001436,2012,GOLDENDALE GENERATING STATION,WA,GOLDENDALE,KLICKITAT COUNTY,45.8114,-120.833,PUGET HOLDINGS LLC,1.0,325690.444,325690.444,325356.73836735,1.0,905495.34,6034717.699,True,,,,False,2,False
1006811,2012,Gadsby,UT,SALT LAKE CITY,Salt Lake,40.7686,-111.9289,BERKSHIRE HATHAWAY INC,1.0,169535.524,169535.524,166002.63703242,1.0,249811.67,3079251.591,True,,,,False,2,False
1007790,2012,Gallatin,TN,GALLATIN,Sumner,36.3156,-86.4006,US GOVERNMENT,1.0,6638662.858,6638662.858,6601914.182116335,1.0,7101440.54,69735272.77,True,,,,False,2,False
1005585,2012,Galveston Bay Refinery,TX,TEXAS CITY,GALVESTON COUNTY,29.3775,-94.9328,MARATHON PETROLEUM CORP,1.0,7276497.55,7276497.55,2602399.1831791047,1.0,1269584.43,48270573.36,True,,,,False,2,True
1007454,2012,Gans Generating Facility,PA,Lake Lynn,Fayette,39.7475,-79.8388,"LS Power Development, LLC",1.0,17993.632,17993.632,17974.77126678,1.0,33454.899999999994,333400.451,True,,,,False,2,False
1001194,2012,Gen J M Gavin,OH,CHESHIRE,Gallia,38.9347,-82.1158,LIGHTSTONE GENERATION LLC,1.0,16638658.002,16638658.002,16501732.467054974,1.0,18595366.87,173499203.311,True,,,,False,2,True
1001612,2012,George Neal North,IA,SERGEANT BLUFF,Woodbury,42.3251,-96.3797,ALLIANT ENERGY CORP,0.1518,4235509.446,642950.3339028,4202041.706928375,1.0,4491477.25,44225717.5,True,,,,False,2,True
1001612,2012,George Neal North,IA,SERGEANT BLUFF,Woodbury,42.3251,-96.3797,BERKSHIRE HATHAWAY INC,0.8482,4235509.446,3592559.1120972,4202041.706928375,1.0,4491477.25,44225717.5,True,,,,False,2,True
1001117,2012,George Neal South,IA,SALIX,Woodbury,42.3022,-96.3622,BERKSHIRE HATHAWAY INC,0.4057,4291919.538,1741231.7565666,4258127.376290625,1.0,4620111.0,44759321.75,True,,,,False,2,True
1001117,2012,George Neal South,IA,SALIX,Woodbury,42.3022,-96.3622,ALLIANT ENERGY CORP,0.257,4291919.538,1103023.321266,4258127.376290625,1.0,4620111.0,44759321.75,True,,,,False,2,True
1001144,2012,Georgetown Substation,IN,INDIANAPOLIS,Marion,39.9022,-86.2439,AES CORP,0.5,112036.084,56018.042,110861.745509385,1.0,155309.66,2056301.89,True,,,,False,2,False
1001189,2012,Gerald Andrus,MS,GREENVILLE,Washington,33.3503,-91.1181,ENTERGY CORP,1.0,826759.384,826759.384,806962.93154472,1.0,1478678.86,14967863.507,True,,,,False,2,False
1006589,2012,Gerald Gentleman Station,NE,SUTHERLAND,Lincoln,41.0808,-101.1408,NEBRASKA PUBLIC POWER DISTRICT,1.0,8557910.53,8557910.53,8513023.019416876,1.0,9397958.0,89473663.825,True,,,,False,2,False
1006633,2012,Germantown Power Plant,WI,GERMANTOWN,Washington,43.1952,-88.1496,WEC Energy Group Inc,1.0,23587.192,23587.192,23539.46764359,1.0,22437.18,389157.004,True,,,,False,2,False
1006512,2012,Ghent,KY,Ghent,CARROLL COUNTY,38.7497,-85.035,PPL CORP,1.0,11430954.558,11430954.558,11308663.23617544,1.0,13441331.81,121497734.352,True,,,,False,2,False
1001030,2012,Gibson,IN,OWENSVILLE,Gibson,38.3722,-87.7661,DUKE ENERGY CORP,0.9011,16904926.77,15233029.512447,16769310.151880415,1.0,20265007.45,180165607.449,True,,,,False,2,False
1000097,2012,Gila River Power Station,AZ,Gila Bend,Maricopa,32.9761,-112.694,SALT RIVER PROJECT AGRICULTURAL IMPROVEMENT & POWER DISTRICT,0.5,2100670.568,1050335.284,2098517.0196890403,1.0,5670940.54,38924172.679000005,True,,,,False,2,False
1000097,2012,Gila River Power Station,AZ,Gila Bend,Maricopa,32.9761,-112.694,UNS ENERGY CORP,0.5,2100670.568,1050335.284,2098517.0196890403,1.0,5670940.54,38924172.679000005,True,,,,False,2,False
1000300,2012,"Gilroy Energy Center, LLC",CA,GILROY,Santa Clara,36.999,-121.5363,CPN MANAGEMENT LP,1.0,39780.152,39780.152,39739.389517710006,1.0,70441.66,737132.081,True,,,,False,2,True
