facility_id,year,co2_ct_metric,n_ct_assets,mean_match_distance_km
1001097,2025,109651.9,1,0.10701192508737757
1001097,2026,1183.6,1,0.10701192508737757
1001100,2021,1593643.0,3,6.54523955879755
1001100,2022,1701016.0,3,6.54523955879755
1001100,2023,1769450.0,3,6.54523955879755
1001100,2024,1819571.0,3,6.54523955879755
1001100,2025,1813507.0,3,6.54523955879755
1001100,2026,310377.0,3,6.54523955879755
1001104,2021,2092000.0,1,0.08248576755138118
1001104,2022,2210900.0,1,0.08248576755138118
1001104,2023,2349500.0,1,0.08248576755138118
1001104,2024,2442700.0,1,0.08248576755138118
1001104,2025,2435400.0,1,0.08248576755138118
1001104,2026,434100.0,1,0.08248576755138118
1001108,2021,67324.5,1,0.0
1001108,2022,115172.3,1,0.0
1001108,2023,73557.5,1,0.0
1001108,2024,103654.4,1,0.0
1001108,2025,97990.7,1,0.0
1001108,2026,2746.0,1,0.0
1001109,2021,2857700.0,1,0.0
1001109,2022,3020000.0,1,0.0
1001109,2023,3209400.0,1,0.0
1001109,2024,3336700.0,1,0.0
1001109,2025,3326700.0,1,0.0
1001109,2026,593000.0,1,0.0
1001110,2021,205491.05,4,3.39707820244127
1001110,2022,230447.00999999998,4,3.39707820244127
1001110,2023,250493.98,4,3.39707820244127
1001110,2024,234468.552,4,3.39707820244127
1001110,2025,228075.9,4,3.39707820244127
1001110,2026,34298.0,4,3.39707820244127
1001111,2021,1178720.0,2,3.775849810474602
1001111,2022,1377290.0,2,3.775849810474602
1001111,2023,1209250.0,2,3.775849810474602
1001111,2024,1237979.0,2,3.775849810474602
1001111,2025,1317870.0,2,3.775849810474602
1001111,2026,205540.0,2,3.775849810474602
1001112,2021,2378654.0,4,7.769596528951604
1001112,2022,2494140.0,4,7.769596528951604
1001112,2023,2634332.0,4,7.769596528951604
1001112,2024,2705489.0,4,7.769596528951604
1001112,2025,2620450.0,4,7.769596528951604
1001112,2026,476046.0,4,7.769596528951604
1001117,2021,1515090.0,1,0.18260216268075552
1001117,2022,1080970.0,1,0.18260216268075552
1001117,2023,1011660.0,1,0.18260216268075552
1001117,2024,781530.0,1,0.18260216268075552
1001117,2025,1894320.0,1,0.18260216268075552
1001117,2026,343800.0,1,0.18260216268075552
1001135,2021,381572.0,2,1.4106558976222534
1001135,2022,489502.0,2,1.4106558976222534
1001135,2023,463413.0,2,1.4106558976222534
1001135,2024,246172.0,2,1.4106558976222534
1001135,2025,272740.0,2,1.4106558976222534
1001135,2026,46023.0,2,1.4106558976222534
1001137,2021,247900.0,1,0.1953304906052482
1001137,2022,261970.0,1,0.1953304906052482
1001137,2023,278390.0,1,0.1953304906052482
1001137,2024,289430.0,1,0.1953304906052482
1001137,2025,288570.0,1,0.1953304906052482
1001137,2026,51440.0,1,0.1953304906052482
1001140,2021,293626.9,2,5.799644975648109
1001140,2022,310294.4,2,5.799644975648109
1001140,2023,329744.5,2,5.799644975648109
1001140,2024,342808.2,2,5.799644975648109
1001140,2025,341781.2,2,5.799644975648109
1001140,2026,60920.0,2,5.799644975648109
1001142,2021,3799630.0,2,1.901911446390357
1001142,2022,4083130.0,2,1.901911446390357
1001142,2023,4995550.0,2,1.901911446390357
1001142,2024,4720700.0,2,1.901911446390357
1001142,2025,4847940.0,2,1.901911446390357
1001142,2026,665200.0,2,1.901911446390357
1001144,2021,424310.0,1,0.04763765671518661
1001144,2022,448380.0,1,0.04763765671518661
1001144,2023,476500.0,1,0.04763765671518661
1001144,2024,495380.0,1,0.04763765671518661
1001144,2025,493890.0,1,0.04763765671518661
1001144,2026,88030.0,1,0.04763765671518661
1001145,2021,76418.0,1,0.0
1001145,2022,88751.0,1,0.0
1001145,2023,114148.0,1,0.0
1001145,2024,160234.0,1,0.0
1001145,2025,128614.0,1,0.0
1001145,2026,13582.0,1,0.0
1001147,2021,84785.0,2,9.619933843148878
1001147,2022,143766.0,2,9.619933843148878
1001147,2023,109779.0,2,9.619933843148878
1001147,2024,103630.9,2,9.619933843148878
1001147,2025,129589.0,2,9.619933843148878
1001147,2026,10918.0,2,9.619933843148878
1001150,2021,2459719.4,3,7.024819041499653
1001150,2022,2638077.0,3,7.024819041499653
1001150,2023,2732576.7,3,7.024819041499653
1001150,2024,2864727.0,3,7.024819041499653
1001150,2025,2883000.0,3,7.024819041499653
1001150,2026,501905.0,3,7.024819041499653
1001151,2021,167093.2,1,0.0
1001151,2022,206190.1,1,0.0
1001151,2023,192594.77,1,0.0
1001151,2024,236957.94,1,0.0
1001151,2025,188436.5,1,0.0
1001151,2026,774.3,1,0.0
1001152,2021,193170.0,1,0.0
1001152,2022,204140.0,1,0.0
1001152,2023,216950.0,1,0.0
1001152,2024,225540.0,1,0.0
1001152,2025,224870.0,1,0.0
1001152,2026,40080.0,1,0.0
1001153,2021,1275770.0,1,0.12231441930954456
1001153,2022,1348300.0,1,0.12231441930954456
1001153,2023,1432700.0,1,0.12231441930954456
1001153,2024,1489600.0,1,0.12231441930954456
1001153,2025,1485100.0,1,0.12231441930954456
1001153,2026,264700.0,1,0.12231441930954456
1001156,2021,69197.74,1,0.15567289730183498
1001156,2022,126968.56999999999,1,0.15567289730183498
1001156,2023,70273.75,1,0.15567289730183498
1001156,2024,91159.4,1,0.15567289730183498
1001156,2025,67321.27,1,0.15567289730183498
1001156,2026,799.9,1,0.15567289730183498
1001158,2021,1246300.0,1,0.1377086108515568
1001158,2022,1317200.0,1,0.1377086108515568
1001158,2023,1399700.0,1,0.1377086108515568
1001158,2024,1455100.0,1,0.1377086108515568
1001158,2025,1450800.0,1,0.1377086108515568
1001158,2026,258600.0,1,0.1377086108515568
1001161,2021,213924.0,1,0.9524168419088247
1001161,2022,394564.9,1,0.9524168419088247
1001161,2023,383473.0,1,0.9524168419088247
1001161,2024,366544.0,1,0.9524168419088247
1001161,2025,447390.0,1,0.9524168419088247
1001161,2026,17528.0,1,0.9524168419088247
1001162,2021,526965.0,2,1.0980466816615069
1001162,2022,469425.0,2,1.0980466816615069
1001162,2023,238034.0,2,1.0980466816615069
1001162,2024,568666.0,2,1.0980466816615069
1001162,2025,881901.0,2,1.0980466816615069
1001162,2026,31047.0,2,1.0980466816615069
1001163,2021,3748159.66,2,4.762775842065466
1001163,2022,3837364.85,2,4.762775842065466
1001163,2023,4500190.08,2,4.762775842065466
1001163,2024,3866033.927,2,4.762775842065466
1001163,2025,3964124.16,2,4.762775842065466
1001163,2026,653500.6,2,4.762775842065466
1001171,2021,127661.0,1,0.0
1001171,2022,250596.0,1,0.0
1001171,2023,84586.0,1,0.0
1001171,2024,141173.0,1,0.0
1001171,2025,149242.0,1,0.0
1001171,2026,14297.0,1,0.0
1001172,2021,2796907.0,4,5.248820438455631
1001172,2022,2929925.0,4,5.248820438455631
1001172,2023,3061343.0,4,5.248820438455631
1001172,2024,3152976.0,4,5.248820438455631
1001172,2025,3143536.0,4,5.248820438455631
1001172,2026,560325.0,4,5.248820438455631
1001175,2021,1639493.0,3,6.538068790154191
1001175,2022,2301985.0,3,6.538068790154191
1001175,2023,2212902.0,3,6.538068790154191
1001175,2024,1734140.0,3,6.538068790154191
1001175,2025,1763368.0,3,6.538068790154191
1001175,2026,253590.0,3,6.538068790154191
1001176,2021,3537140.0,3,8.319037327635945
1001176,2022,3398780.0,3,8.319037327635945
1001176,2023,3090260.0,3,8.319037327635945
1001176,2024,2624097.6,3,8.319037327635945
1001176,2025,999770.0,3,8.319037327635945
1001176,2026,149430.0,3,8.319037327635945
1001178,2021,9097900.0,1,0.24923348017345834
1001178,2022,7784900.0,1,0.24923348017345834
1001178,2023,2375300.0,1,0.24923348017345834
1001178,2024,2469400.0,1,0.24923348017345834
1001178,2025,2462000.0,1,0.24923348017345834
1001178,2026,438800.00000000006,1,0.24923348017345834
1001179,2021,464230.0,1,0.02804077945706234
1001179,2022,490600.0,1,0.02804077945706234
1001179,2023,521370.0,1,0.02804077945706234
1001179,2024,542010.0,1,0.02804077945706234
1001179,2025,540380.0,1,0.02804077945706234
1001179,2026,96320.0,1,0.02804077945706234
1001180,2021,82608.8,3,9.240647328321012
1001180,2022,141731.3,3,9.240647328321012
1001180,2023,181607.3,3,9.240647328321012
1001180,2024,290857.9,3,9.240647328321012
1001180,2025,176457.0,3,9.240647328321012
1001180,2026,14578.6,3,9.240647328321012
1001186,2021,5987600.0,1,0.0
1001186,2022,4145400.0,1,0.0
1001186,2023,4329900.0,1,0.0
1001186,2024,4901800.0,1,0.0
1001186,2025,6067700.0,1,0.0
1001186,2026,858800.0,1,0.0
1001187,2021,4972900.0,1,0.20362794630433845
1001187,2022,5064400.0,1,0.20362794630433845
1001187,2023,4660880.0,1,0.20362794630433845
1001187,2024,5220100.0,1,0.20362794630433845
1001187,2025,4231360.0,1,0.20362794630433845
1001187,2026,813800.0,1,0.20362794630433845
1001188,2021,2146629.0,3,6.86758492141355
1001188,2022,2232413.0,3,6.86758492141355
1001188,2023,2250714.0,3,6.86758492141355
1001188,2024,2277721.0,3,6.86758492141355
1001188,2025,2169776.0,3,6.86758492141355
1001188,2026,371240.0,3,6.86758492141355
1001189,2021,95347.723,1,0.1342482409285292
1001189,2022,411530.4879,1,0.1342482409285292
1001189,2023,116547.02100000001,1,0.1342482409285292
1001189,2024,209826.0,1,0.1342482409285292
1001189,2025,308530.0,1,0.1342482409285292
1001189,2026,9842.0,1,0.1342482409285292
1001190,2021,246856.1,2,9.852073102129998
1001190,2022,310721.591,2,9.852073102129998
1001190,2023,250577.88,2,9.852073102129998
1001190,2024,292586.8,2,9.852073102129998
1001190,2025,303315.65,2,9.852073102129998
1001190,2026,50007.0,2,9.852073102129998
1001191,2021,258490.0,1,0.0
1001191,2022,273180.0,1,0.0
1001191,2023,290310.0,1,0.0
1001191,2024,301820.0,1,0.0
1001191,2025,300920.0,1,0.0
1001191,2026,53640.0,1,0.0
1001192,2021,8099000.0,1,0.0
1001192,2022,8346800.0,1,0.0
1001192,2023,6589800.0,1,0.0
1001192,2024,6131800.0,1,0.0
1001192,2025,5980300.0,1,0.0
1001192,2026,1283400.0,1,0.0
1001193,2021,6340900.0,1,0.0
1001193,2022,5766300.0,1,0.0
1001193,2023,3577700.0,1,0.0
1001193,2024,2867300.0,1,0.0
1001193,2025,4423500.0,1,0.0
1001193,2026,884700.0,1,0.0
1001194,2021,11053700.0,1,0.0
1001194,2022,10245400.0,1,0.0
1001194,2023,10603000.0,1,0.0
1001194,2024,9248800.0,1,0.0
1001194,2025,10061200.0,1,0.0
1001194,2026,1807900.0,1,0.0
1001196,2021,8473800.0,1,0.027551277786995742
1001196,2022,7551000.0,1,0.027551277786995742
1001196,2023,7199300.0,1,0.027551277786995742
1001196,2024,6099600.0,1,0.027551277786995742
1001196,2025,5984600.0,1,0.027551277786995742
1001196,2026,1490700.0,1,0.027551277786995742
1001197,2021,1309580.0,1,0.296374935636909
1001197,2022,1203790.0,1,0.296374935636909
1001197,2023,879230.0,1,0.296374935636909
1001197,2024,1041740.0,1,0.296374935636909
1001197,2025,1127290.0,1,0.296374935636909
1001197,2026,129400.0,1,0.296374935636909
1001205,2021,1258040.0,1,0.0
1001205,2022,1329100.0,1,0.0
1001205,2023,828000.0,1,0.0
1001205,2024,0.0,1,0.0
1001205,2025,0.0,1,0.0
1001205,2026,0.0,1,0.0
1001207,2021,429639.89,2,2.3583161722190544
1001207,2022,415011.23,2,2.3583161722190544
1001207,2023,457732.4,2,2.3583161722190544
1001207,2024,487797.3,2,2.3583161722190544
1001207,2025,486984.3,2,2.3583161722190544
1001207,2026,72533.9,2,2.3583161722190544
1001208,2021,1027433.5,5,3.4999200403507458
1001208,2022,1032765.2,5,3.4999200403507458
1001208,2023,1174327.0,5,3.4999200403507458
1001208,2024,1048557.6,5,3.4999200403507458
1001208,2025,1087981.0,5,3.4999200403507458
1001208,2026,139809.0,5,3.4999200403507458
1001209,2021,2099411.0,5,7.974738491364055
1001209,2022,2210862.0,5,7.974738491364055
1001209,2023,2327307.0,5,7.974738491364055
1001209,2024,2296530.0,5,7.974738491364055
1001209,2025,2031451.0,5,7.974738491364055
1001209,2026,362068.0,5,7.974738491364055
1001223,2021,871900.0,1,0.0925954133280302
1001223,2022,923380.0,1,0.0925954133280302
1001223,2023,727580.0,1,0.0925954133280302
1001223,2024,434320.0,1,0.0925954133280302
1001223,2025,0.0,1,0.0925954133280302
1001223,2026,0.0,1,0.0925954133280302
1001226,2021,998898.1,10,4.788530952105746
1001226,2022,1076901.5,10,4.788530952105746
1001226,2023,1049327.8,10,4.788530952105746
1001226,2024,1033021.6,10,4.788530952105746
1001226,2025,1039498.1,10,4.788530952105746
1001226,2026,173305.8,10,4.788530952105746
1001238,2021,1617346.0,11,11.544882759554632
1001238,2022,1610187.7,11,11.544882759554632
1001238,2023,1531343.3900000001,11,11.544882759554632
1001238,2024,1491789.454,11,11.544882759554632
1001238,2025,1579939.5,11,11.544882759554632
1001238,2026,260141.8,11,11.544882759554632
1001263,2021,2735364.0300000003,4,4.793921077816076
1001263,2022,2197928.4,4,4.793921077816076
1001263,2023,2503641.62,4,4.793921077816076
1001263,2024,2043133.5721,4,4.793921077816076
1001263,2025,2341924.54,4,4.793921077816076
1001263,2026,424888.5,4,4.793921077816076
1001268,2021,1197990.8,6,8.105651727456102
1001268,2022,1294096.0,6,8.105651727456102
1001268,2023,1314675.0,6,8.105651727456102
1001268,2024,1322657.987,6,8.105651727456102
1001268,2025,1373538.7,6,8.105651727456102
1001268,2026,243322.0,6,8.105651727456102
1001270,2021,3805309.5,8,12.073457987342888
1001270,2022,3146377.915,8,12.073457987342888
1001270,2023,2894095.7,8,12.073457987342888
1001270,2024,3384829.7290000003,8,12.073457987342888
1001270,2025,3778289.4,8,12.073457987342888
1001270,2026,494855.0,8,12.073457987342888
1001271,2021,453200.0,1,0.05080447061404672
1001271,2022,478910.0,1,0.05080447061404672
1001271,2023,508940.0,1,0.05080447061404672
1001271,2024,529100.0,1,0.05080447061404672
1001271,2025,527510.0,1,0.05080447061404672
1001271,2026,94030.0,1,0.05080447061404672
1001278,2021,15561.1,1,0.0
1001278,2022,30635.5,1,0.0
1001278,2023,78385.7,1,0.0
1001278,2024,118286.0,1,0.0
1001278,2025,126590.0,1,0.0
1001278,2026,14182.0,1,0.0
1001287,2021,254989.29,1,0.0
1001287,2022,359820.0,1,0.0
1001287,2023,374022.0,1,0.0
1001287,2024,434760.0,1,0.0
1001287,2025,419380.0,1,0.0
1001287,2026,26670.0,1,0.0
1001295,2021,80145.6,1,0.09347260393483536
1001295,2022,75206.1,1,0.09347260393483536
1001295,2023,66564.0,1,0.09347260393483536
1001295,2024,64956.9,1,0.09347260393483536
1001295,2025,84464.7,1,0.09347260393483536
1001295,2026,6259.0,1,0.09347260393483536
1001300,2021,1313038.0,2,1.3936585933131538
1001300,2022,1358353.0,2,1.3936585933131538
1001300,2023,1671135.0,2,1.3936585933131538
1001300,2024,1778805.0,2,1.3936585933131538
1001300,2025,1829130.0,2,1.3936585933131538
1001300,2026,215915.0,2,1.3936585933131538
1001308,2021,1752194.417,9,7.661147123834955
1001308,2022,2144585.0,9,7.661147123834955
1001308,2023,2320243.43,9,7.661147123834955
1001308,2024,2686110.4,9,7.661147123834955
1001308,2025,2589543.04,9,7.661147123834955
1001308,2026,324838.0,9,7.661147123834955
1001309,2021,1545700.0,1,0.0
1001309,2022,1633400.0,1,0.0
1001309,2023,1736000.0,1,0.0
1001309,2024,1804600.0,1,0.0
1001309,2025,1799200.0,1,0.0
1001309,2026,320700.0,1,0.0
1001310,2021,2187515.0,2,3.9709845341548897
1001310,2022,2010989.0,2,3.9709845341548897
1001310,2023,2113865.0,2,3.9709845341548897
1001310,2024,2154478.0,2,3.9709845341548897
1001310,2025,2348726.1,2,3.9709845341548897
1001310,2026,338490.0,2,3.9709845341548897
1001313,2021,125658.5,3,5.811886426497634
1001313,2022,135064.0,3,5.811886426497634
1001313,2023,143534.0,3,5.811886426497634
1001313,2024,146349.0,3,5.811886426497634
1001313,2025,132167.0,3,5.811886426497634
1001313,2026,23556.0,3,5.811886426497634
1001318,2021,368119.0,2,4.5142931649513764
1001318,2022,323656.0,2,4.5142931649513764
1001318,2023,453599.0,2,4.5142931649513764
1001318,2024,506570.0,2,4.5142931649513764
1001318,2025,340833.0,2,4.5142931649513764
1001318,2026,33620.0,2,4.5142931649513764
1001319,2021,118084.8,1,0.20511824811682247
1001319,2022,218114.0,1,0.20511824811682247
1001319,2023,259081.0,1,0.20511824811682247
1001319,2024,333945.0,1,0.20511824811682247
1001319,2025,195406.0,1,0.20511824811682247
1001319,2026,10409.0,1,0.20511824811682247
1001320,2021,677767.0,2,0.1516421895478584
1001320,2022,1018672.0,2,0.1516421895478584
1001320,2023,843933.0,2,0.1516421895478584
1001320,2024,663696.0,2,0.1516421895478584
1001320,2025,724940.7,2,0.1516421895478584
1001320,2026,83493.0,2,0.1516421895478584
1001325,2021,1223945.0,2,6.191572899991014
1001325,2022,1134930.0,2,6.191572899991014
1001325,2023,1329790.0,2,6.191572899991014
1001325,2024,1114259.7,2,6.191572899991014
1001325,2025,1148140.0,2,6.191572899991014
1001325,2026,170090.0,2,6.191572899991014
1001327,2021,340133.0,2,2.6638322218867865
1001327,2022,331776.48,2,2.6638322218867865
1001327,2023,406959.6,2,2.6638322218867865
1001327,2024,353253.2,2,2.6638322218867865
1001327,2025,389565.0,2,2.6638322218867865
1001327,2026,59937.0,2,2.6638322218867865
1001329,2021,639950.0,1,0.0
1001329,2022,647070.0,1,0.0
1001329,2023,742520.0,1,0.0
1001329,2024,915440.0,1,0.0
1001329,2025,784780.0,1,0.0
1001329,2026,139640.0,1,0.0
1001330,2021,1978257.0,4,7.758206207441264
1001330,2022,1948880.0,4,7.758206207441264
1001330,2023,2973916.0,4,7.758206207441264
1001330,2024,3140229.0,4,7.758206207441264
1001330,2025,3244048.0,4,7.758206207441264
1001330,2026,552162.0,4,7.758206207441264
1001332,2021,207888.30000000002,1,0.07512039229393618
1001332,2022,225130.2,1,0.07512039229393618
1001332,2023,275359.0,1,0.07512039229393618
1001332,2024,333933.0,1,0.07512039229393618
1001332,2025,220690.0,1,0.07512039229393618
1001332,2026,12793.0,1,0.07512039229393618
1001333,2021,1405010.3,1,0.0781471295833442
1001333,2022,1561180.0,1,0.0781471295833442
1001333,2023,1510250.0,1,0.0781471295833442
1001333,2024,1736140.0,1,0.0781471295833442
1001333,2025,1442631.0,1,0.0781471295833442
1001333,2026,179140.0,1,0.0781471295833442
1001335,2021,922700.0,1,0.0
1001335,2022,1151680.0,1,0.0
1001335,2023,1541360.0,1,0.0
1001335,2024,1798600.0,1,0.0
1001335,2025,1778950.0,1,0.0
1001335,2026,120000.0,1,0.0
1001338,2021,748770.0,1,0.19986992346952623
1001338,2022,791280.0,1,0.19986992346952623
1001338,2023,840890.0,1,0.19986992346952623
1001338,2024,874210.0,1,0.19986992346952623
1001338,2025,871590.0,1,0.19986992346952623
1001338,2026,155360.0,1,0.19986992346952623
1001340,2021,542860.0,1,0.13461544877046344
1001340,2022,573680.0,1,0.13461544877046344
1001340,2023,609650.0,1,0.13461544877046344
1001340,2024,633810.0,1,0.13461544877046344
1001340,2025,631910.0,1,0.13461544877046344
1001340,2026,112630.0,1,0.13461544877046344
1001341,2021,81482.0,1,0.0
1001341,2022,93142.5,1,0.0
1001341,2023,16557.2,1,0.0
1001341,2024,51223.5,1,0.0
1001341,2025,94169.0,1,0.0
1001341,2026,7511.0,1,0.0
1001342,2021,182215.8,4,2.4065254580266204
1001342,2022,231859.0,4,2.4065254580266204
1001342,2023,208890.1,4,2.4065254580266204
1001342,2024,206420.0,4,2.4065254580266204
1001342,2025,226155.02,4,2.4065254580266204
1001342,2026,37204.0,4,2.4065254580266204
1001345,2021,814950.0,1,0.0822049526420987
1001345,2022,857180.0,1,0.0822049526420987
1001345,2023,835550.0,1,0.0822049526420987
1001345,2024,856420.0,1,0.0822049526420987
1001345,2025,877160.0,1,0.0822049526420987
1001345,2026,174150.0,1,0.0822049526420987
1001347,2021,1732230.0,1,0.18352279705931077
1001347,2022,1778630.0,1,0.18352279705931077
1001347,2023,1874340.0,1,0.18352279705931077
1001347,2024,2125230.0,1,0.18352279705931077
1001347,2025,1943630.0,1,0.18352279705931077
1001347,2026,244800.0,1,0.18352279705931077
1001350,2021,909680.0,1,0.0
1001350,2022,558300.0,1,0.0
1001350,2023,884200.0,1,0.0
1001350,2024,890020.0,1,0.0
1001350,2025,669623.1,1,0.0
1001350,2026,79720.0,1,0.0
1001354,2021,1437510.0,3,8.173073304639635
1001354,2022,811865.9,3,8.173073304639635
1001354,2023,883053.9,3,8.173073304639635
1001354,2024,1015300.0,3,8.173073304639635
1001354,2025,978418.2,3,8.173073304639635
1001354,2026,139970.0,3,8.173073304639635
1001356,2021,1457083.0,3,7.973798819430794
1001356,2022,1378283.0,3,7.973798819430794
1001356,2023,1375266.0,3,7.973798819430794
1001356,2024,1200172.8,3,7.973798819430794
1001356,2025,1359029.0,3,7.973798819430794
1001356,2026,237840.0,3,7.973798819430794
1001357,2021,1430970.0,1,0.0
1001357,2022,1537470.0,1,0.0
1001357,2023,1279630.0,1,0.0
1001357,2024,1702880.0,1,0.0
1001357,2025,1739030.0,1,0.0
1001357,2026,237100.0,1,0.0
1001358,2021,255712.2,1,0.18131360742522976
1001358,2022,295837.0,1,0.18131360742522976
1001358,2023,207551.0,1,0.18131360742522976
1001358,2024,242893.0,1,0.18131360742522976
1001358,2025,348332.0,1,0.18131360742522976
1001358,2026,32373.0,1,0.18131360742522976
1001362,2021,55313.7,1,0.0
1001362,2022,15739.14,1,0.0
1001362,2023,21278.05,1,0.0
1001362,2024,40311.9666,1,0.0
1001362,2025,34200.64,1,0.0
1001362,2026,88.23,1,0.0
1001363,2021,786442.0,4,8.0172515934014
1001363,2022,781316.0,4,8.0172515934014
1001363,2023,844164.0,4,8.0172515934014
1001363,2024,857012.0,4,8.0172515934014
1001363,2025,819958.0,4,8.0172515934014
1001363,2026,139802.0,4,8.0172515934014
1001365,2021,1580016.0,2,0.7907561359765414
1001365,2022,2401159.0,2,0.7907561359765414
1001365,2023,3055100.0,2,0.7907561359765414
1001365,2024,3459750.0,2,0.7907561359765414
1001365,2025,3508260.0,2,0.7907561359765414
1001365,2026,375600.0,2,0.7907561359765414
1001366,2021,1284495.0,3,6.588512296761247
1001366,2022,1392307.0,3,6.588512296761247
1001366,2023,1224656.0,3,6.588512296761247
1001366,2024,1285974.0,3,6.588512296761247
1001366,2025,1021205.0,3,6.588512296761247
1001366,2026,205488.0,3,6.588512296761247
1001367,2021,633570.0,2,1.336800490762632
1001367,2022,674240.0,2,1.336800490762632
1001367,2023,693790.0,2,1.336800490762632
1001367,2024,701300.0,2,1.336800490762632
1001367,2025,658070.0,2,1.336800490762632
1001367,2026,106560.0,2,1.336800490762632
1001368,2021,555330.0,2,9.159126264664165
1001368,2022,579980.0,2,9.159126264664165
1001368,2023,610830.0,2,9.159126264664165
1001368,2024,646340.0,2,9.159126264664165
1001368,2025,666220.0,2,9.159126264664165
1001368,2026,107640.0,2,9.159126264664165
1001370,2021,372580.0,1,0.12302651487657046
1001370,2022,393760.0,1,0.12302651487657046
1001370,2023,418430.0,1,0.12302651487657046
1001370,2024,435010.0,1,0.12302651487657046
1001370,2025,433710.0,1,0.12302651487657046
1001370,2026,77310.0,1,0.12302651487657046
1001371,2021,86183.3,1,0.0
1001371,2022,28016.989999999998,1,0.0
1001371,2023,40571.97,1,0.0
1001371,2024,62130.520000000004,1,0.0
1001371,2025,72075.76000000001,1,0.0
1001371,2026,4134.0,1,0.0
1001372,2021,1904940.0,2,4.7886043392829585
1001372,2022,2103370.0,2,4.7886043392829585
1001372,2023,2491600.0,2,4.7886043392829585
1001372,2024,2257200.0,2,4.7886043392829585
1001372,2025,2133030.0,2,4.7886043392829585
1001372,2026,331400.0,2,4.7886043392829585
1001373,2021,294510.0,1,0.12696127755852835
1001373,2022,311230.0,1,0.12696127755852835
1001373,2023,330770.0,1,0.12696127755852835
1001373,2024,343850.0,1,0.12696127755852835
1001373,2025,342820.0,1,0.12696127755852835
1001373,2026,61100.0,1,0.12696127755852835
1001375,2021,1231629.0,2,8.931454525375356
1001375,2022,1830386.0,2,8.931454525375356
1001375,2023,2088536.0,2,8.931454525375356
1001375,2024,2255565.0,2,8.931454525375356
1001375,2025,2089800.0,2,8.931454525375356
1001375,2026,269093.0,2,8.931454525375356
1001376,2021,3337192.0,7,6.186232105561883
1001376,2022,3394397.0,7,6.186232105561883
1001376,2023,2837683.0,7,6.186232105561883
1001376,2024,2964195.0,7,6.186232105561883
1001376,2025,2955468.0,7,6.186232105561883
1001376,2026,500211.0,7,6.186232105561883
1001377,2021,55485.91,2,2.1580970714861616
1001377,2022,238471.3,2,2.1580970714861616
1001377,2023,100167.2,2,2.1580970714861616
1001377,2024,70193.35,2,2.1580970714861616
1001377,2025,98256.06,2,2.1580970714861616
1001377,2026,22170.0,2,2.1580970714861616
1001378,2021,664720.0,2,1.244421330175669
1001378,2022,711480.0,2,1.244421330175669
1001378,2023,722850.0,2,1.244421330175669
1001378,2024,691930.0,2,1.244421330175669
1001378,2025,713270.0,2,1.244421330175669
1001378,2026,133100.0,2,1.244421330175669
1001379,2021,35295.236000000004,2,5.491749986464564
1001379,2022,127153.8,2,5.491749986464564
1001379,2023,108971.3,2,5.491749986464564
1001379,2024,86900.29,2,5.491749986464564
1001379,2025,201305.7,2,5.491749986464564
1001379,2026,3626.35,2,5.491749986464564
1001382,2021,164894.6,2,8.432904826597019
1001382,2022,157230.8,2,8.432904826597019
1001382,2023,254367.2,2,8.432904826597019
1001382,2024,232212.0,2,8.432904826597019
1001382,2025,249991.0,2,8.432904826597019
1001382,2026,1781.1999999999998,2,8.432904826597019
1001392,2021,118897.0,1,0.04798114527622713
1001392,2022,169038.38,1,0.04798114527622713
1001392,2023,91274.9,1,0.04798114527622713
1001392,2024,110316.17,1,0.04798114527622713
1001392,2025,142526.0,1,0.04798114527622713
1001392,2026,3671.0,1,0.04798114527622713
1001393,2021,711390.0,1,0.0
1001393,2022,737530.0,1,0.0
1001393,2023,648360.0,1,0.0
1001393,2024,670190.0,1,0.0
1001393,2025,662910.0,1,0.0
1001393,2026,85810.0,1,0.0
1001396,2021,1088700.0,2,2.9326507491911364
1001396,2022,1150520.0,2,2.9326507491911364
1001396,2023,1222640.0,2,2.9326507491911364
1001396,2024,1271110.0,2,2.9326507491911364
1001396,2025,1267310.0,2,2.9326507491911364
1001396,2026,225880.0,2,2.9326507491911364
1001397,2021,393009.7,3,8.66285394464109
1001397,2022,199719.71,3,8.66285394464109
1001397,2023,231088.0,3,8.66285394464109
1001397,2024,206148.7,3,8.66285394464109
1001397,2025,271611.8,3,8.66285394464109
1001397,2026,16885.0,3,8.66285394464109
1001404,2021,779374.0,3,4.535187126611769
1001404,2022,988029.0,3,4.535187126611769
1001404,2023,946843.0,3,4.535187126611769
1001404,2024,1163555.0,3,4.535187126611769
1001404,2025,1289702.0,3,4.535187126611769
1001404,2026,136009.0,3,4.535187126611769
1001406,2021,1630600.0,1,0.12566447228876002
1001406,2022,1584400.0,1,0.12566447228876002
1001406,2023,1652000.0,1,0.12566447228876002
1001406,2024,1667300.0,1,0.12566447228876002
1001406,2025,1566700.0,1,0.12566447228876002
1001406,2026,255700.0,1,0.12566447228876002
1001408,2021,1253637.1,4,7.726101197619265
1001408,2022,1241607.536,4,7.726101197619265
1001408,2023,1215493.7,4,7.726101197619265
1001408,2024,1361330.4,4,7.726101197619265
1001408,2025,1169754.1,4,7.726101197619265
1001408,2026,199921.0,4,7.726101197619265
1001410,2021,1388270.0,2,0.423717241630375
1001410,2022,1362710.0,2,0.423717241630375
1001410,2023,986830.0,2,0.423717241630375
