"State","Facility Name","Facility ID","Unit ID","unit_id","Associated Stacks","Year","Operating Time Count","Sum of the Operating Time","Gross Load (MWh)","Steam Load (1000 lb)","SO2 Mass (short tons)","SO2 Rate (lbs/mmBtu)","CO2 Mass (short tons)","CO2 Rate (short tons/mmBtu)","NOx Mass (short tons)","NOx Rate (lbs/mmBtu)","Heat Input (mmBtu)","Primary Fuel Type","Secondary Fuel Type","Unit Type","SO2 Controls","NOx Controls","PM Controls","Hg Controls","Program Code"
"TX","Copper Station",9,"CTG-1",90211,,2021,1143,1034.93,31654.73,,,,,,68.534,0.2358,567476.404,"Pipeline Natural Gas",,"Combustion turbine",,"Water Injection",,,"CSOSG2"
"AL","Greene County",10,"1",19,"CS0EBN",2021,5527,5518.5,446281.5,,1.325,0.001,262363.425,0.059,255.362,0.1109,4414735.1,"Pipeline Natural Gas",,"Cell burner boiler",,"Low NOx Cell Burner",,,"ARP, CSNOX, CSOSG2, CSSO2G2"
"AL","Greene County",10,"2",20,"CS0EBN",2021,3951,3943.25,302707,,0.922,0.001,182594.9,0.059,177.379,0.1117,3072540.225,"Pipeline Natural Gas",,"Dry bottom wall-fired boiler",,"Low NOx Burner Technology (Dry Bottom only)",,,"ARP, CSNOX, CSOSG2, CSSO2G2"
"AL","Greene County",10,"CT10",21,,2021,189,152,7931.75,,0.595,0.0075,7913.695,0.1283,4.618,0.0851,109338.175,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,"Water Injection",,,"ARP, CSNOX, CSOSG2, CSSO2G2"
"AL","Greene County",10,"CT2",22,,2021,296,251.75,13666.5,,0.091,0.0014,12368.206,0.1021,6.927,0.0747,187988.4,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,"Water Injection",,,"ARP, CSNOX, CSOSG2, CSSO2G2"
"AL","Greene County",10,"CT3",23,,2021,302,250.25,13469.5,,0.64,0.0062,12576.509,0.1205,6.268,0.0701,183147.375,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,"Water Injection",,,"ARP, CSNOX, CSOSG2, CSSO2G2"
"AL","Greene County",10,"CT4",24,,2021,195,164.5,8733,,0.39,0.0062,8154.509,0.1149,4.778,0.0806,118981.1,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,"Water Injection",,,"ARP, CSNOX, CSOSG2, CSSO2G2"
"AL","Greene County",10,"CT5",25,,2021,241,191,9879.5,,0.167,0.0025,9428.307,0.1493,4.345,0.0677,137022.975,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,"Water Injection",,,"ARP, CSNOX, CSOSG2, CSSO2G2"
"AL","Greene County",10,"CT6",26,,2021,40,33.25,1761.25,,0.02,0.0018,1668.903,0.0974,0.831,0.0707,24127.95,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,"Water Injection",,,"ARP, CSNOX, CSOSG2, CSSO2G2"
"AL","Greene County",10,"CT7",27,,2021,101,81.25,4234,,0.366,0.0103,4453.691,0.1216,2.798,0.0951,58810.85,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,"Water Injection",,,"ARP, CSNOX, CSOSG2, CSSO2G2"
"AL","Greene County",10,"CT8",28,,2021,98,81.5,4382.25,,0.256,0.0075,4214.593,0.1224,2.455,0.0838,59666.975,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,"Water Injection",,,"ARP, CSNOX, CSOSG2, CSSO2G2"
"AL","Greene County",10,"CT9",29,,2021,33,24.25,1200.75,,0.03,0.0024,1198.802,0.1837,0.577,0.0713,16854.05,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,"Water Injection",,,"ARP, CSNOX, CSOSG2, CSSO2G2"
"AL","E C Gaston",26,"1",30,"CS0CAN",2021,3133,3127.25,228405.25,,15.165,0.0151,140653.366,0.059,109.303,0.0845,2372720.4,"Pipeline Natural Gas","Coal","Dry bottom wall-fired boiler",,"Low NOx Burner Technology (Dry Bottom only)","Electrostatic Precipitator",,"ARP, CSNOX, CSOSG2, CSSO2G2"
"AL","E C Gaston",26,"2",31,"CS0CAN",2021,3605,3601,265975,,118.79,0.0609,173175.909,0.0606,157.058,0.0964,2802317,"Pipeline Natural Gas","Coal","Dry bottom wall-fired boiler",,"Low NOx Burner Technology (Dry Bottom only)","Baghouse|Electrostatic Precipitator",,"ARP, CSNOX, CSOSG2, CSSO2G2"
"AL","E C Gaston",26,"3",32,"CS0CBN",2021,3694,3690.5,323795.25,,17.253,0.015,201227.186,0.059,180.666,0.0945,3394546.1,"Pipeline Natural Gas","Coal","Dry bottom wall-fired boiler",,"Low NOx Burner Technology (Dry Bottom only)","Baghouse|Electrostatic Precipitator",,"ARP, CSNOX, CSOSG2, CSSO2G2"
"AL","E C Gaston",26,"4",33,"CS0CBN",2021,2370,2361.5,187819,,9.196,0.0111,113239.415,0.059,106.35,0.1037,1910260.85,"Pipeline Natural Gas","Coal","Dry bottom wall-fired boiler",,"Low NOx Burner Technology (Dry Bottom only)","Electrostatic Precipitator",,"ARP, CSNOX, CSOSG2, CSSO2G2"
"AL","E C Gaston",26,"5",34,"MS5A, MS5B",2021,5531,5516,3733370,,856.992,0.065,3899267.725,0.094,2196.674,0.1042,39517761.325,"Coal","Pipeline Natural Gas","Tangentially-fired","Wet Limestone","Low NOx Burner Technology w/ Separated OFA|Selective Catalytic Reduction","Baghouse|Electrostatic Precipitator","Halogenated PAC Sorbent Injection|Catalyst (gold, palladium, or other) used to oxidize mercury","ARP, CSNOX, CSOSG2, CSSO2G2, MATS"
"AL","Colbert",47,"CCT1",88150,,2021,38,38,1357,,0.528,0.0703,1141.9,0.0622,3.891,0.4253,18578.7,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,,,,"CSNOX, CSOSG2, CSSO2G2"
"AL","Colbert",47,"CCT2",88151,,2021,36,36,1345,,0.491,0.0579,1121.4,0.0615,3.817,0.4193,18289.9,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,,,,"CSNOX, CSOSG2, CSSO2G2"
"AL","Colbert",47,"CCT3",88152,,2021,58,58,1952,,0.283,0.0272,1604.7,0.0601,5.383,0.4046,26795.4,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,,,,"CSNOX, CSOSG2, CSSO2G2"
"AL","Colbert",47,"CCT4",88153,,2021,46,46,1383,,0.277,0.0521,1168.6,0.0613,3.932,0.4165,19398,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,,,,"CSNOX, CSOSG2, CSSO2G2"
"AL","Colbert",47,"CCT5",88154,,2021,44,44,1739,,0.518,0.0497,1439.2,0.0611,4.876,0.4153,23630.6,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,,,,"CSNOX, CSOSG2, CSSO2G2"
"AL","Colbert",47,"CCT6",88155,,2021,82,82,4137,,0.683,0.0384,3280.4,0.0607,11.019,0.4099,54598.2,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,,,,"CSNOX, CSOSG2, CSSO2G2"
"AL","Colbert",47,"CCT7",88156,,2021,83,83,4099,,0.844,0.0522,3335.8,0.0613,11.237,0.4165,55309.3,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,,,,"CSNOX, CSOSG2, CSSO2G2"
"AL","Colbert",47,"CCT8",88157,,2021,82,82,3955,,0.773,0.0389,3203.2,0.0607,10.78,0.4101,53156.3,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,,,,"CSNOX, CSOSG2, CSSO2G2"
"LA","Dolet Hills Power Station",51,"1",48,,2021,3792,3773.57,1201780.5,,5102.658,0.7223,1408050.192,0.1089,1969.6,0.2747,12933398.726,"Coal",,"Dry bottom wall-fired boiler","Wet Limestone","Low NOx Burner Technology w/ Overfire Air|Selective Non-catalytic Reduction","Baghouse","Untreated PAC Sorbent Injection","ARP, CSOSG3, MATS"
"KY","Smith Generating Facility",54,"SCT1",50,,2021,774,653.23,57870.73,,0.539,0.0017,47241.72,0.0595,23.472,0.0709,788923.284,"Pipeline Natural Gas","Residual Oil","Combustion turbine",,"Water Injection",,,"ARP, CSNOX, CSOSG3, CSSO2G1"
"KY","Smith Generating Facility",54,"SCT10",90542,,2021,2631,2368.43,146616.84,,0.421,0.001,83416.456,0.0591,8.448,0.0143,1403629.131,"Pipeline Natural Gas",,"Combustion turbine",,"Water Injection|Selective Catalytic Reduction",,,"ARP, CSNOX, CSOSG3, CSSO2G1"
"KY","Smith Generating Facility",54,"SCT2",51,,2021,648,550.75,49856.99,,0.371,0.0016,40940.031,0.0594,22.538,0.0733,685430.395,"Pipeline Natural Gas","Residual Oil","Combustion turbine",,"Water Injection",,,"ARP, CSNOX, CSOSG3, CSSO2G1"
"KY","Smith Generating Facility",54,"SCT3",52,,2021,680,580.41,51091.94,,0.278,0.0013,41000.415,0.0592,26.228,0.0863,688453.594,"Pipeline Natural Gas","Residual Oil","Combustion turbine",,"Water Injection",,,"ARP, CSNOX, CSOSG3, CSSO2G1"
"KY","Smith Generating Facility",54,"SCT4",9271,,2021,938,779.48,43788.77,,0.2,0.0012,36375.198,0.0592,10.614,0.0437,611691.123,"Pipeline Natural Gas","Residual Oil","Combustion turbine",,"Dry Low NOx Burners|Water Injection",,,"ARP, CSNOX, CSOSG3, CSSO2G1"
"KY","Smith Generating Facility",54,"SCT5",9272,,2021,878,738.8,41164.94,,0.209,0.0012,33102.209,0.0592,9.235,0.0418,556044.728,"Pipeline Natural Gas","Residual Oil","Combustion turbine",,"Dry Low NOx Burners|Water Injection",,,"ARP, CSNOX, CSOSG3, CSSO2G1"
"KY","Smith Generating Facility",54,"SCT6",89572,,2021,977,824.73,45827.54,,0.2,0.0011,37111.4,0.0591,10.957,0.0442,624199.64,"Pipeline Natural Gas","Residual Oil","Combustion turbine",,"Dry Low NOx Burners|Water Injection",,,"ARP, CSNOX, CSOSG3, CSSO2G1"
"KY","Smith Generating Facility",54,"SCT7",89573,,2021,958,808.62,45042.07,,0.197,0.0011,36622.07,0.0591,9.704,0.0395,615925.871,"Pipeline Natural Gas","Residual Oil","Combustion turbine",,"Dry Low NOx Burners|Water Injection",,,"ARP, CSNOX, CSOSG3, CSSO2G1"
"KY","Smith Generating Facility",54,"SCT9",90541,,2021,1967,1778.67,107801.96,,0.309,0.001,61142.497,0.0591,6.251,0.0146,1028839.253,"Pipeline Natural Gas",,"Combustion turbine",,"Water Injection|Selective Catalytic Reduction",,,"ARP, CSNOX, CSOSG3, CSSO2G1"
"NE","Platte",59,"1",56,,2021,6054,6051.43,472222.72,,438.363,0.1524,601909.593,0.105,528.527,0.1836,5739037.752,"Coal","Diesel Oil","Tangentially-fired","Dry Lime FGD","Low NOx Burner Technology w/ Closed-coupled/Separated OFA","Baghouse|Electrostatic Precipitator","Halogenated PAC Sorbent Injection","ARP, CSNOX, CSSO2G2, MATS"
"NE","Gerald Whelan Energy Center",60,"1",57,,2021,8003,7996.69,453687.7,,1898.154,0.755,524658.619,0.105,432.749,0.1664,5002508.642,"Coal",,"Tangentially-fired",,"Overfire Air","Electrostatic Precipitator",,"ARP, CSNOX, CSSO2G2, MATS"
"NE","Gerald Whelan Energy Center",60,"2",90669,,2021,5339,5321.55,989074.61,,578.274,0.2671,960588.44,0.1049,398.771,0.0875,9158932.742,"Coal",,"Dry bottom wall-fired boiler","Dry Lime FGD","Selective Catalytic Reduction",,,"ARP, CSNOX, CSSO2G2, MATS"
"KS","Holcomb",108,"SGU1",60,,2021,7208,7196.26,1754182.74,,1176.131,0.1418,1772208.862,0.105,1569.527,0.1792,16897500.34,"Coal",,"Dry bottom wall-fired boiler","Dry Lime FGD","Low NOx Burner Technology (Dry Bottom only)","Baghouse","Halogenated PAC Sorbent Injection","ARP, CSNOX, CSOSG2, CSSO2G2, MATS"
"AZ","Cholla",113,"1",62,,2021,7739,7732.3,754115.44,,394.239,0.0884,900617.123,0.103,777.962,0.1761,8777935.175,"Coal",,"Tangentially-fired","Wet Lime FGD","Low NOx Burner Technology w/ Separated OFA","Baghouse",,"ARP, MATS"
"AZ","Cholla",113,"3",64,,2021,6043,6021.82,1342532.97,,674.619,0.0844,1605119.08,0.1029,1469.847,0.187,15644446.633,"Coal",,"Tangentially-fired","Wet Lime FGD","Low NOx Burner Technology w/ Closed-coupled/Separated OFA","Baghouse",,"ARP, MATS"
"AZ","Ocotillo Power Plant",116,"GT3",91277,,2021,2389,2047.85,147433.04,,0.422,0.001,83538.395,0.0591,6.125,0.0152,1405691.8,"Pipeline Natural Gas",,"Combustion turbine",,"Water Injection|Selective Catalytic Reduction",,,"ARP"
"AZ","Ocotillo Power Plant",116,"GT4",91278,,2021,2232,1903.54,134793.05,,0.393,0.001,77807.585,0.059,5.351,0.0148,1309249.517,"Pipeline Natural Gas",,"Combustion turbine",,"Water Injection|Selective Catalytic Reduction",,,"ARP"
"AZ","Ocotillo Power Plant",116,"GT5",91279,,2021,1692,1421.46,108664.84,,0.306,0.001,60669.443,0.0588,4.213,0.0156,1020884.878,"Pipeline Natural Gas",,"Combustion turbine",,"Water Injection|Selective Catalytic Reduction",,,"ARP"
"AZ","Ocotillo Power Plant",116,"GT6",91280,,2021,2458,2097.08,161791.71,,0.457,0.001,90582.397,0.059,6.269,0.0153,1524248.789,"Pipeline Natural Gas",,"Combustion turbine",,"Water Injection|Selective Catalytic Reduction",,,"ARP"
"AZ","Ocotillo Power Plant",116,"GT7",91281,,2021,2077,1748.02,128346.9,,0.368,0.001,72908.093,0.059,5.045,0.0164,1226795.982,"Pipeline Natural Gas",,"Combustion turbine",,"Water Injection|Selective Catalytic Reduction",,,"ARP"
"AZ","APS West Phoenix Power Plant",117,"CC4",70,,2021,3873,3832.81,341388.78,,0.832,0.001,164749.487,0.059,45.274,0.034,2772271.511,"Pipeline Natural Gas",,"Combined cycle",,"Dry Low NOx Burners",,,"ARP"
"AZ","APS West Phoenix Power Plant",117,"CC5A",71,,2021,3858,3813.89,709217.8,,1.445,0.001,286226.582,0.059,36.997,0.0174,4816298.81,"Pipeline Natural Gas",,"Combined cycle",,"Dry Low NOx Burners|Selective Catalytic Reduction",,,"ARP"
"AZ","APS West Phoenix Power Plant",117,"CC5B",88097,,2021,6033,6005.61,1114737.18,,2.382,0.001,471866.486,0.059,57.394,0.0156,7940098.315,"Pipeline Natural Gas",,"Combined cycle",,"Dry Low NOx Burners|Selective Catalytic Reduction",,,"ARP"
"AZ","APS Saguaro Power Plant",118,"CT3",8250,,2021,1624,1345.53,69391.47,,0.273,0.001,54056.398,0.0586,17.331,0.0501,909586.221,"Pipeline Natural Gas",,"Combustion turbine",,"Dry Low NOx Burners",,,"ARP"
"AZ","Yucca Power Plant",120,"1",74,,2021,6167,6147.9,197761.98,,0.653,0.001,129341.502,0.0583,96.127,0.0835,2176477.019,"Pipeline Natural Gas","Residual Oil","Tangentially-fired",,,,,"ARP"
"AZ","Yucca Power Plant",120,"CT5",89724,,2021,2467,2105.04,65742.06,,0.208,0.001,41149.133,0.0593,3.089,0.0213,692363.656,"Pipeline Natural Gas",,"Combustion turbine",,"Selective Catalytic Reduction",,,"ARP"
"AZ","Yucca Power Plant",120,"CT6",89725,,2021,2405,2045.89,66009.91,,0.208,0.001,41209.269,0.0593,3.453,0.0241,693415.995,"Pipeline Natural Gas",,"Combustion turbine",,"Selective Catalytic Reduction",,,"ARP"
"AZ","De Moss Petrie Generating Station",124,"GT1",76,,2021,35,25.84,1247.41,,0.028,0.0033,942.842,0.0591,0.63,0.093,15864.82,"Natural Gas",,"Combustion turbine",,"Dry Low NOx Burners",,,"ARP"
"AZ","Irvington Generating Station",126,"3",79,,2021,4305,4267.04,186020.94,,3.543,0.0036,120304.767,0.0591,181.868,0.1701,2024421.478,"Natural Gas","Residual Oil","Tangentially-fired",,,,,"ARP"
"AZ","Irvington Generating Station",126,"4",80,,2021,4636,4589.49,298231.33,,5.424,0.0036,184198.902,0.0591,219.788,0.1439,3099474.613,"Natural Gas","Other Gas","Dry bottom wall-fired boiler",,"Low NOx Burner Technology w/ Overfire Air",,,"ARP"
"SC","Cross",130,"1",82,,2021,5686,5674.43,2197481.66,,1175.516,0.0897,2351956.096,0.103,906.648,0.0787,22923548.031,"Coal","Residual Oil","Dry bottom wall-fired boiler","Wet Limestone","Selective Catalytic Reduction|Low NOx Burner Technology w/ Overfire Air","Electrostatic Precipitator",,"ARP, CSNOX, CSSO2G2, MATS, SIPNOX"
"SC","Cross",130,"2",83,,2021,1796,1772.82,531894.72,,436.105,0.125,591512.212,0.1029,224.168,0.0773,5765235.691,"Coal","Residual Oil","Tangentially-fired","Wet Limestone","Selective Catalytic Reduction|Low NOx Burner Technology w/ Closed-coupled OFA","Electrostatic Precipitator",,"ARP, CSNOX, CSSO2G2, MATS, SIPNOX"
"SC","Cross",130,"3",89490,,2021,5343,5297.55,2255179.15,,1015.388,0.0795,2313224.515,0.1029,711.955,0.0638,22546067.34,"Coal","Diesel Oil","Tangentially-fired","Wet Limestone","Low NOx Burner Technology w/ Closed-coupled/Separated OFA|Selective Catalytic Reduction","Electrostatic Precipitator",,"ARP, CSNOX, CSSO2G2, MATS, SIPNOX"
"SC","Cross",130,"4",89491,,2021,6639,6630.29,3017504.35,,1274.713,0.0776,3220752.342,0.103,1011.156,0.0652,31391369.416,"Coal","Diesel Oil","Tangentially-fired","Wet Limestone","Low NOx Burner Technology w/ Closed-coupled/Separated OFA|Selective Catalytic Reduction","Electrostatic Precipitator",,"ARP, CSNOX, CSSO2G2, MATS, SIPNOX"
"FL","Seminole (136)",136,"1",84,,2021,7418,7401.31,3501334.32,,2497.105,0.1438,3402826.974,0.1029,927.334,0.0569,33165970.402,"Coal","Diesel Oil","Dry bottom wall-fired boiler","Wet Limestone","Selective Catalytic Reduction|Low NOx Burner Technology w/ Overfire Air","Electrostatic Precipitator",,"ARP, MATS"
"FL","Seminole (136)",136,"2",85,,2021,7026,7016.49,3529181.98,,2554.714,0.1519,3327373.693,0.103,997.256,0.0624,32430565.662,"Coal","Diesel Oil","Dry bottom wall-fired boiler","Wet Limestone","Selective Catalytic Reduction|Low NOx Burner Technology w/ Overfire Air","Electrostatic Precipitator",,"ARP, MATS"
"AZ","Agua Fria Generating Station",141,"1",86,,2021,936,877.37,39085.51,,0.127,0.001,25089.404,0.0595,48.688,0.1799,422184.804,"Pipeline Natural Gas",,"Dry bottom wall-fired boiler",,,,,"ARP"
"AZ","Agua Fria Generating Station",141,"2",87,,2021,863,804.7,34311.54,,0.112,0.001,22106.31,0.0597,40.16,0.1705,371962.859,"Pipeline Natural Gas",,"Dry bottom wall-fired boiler",,,,,"ARP"
"AZ","Agua Fria Generating Station",141,"3",88,,2021,967,911.77,54178.17,,0.177,0.001,35075.206,0.0592,101.743,0.2227,590224.608,"Pipeline Natural Gas",,"Dry bottom turbo-fired boiler",,,,,"ARP"
"AZ","Kyrene Generating Station",147,"K-7",91,,2021,6914,6826.48,1439342.62,,2.974,0.001,589132.48,0.059,46.913,0.0126,9913236.106,"Pipeline Natural Gas",,"Combined cycle",,"Dry Low NOx Burners|Selective Catalytic Reduction",,,"ARP"
"AZ","Apache Station",160,"1",92,,2021,2326,2314.05,75901.85,,0.257,0.001,50881.364,0.0593,16.918,0.0376,856153.377,"Pipeline Natural Gas",,"Dry bottom wall-fired boiler",,,,,"ARP"
"AZ","Apache Station",160,"2",93,,2021,6142,6111.1,701515.76,,2.216,0.001,438335.556,0.0589,235.669,0.062,7394344.608,"Pipeline Natural Gas",,"Dry bottom turbo-fired boiler","Wet Lime FGD","Overfire Air","Electrostatic Precipitator|Wet Scrubber",,"ARP, MATS"
"AZ","Apache Station",160,"3",94,,2021,8138,8120.47,1363579.92,,200.155,0.0268,1309362.704,0.0906,1414.597,0.193,14321514.622,"Coal","Pipeline Natural Gas","Dry bottom turbo-fired boiler","Wet Lime FGD","Overfire Air","Electrostatic Precipitator|Wet Scrubber",,"ARP, MATS"
"AZ","Apache Station",160,"4",88320,,2021,1774,1528.34,54299.51,,0.171,0.001,33853.008,0.0593,6.313,0.0368,569608.352,"Pipeline Natural Gas",,"Combustion turbine",,"Water Injection|Selective Catalytic Reduction",,,"ARP"
"OK","Grand River Dam Authority",165,"1",95,,2021,0,0,,,,,,,,,,"Coal","Diesel Oil, Pipeline Natural Gas","Dry bottom wall-fired boiler",,"Overfire Air","Electrostatic Precipitator",,
"OK","Grand River Dam Authority",165,"2",96,,2021,5250,5211.84,1359929.59,,1345.461,0.2333,1738538.162,0.0995,1308.266,0.144,16826710.626,"Coal","Diesel Oil, Pipeline Natural Gas","Dry bottom wall-fired boiler","Dry Lime FGD","Low NOx Burner Technology w/ Overfire Air","Baghouse","Untreated PAC Sorbent Injection","ARP, CSOSG2, MATS"
"OK","Grand River Dam Authority",165,"3",91186,,2021,5164,5136.47,1853486.85,,3.658,0.001,724685.999,0.059,156.594,0.0262,12194254.015,"Pipeline Natural Gas",,"Combined cycle",,"Selective Catalytic Reduction",,,"ARP, CSOSG2, NSPS4T"
"AR","Lake Catherine",170,"4",107,,2021,1429,1422.25,208000.58,,0.659,0.001,130551.099,0.0591,261.73,0.1923,2196777.999,"Pipeline Natural Gas",,"Dry bottom wall-fired boiler",,,,,"ARP, CSOSG2"
"AR","Thomas Fitzhugh",201,"2",88375,,2021,2115,2068.99,244206.97,,27.105,0.0228,132866.408,0.0609,89.298,0.0835,2161184.959,"Pipeline Natural Gas","Diesel Oil","Combined cycle",,"Dry Low NOx Burners|Water Injection",,,"ARP, CSOSG2"
"AR","Carl Bailey",202,"01",111,,2021,0,0,,,,,,,,,,"Pipeline Natural Gas","Residual Oil","Dry bottom wall-fired boiler",,,,,"ARP, CSOSG2"
"AR","McClellan",203,"01",112,,2021,545,531.94,,168471.66,70.158,0.306,17643.913,0.0656,32.69,0.2054,257322.912,"Pipeline Natural Gas","Residual Oil","Dry bottom wall-fired boiler",,,,,"ARP, CSOSG2"
"CA","Moss Landing Power Plant",260,"1A",149,,2021,7201,6943,1624176.63,,3.449,0.001,651491.859,0.0681,52.474,0.0133,11495170.487,"Pipeline Natural Gas",,"Combined cycle",,"Dry Low NOx Burners|Selective Catalytic Reduction",,,"ARP"
"CA","Moss Landing Power Plant",260,"2A",152,,2021,5736,5477.18,1293198.2,,2.732,0.001,516330.176,0.0678,43.731,0.0145,9107040.384,"Pipeline Natural Gas",,"Combined cycle",,"Dry Low NOx Burners|Selective Catalytic Reduction",,,"ARP"
"CA","Moss Landing Power Plant",260,"3A",150,,2021,5839,5498.16,1271751.99,,2.733,0.001,515877.483,0.0679,43.11,0.0148,9109613.185,"Pipeline Natural Gas",,"Combined cycle",,"Dry Low NOx Burners|Selective Catalytic Reduction",,,"ARP"
"CA","Moss Landing Power Plant",260,"4A",153,,2021,5858,5537.96,1281379.36,,2.749,0.001,518912.521,0.0678,44.842,0.0155,9162589.172,"Pipeline Natural Gas",,"Combined cycle",,"Dry Low NOx Burners|Selective Catalytic Reduction",,,"ARP"
"TX","Limestone",298,"LIM1",176,,2021,4228,4222.3,2665867.26,,2304.662,0.1693,2764770.635,0.1044,1894.24,0.1463,26368954.976,"Coal",,"Tangentially-fired","Wet Limestone","Overfire Air","Electrostatic Precipitator","Halogenated PAC Sorbent Injection","ARP, CSOSG2, MATS, TXSO2"
"TX","Limestone",298,"LIM2",177,,2021,5562,5544.47,3590156.71,,2799.287,0.146,3773857.69,0.1032,3211.318,0.173,36013523.116,"Coal",,"Tangentially-fired","Wet Limestone","Overfire Air","Electrostatic Precipitator","Halogenated PAC Sorbent Injection","ARP, CSOSG2, MATS, TXSO2"
"CA","Cabrillo Power I Encina Power Station",302,"10",91208,,2021,1449,1024.67,60828.84,,0.183,0.001,36249.62,0.0592,2.34,0.0173,609971.151,"Pipeline Natural Gas",,"Combustion turbine",,"Water Injection|Selective Catalytic Reduction",,,"ARP"
"CA","Cabrillo Power I Encina Power Station",302,"6",90228,,2021,2305,1779.84,88709.68,,0.285,0.001,56430.185,0.0592,3.728,0.0157,949581.319,"Pipeline Natural Gas",,"Combustion turbine",,"Water Injection|Selective Catalytic Reduction",,,"ARP"
"CA","Cabrillo Power I Encina Power Station",302,"7",90229,,2021,2445,1927.4,95784.09,,0.308,0.001,61077.515,0.0592,3.676,0.0142,1027755.898,"Pipeline Natural Gas",,"Combustion turbine",,"Water Injection|Selective Catalytic Reduction",,,"ARP"
