"State","Facility Name","Facility ID","Unit ID","unit_id","Associated Stacks","Year","Operating Time Count","Sum of the Operating Time","Gross Load (MWh)","Steam Load (1000 lb)","SO2 Mass (short tons)","SO2 Rate (lbs/mmBtu)","CO2 Mass (short tons)","CO2 Rate (short tons/mmBtu)","NOx Mass (short tons)","NOx Rate (lbs/mmBtu)","Heat Input (mmBtu)","Primary Fuel Type","Secondary Fuel Type","Unit Type","SO2 Controls","NOx Controls","PM Controls","Hg Controls","Program Code"
"NY","East River",2493,"60",1617,,2020,7922,7906,,5315455.75,5.534,0.0017,485116.025,0.0591,542.672,0.1291,8155466.05,"Pipeline Natural Gas","Residual Oil","Dry bottom wall-fired boiler",,,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS, RGGI"
"NY","East River",2493,"70",1618,,2020,1572,1560.5,,916401.75,3.193,0.0043,80348.1,0.0593,69.684,0.0997,1345190.175,"Pipeline Natural Gas","Residual Oil","Dry bottom wall-fired boiler",,,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS, RGGI"
"NY","Gowanus Generating Station",2494,"CT01-1",1619,"CP0001",2020,9,5.8,92.8,,,,,,0.439,0.5722,1535.2,"Diesel Oil",,"Combustion turbine",,,,,"SIPNOX"
"NY","Gowanus Generating Station",2494,"CT01-2",1620,"CP0001",2020,3,2,32,,,,,,0.151,0.5723,529.4,"Diesel Oil",,"Combustion turbine",,,,,"SIPNOX"
"NY","Gowanus Generating Station",2494,"CT01-3",1621,"CP0001",2020,9,4.9,78.4,,,,,,0.371,0.5727,1297,"Diesel Oil",,"Combustion turbine",,,,,"SIPNOX"
"NY","Gowanus Generating Station",2494,"CT01-4",1622,"CP0001",2020,3,2,32,,,,,,0.151,0.572,529.4,"Diesel Oil",,"Combustion turbine",,,,,"SIPNOX"
"NY","Gowanus Generating Station",2494,"CT01-5",1623,"CP0001",2020,3,1.9,30.4,,,,,,0.144,0.572,502.9,"Diesel Oil",,"Combustion turbine",,,,,"SIPNOX"
"NY","Gowanus Generating Station",2494,"CT01-6",1624,"CP0001",2020,3,1.9,30.4,,,,,,0.144,0.5723,502.9,"Diesel Oil",,"Combustion turbine",,,,,"SIPNOX"
"NY","Gowanus Generating Station",2494,"CT01-7",1625,"CP0001",2020,3,2.1,33.6,,,,,,0.159,0.5723,555.8,"Diesel Oil",,"Combustion turbine",,,,,"SIPNOX"
"NY","Gowanus Generating Station",2494,"CT01-8",1626,"CP0001",2020,3,2,32,,,,,,0.151,0.5723,529.4,"Diesel Oil",,"Combustion turbine",,,,,"SIPNOX"
"NY","Gowanus Generating Station",2494,"CT02-1",1627,"CP0001",2020,85,61.9,990.4,,,,,,2.627,0.321,16359.7,"Diesel Oil","Pipeline Natural Gas","Combustion turbine",,,,,"SIPNOX"
"NY","Gowanus Generating Station",2494,"CT02-2",1628,"CP0001",2020,64,43.8,700.8,,,,,,1.86,0.321,11584.6,"Diesel Oil","Pipeline Natural Gas","Combustion turbine",,,,,"SIPNOX"
"NY","Gowanus Generating Station",2494,"CT02-3",1629,"CP0001",2020,109,79.6,1273.6,,,,,,3.382,0.321,21060.8,"Diesel Oil","Pipeline Natural Gas","Combustion turbine",,,,,"SIPNOX"
"NY","Gowanus Generating Station",2494,"CT02-4",1630,"CP0001",2020,71,51,816,,,,,,2.166,0.321,13490.3,"Diesel Oil","Pipeline Natural Gas","Combustion turbine",,,,,"SIPNOX"
"NY","Gowanus Generating Station",2494,"CT02-5",1631,"CP0001",2020,95,67.7,1083.2,,,,,,2.872,0.321,17889,"Diesel Oil","Pipeline Natural Gas","Combustion turbine",,,,,"SIPNOX"
"NY","Gowanus Generating Station",2494,"CT02-6",1632,"CP0001",2020,77,56.8,908.8,,,,,,2.413,0.321,15026.2,"Diesel Oil","Pipeline Natural Gas","Combustion turbine",,,,,"SIPNOX"
"NY","Gowanus Generating Station",2494,"CT02-7",1633,"CP0001",2020,114,85.3,1364.8,,,,,,3.624,0.321,22569.9,"Diesel Oil","Pipeline Natural Gas","Combustion turbine",,,,,"SIPNOX"
"NY","Gowanus Generating Station",2494,"CT02-8",1634,"CP0001",2020,65,43.6,697.6,,,,,,1.852,0.321,11532,"Diesel Oil","Pipeline Natural Gas","Combustion turbine",,,,,"SIPNOX"
"NY","Gowanus Generating Station",2494,"CT03-1",1635,"CP0001",2020,73,53.2,798,,,,,,2.115,0.3211,13176.9,"Diesel Oil","Pipeline Natural Gas","Combustion turbine",,,,,"SIPNOX"
"NY","Gowanus Generating Station",2494,"CT03-2",1636,"CP0001",2020,95,66.9,1003.5,,,,,,2.666,0.3212,16602.1,"Diesel Oil","Pipeline Natural Gas","Combustion turbine",,,,,"SIPNOX"
"NY","Gowanus Generating Station",2494,"CT03-3",1637,"CP0001",2020,77,54.1,811.5,,,,,,2.15,0.3212,13390.7,"Diesel Oil","Pipeline Natural Gas","Combustion turbine",,,,,"SIPNOX"
"NY","Gowanus Generating Station",2494,"CT03-4",1638,"CP0001",2020,63,41.2,618,,,,,,1.64,0.3212,10217.1,"Diesel Oil","Pipeline Natural Gas","Combustion turbine",,,,,"SIPNOX"
"NY","Gowanus Generating Station",2494,"CT03-5",1639,"CP0001",2020,47,30,450,,,,,,1.193,0.3211,7431.6,"Diesel Oil","Pipeline Natural Gas","Combustion turbine",,,,,"SIPNOX"
"NY","Gowanus Generating Station",2494,"CT03-6",1640,"CP0001",2020,53,36.9,553.5,,,,,,1.469,0.3213,9146.4,"Diesel Oil","Pipeline Natural Gas","Combustion turbine",,,,,"SIPNOX"
"NY","Gowanus Generating Station",2494,"CT03-7",1641,"CP0001",2020,73,52.8,792,,,,,,2.099,0.3212,13075.4,"Diesel Oil","Pipeline Natural Gas","Combustion turbine",,,,,"SIPNOX"
"NY","Gowanus Generating Station",2494,"CT03-8",1642,"CP0001",2020,78,53.5,802.5,,,,,,2.126,0.3211,13242.2,"Diesel Oil","Pipeline Natural Gas","Combustion turbine",,,,,"SIPNOX"
"NY","Gowanus Generating Station",2494,"CT04-1",1643,"CP0001",2020,6,3.1,46.5,,,,,,0.265,0.69,769.2,"Diesel Oil",,"Combustion turbine",,,,,"SIPNOX"
"NY","Gowanus Generating Station",2494,"CT04-2",1644,"CP0001",2020,5,3.3,49.5,,,,,,0.283,0.69,818.8,"Diesel Oil",,"Combustion turbine",,,,,"SIPNOX"
"NY","Gowanus Generating Station",2494,"CT04-3",1645,"CP0001",2020,6,3.2,48,,,,,,0.274,0.69,794.1,"Diesel Oil",,"Combustion turbine",,,,,"SIPNOX"
"NY","Gowanus Generating Station",2494,"CT04-4",1646,"CP0001",2020,5,2.9,43.5,,,,,,0.248,0.69,719.6,"Diesel Oil",,"Combustion turbine",,,,,"SIPNOX"
"NY","Gowanus Generating Station",2494,"CT04-5",1647,"CP0001",2020,5,2.7,40.5,,,,,,0.231,0.69,670,"Diesel Oil",,"Combustion turbine",,,,,"SIPNOX"
"NY","Gowanus Generating Station",2494,"CT04-6",1648,"CP0001",2020,5,3.6,54,,,,,,0.308,0.69,893.4,"Diesel Oil",,"Combustion turbine",,,,,"SIPNOX"
"NY","Gowanus Generating Station",2494,"CT04-7",1649,"CP0001",2020,11,6.4,96,,,,,,0.548,0.69,1588.2,"Diesel Oil",,"Combustion turbine",,,,,"SIPNOX"
"NY","Gowanus Generating Station",2494,"CT04-8",1650,"CP0001",2020,10,5.9,88.5,,,,,,0.505,0.69,1464.1,"Diesel Oil",,"Combustion turbine",,,,,"SIPNOX"
"NY","Hudson Avenue",2496,"CT0003",1655,,2020,15,15,210,,,,,,2.644,1.5,3525,"Other Oil",,"Combustion turbine",,,,,"SIPNOX"
"NY","Hudson Avenue",2496,"CT0004",1656,,2020,0,0,,,,,,,,,,"Other Oil",,"Combustion turbine",,,,,
"NY","Hudson Avenue",2496,"CT0005",1657,,2020,7,7,98,,,,,,1.234,1.5,1645,"Other Oil",,"Combustion turbine",,,,,"SIPNOX"
"NY","Narrows Generating Station",2499,"CT01-1",1659,"CP0001",2020,218,176.6,3002.2,,,,,,7.798,0.3349,46558,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,,,,"SIPNOX"
"NY","Narrows Generating Station",2499,"CT01-2",1660,"CP0001",2020,282,243.3,4136.1,,,,,,10.76,0.335,64239.6,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,,,,"SIPNOX"
"NY","Narrows Generating Station",2499,"CT01-3",1661,"CP0001",2020,329,283.2,4814.4,,,,,,12.525,0.335,74776.2,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,,,,"SIPNOX"
"NY","Narrows Generating Station",2499,"CT01-4",1662,"CP0001",2020,215,181.9,3092.3,,,,,,8.042,0.335,48014.6,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,,,,"SIPNOX"
"NY","Narrows Generating Station",2499,"CT01-5",1663,"CP0001",2020,87,71.1,1208.7,,,,,,3.281,0.3489,18661,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,,,,"SIPNOX"
"NY","Narrows Generating Station",2499,"CT01-6",1664,"CP0001",2020,186,153.2,2604.4,,,,,,6.909,0.3415,40433.7,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,,,,"SIPNOX"
"NY","Narrows Generating Station",2499,"CT01-7",1665,"CP0001",2020,251,216.1,3673.7,,,,,,9.548,0.335,57004.4,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,,,,"SIPNOX"
"NY","Narrows Generating Station",2499,"CT01-8",1666,"CP0001",2020,169,139.3,2368.1,,,,,,6.158,0.3349,36763.9,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,,,,"SIPNOX"
"NY","Narrows Generating Station",2499,"CT02-1",1667,"CP0001",2020,280,244.1,4149.7,,,,,,10.786,0.335,64393.3,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,,,,"SIPNOX"
"NY","Narrows Generating Station",2499,"CT02-2",1668,"CP0001",2020,231,196.7,3343.9,,,,,,8.825,0.3394,51888.8,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,,,,"SIPNOX"
"NY","Narrows Generating Station",2499,"CT02-3",1669,"CP0001",2020,243,208.2,3539.4,,,,,,9.333,0.34,54890.7,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,,,,"SIPNOX"
"NY","Narrows Generating Station",2499,"CT02-4",1670,"CP0001",2020,70,56.1,953.7,,,,,,2.61,0.3494,14815.1,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,,,,"SIPNOX"
"NY","Narrows Generating Station",2499,"CT02-5",1671,"CP0001",2020,282,238.2,4049.4,,,,,,10.584,0.3364,62888.3,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,,,,"SIPNOX"
"NY","Narrows Generating Station",2499,"CT02-6",1672,"CP0001",2020,184,151.7,2578.9,,,,,,6.698,0.335,39988.3,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,,,,"SIPNOX"
"NY","Narrows Generating Station",2499,"CT02-7",1673,"CP0001",2020,368,318,5406,,,,,,14.052,0.335,83894.9,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,,,,"SIPNOX"
"NY","Narrows Generating Station",2499,"CT02-8",1674,"CP0001",2020,211,176.9,3007.3,,,,,,7.813,0.335,46645.5,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,,,,"SIPNOX"
"NY","Ravenswood Generating Station",2500,"10",1675,,2020,2392,2382.17,322076.3,,1.037,0.001,205397,0.059,114.397,0.07,3456223.043,"Pipeline Natural Gas","Residual Oil","Tangentially-fired",,"Overfire Air",,,"ARP, CSNOX, CSOSG2, CSSO2G1, RGGI"
"NY","Ravenswood Generating Station",2500,"20",1676,,2020,1853,1836.83,216892.24,,0.728,0.001,144220.789,0.059,81.42,0.0698,2426788.407,"Residual Oil","Pipeline Natural Gas","Tangentially-fired",,"Overfire Air",,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS, RGGI"
"NY","Ravenswood Generating Station",2500,"30",1677,,2020,499,491.15,156100.5,,0.506,0.001,100171.424,0.0591,69.188,0.0642,1685590.154,"Pipeline Natural Gas","Residual Oil","Tangentially-fired",,,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS, RGGI"
"NY","Ravenswood Generating Station",2500,"CT0001",1682,,2020,23,23,107,,,,,,4.409,0.7,12596.8,"Pipeline Natural Gas",,"Combustion turbine",,,,,"SIPNOX"
"NY","Ravenswood Generating Station",2500,"CT0004",1683,,2020,0,0,,,,,,,,,,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,,,,"SIPNOX"
"NY","Ravenswood Generating Station",2500,"CT0005",1684,,2020,0,0,,,,,,,,,,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,,,,"SIPNOX"
"NY","Ravenswood Generating Station",2500,"CT0006",1685,,2020,0,0,,,,,,,,,,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,,,,"SIPNOX"
"NY","Ravenswood Generating Station",2500,"CT0007",1686,,2020,0,0,,,,,,,,,,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,,,,"SIPNOX"
"NY","Ravenswood Generating Station",2500,"CT0008",1687,,2020,0,0,,,,,,,,,,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,,,,"SIPNOX"
"NY","Ravenswood Generating Station",2500,"CT0009",1688,,2020,0,0,,,,,,,,,,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,,,,"SIPNOX"
"NY","Ravenswood Generating Station",2500,"CT0010",1689,,2020,87,87,883,,,,,,2.945,0.4297,13700.6,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,,,,"SIPNOX"
"NY","Ravenswood Generating Station",2500,"CT0011",1690,,2020,92,92,960,,,,,,2.966,0.4302,13794,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,,,,"SIPNOX"
"NY","Ravenswood Generating Station",2500,"CT02-1",1691,,2020,0,0,,,,,,,,,,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,,,,"CSNOX, CSOSG2, CSSO2G1, RGGI"
"NY","Ravenswood Generating Station",2500,"CT02-2",1692,,2020,0,0,,,,,,,,,,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,,,,"CSNOX, CSOSG2, CSSO2G1, RGGI"
"NY","Ravenswood Generating Station",2500,"CT02-3",1693,,2020,0,0,,,,,,,,,,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,,,,"CSNOX, CSOSG2, CSSO2G1, RGGI"
"NY","Ravenswood Generating Station",2500,"CT02-4",1694,,2020,0,0,,,,,,,,,,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,,,,"CSNOX, CSOSG2, CSSO2G1, RGGI"
"NY","Ravenswood Generating Station",2500,"CT03-1",1695,,2020,0,0,,,,,,,,,,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,,,,"CSNOX, CSOSG2, CSSO2G1, RGGI"
"NY","Ravenswood Generating Station",2500,"CT03-2",1696,,2020,0,0,,,,,,,,,,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,,,,"CSNOX, CSOSG2, CSSO2G1, RGGI"
"NY","Ravenswood Generating Station",2500,"CT03-3",1697,,2020,0,0,,,,,,,,,,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,,,,"CSNOX, CSOSG2, CSSO2G1, RGGI"
"NY","Ravenswood Generating Station",2500,"CT03-4",1698,,2020,0,0,,,,,,,,,,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,,,,"CSNOX, CSOSG2, CSSO2G1, RGGI"
"NY","Ravenswood Generating Station",2500,"UCC001",89141,,2020,6374,6356.45,1487220.17,,3.228,0.001,639406.371,0.059,34.86,0.0078,10759272.068,"Pipeline Natural Gas","Diesel Oil","Combined cycle",,"Dry Low NOx Burners|Ammonia Injection",,,"ARP, CSNOX, CSOSG2, CSSO2G1, RGGI"
"NY","59th Street",2503,"BLR114",1708,"CS0001",2020,3223,3220,,959137.75,,,,,75.637,0.0985,1390302.7,"Pipeline Natural Gas","Residual Oil","Tangentially-fired",,"Combustion Modification/Fuel Reburning",,,"SIPNOX"
"NY","59th Street",2503,"BLR115",1709,"CS0001",2020,2428,2422.5,,735592.75,,,,,57.867,0.1013,1044191.5,"Pipeline Natural Gas","Residual Oil","Tangentially-fired",,"Combustion Modification/Fuel Reburning",,,"SIPNOX"
"NY","59th Street",2503,"BLR116",1710,"CS0001",2020,1545,1470,,108654,,,,,5.463,0.0766,138054.15,"Residual Oil","Pipeline Natural Gas","Dry bottom wall-fired boiler",,"Combustion Modification/Fuel Reburning",,,"SIPNOX"
"NY","59th Street",2503,"BLR117",1711,"CS0001",2020,1504,1419.25,,106832.25,,,,,4.908,0.0788,121795.4,"Residual Oil","Pipeline Natural Gas","Dry bottom wall-fired boiler",,"Combustion Modification/Fuel Reburning",,,"SIPNOX"
"NY","59th Street",2503,"BLR118",1712,"CS0001",2020,1423,1349.75,,106194,,,,,5.149,0.08,124790.6,"Residual Oil","Pipeline Natural Gas","Dry bottom wall-fired boiler",,"Combustion Modification/Fuel Reburning",,,"SIPNOX"
"NY","59th Street",2503,"CT0001",1713,,2020,6,6,84,,,,,,0.99,1.5,1320,"Other Oil",,"Combustion turbine",,,,,"SIPNOX"
"NY","74th Street",2504,"120",1714,"CS0002",2020,1410,1404.25,,339997.5,4.249,0.0181,32395.25,0.0605,24.469,0.0867,535353.075,"Pipeline Natural Gas","Residual Oil","Tangentially-fired",,,,,"ARP, SIPNOX"
"NY","74th Street",2504,"121",1715,"CS0002",2020,2643,2636,,813201,0.657,0.0017,63807.55,0.0592,51.971,0.0917,1072985.625,"Pipeline Natural Gas","Residual Oil","Tangentially-fired",,,,,"ARP, SIPNOX"
"NY","74th Street",2504,"122",1716,"CS0002",2020,2386,2380.5,,693551.5,0.801,0.0021,51351.975,0.0593,39.045,0.0837,862755.225,"Pipeline Natural Gas","Residual Oil","Tangentially-fired",,,,,"ARP, SIPNOX"
"NY","74th Street",2504,"CT0001",1717,,2020,9,9,126,,,,,,1.505,1.5,2007,"Other Oil",,"Combustion turbine",,,,,"SIPNOX"
"NY","74th Street",2504,"CT0002",1718,,2020,11,11,154,,,,,,1.84,1.5,2453,"Other Oil",,"Combustion turbine",,,,,"SIPNOX"
"NY","E F Barrett",2511,"10",1719,,2020,6071,6065,738291.75,,8.034,0.0021,460588.2,0.0591,316.622,0.0802,7739178.4,"Pipeline Natural Gas","Residual Oil","Tangentially-fired",,,,,"ARP, CSNOX, CSOSG2, CSSO2G1, RGGI"
"NY","E F Barrett",2511,"20",1720,,2020,4941,4928.63,633151.34,,15.301,0.0061,384608.339,0.0593,169.747,0.0518,6445721.039,"Pipeline Natural Gas","Residual Oil","Tangentially-fired",,"Overfire Air",,,"ARP, CSNOX, CSOSG2, CSSO2G1, RGGI"
"NY","E F Barrett",2511,"U00004",1721,"CP001",2020,743,743,7410,,,,7404.6,0.059,20.168,0.3186,125463.4,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,,,,"SIPNOX"
"NY","E F Barrett",2511,"U00005",1722,"CP001",2020,911,911,8958,,,,8958.2,0.059,24.024,0.3149,151779.7,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,,,,"SIPNOX"
"NY","E F Barrett",2511,"U00006",1723,"CP001",2020,488,488,4484,,,,4452.4,0.0591,11.772,0.3089,75483.5,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,,,,"SIPNOX"
"NY","E F Barrett",2511,"U00007",1724,"CP001",2020,498,498,4686,,,,4584.3,0.0591,12.288,0.3133,77702,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,,,,"SIPNOX"
"NY","E F Barrett",2511,"U00008",1725,"CP001",2020,153,153,1336,,,,1300.8,0.0595,3.251,0.2971,21957.2,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,,,,"SIPNOX"
"NY","E F Barrett",2511,"U00009",1726,"CP001",2020,638,638,5944,,,,5989.7,0.0598,16.236,0.3219,100622.5,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,,,,"SIPNOX"
"NY","E F Barrett",2511,"U00010",1727,"CP001",2020,0,0,,,,,,,,,,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,,,,"SIPNOX"
"NY","E F Barrett",2511,"U00011",1728,"CP001",2020,493,493,4040,,,,4050.1,0.0595,10.922,0.3178,68383.8,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,,,,"SIPNOX"
"NY","E F Barrett",2511,"U00012",1729,"CP001",2020,540,540,6610,,0.035,0.0007,6439.3,0.0594,22.696,0.4192,108720.6,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,,,,"CSNOX, CSOSG2, CSSO2G1, RGGI"
"NY","E F Barrett",2511,"U00013",1730,"CP001",2020,540,540,6610,,0.035,0.0007,6439.3,0.0594,22.696,0.4192,108720.6,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,,,,"CSNOX, CSOSG2, CSSO2G1, RGGI"
"NY","E F Barrett",2511,"U00014",1731,"CP001",2020,477,477,5896,,0.032,0.0007,5848.1,0.0594,20.652,0.4192,98657.4,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,,,,"CSNOX, CSOSG2, CSSO2G1, RGGI"
"NY","E F Barrett",2511,"U00015",1732,"CP001",2020,477,477,5896,,0.032,0.0007,5848.1,0.0594,20.652,0.4192,98657.4,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,,,,"CSNOX, CSOSG2, CSSO2G1, RGGI"
"NY","E F Barrett",2511,"U00016",1733,"CP001",2020,910,910,10971,,0.059,0.0007,10749.2,0.0593,37.937,0.4179,181365.9,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,,,,"CSNOX, CSOSG2, CSSO2G1, RGGI"
"NY","E F Barrett",2511,"U00017",1734,"CP001",2020,910,910,10971,,0.059,0.0007,10749.2,0.0593,37.937,0.4179,181365.9,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,,,,"CSNOX, CSOSG2, CSSO2G1, RGGI"
"NY","E F Barrett",2511,"U00018",1735,"CP001",2020,614,614,6913,,0.037,0.0007,6762.7,0.0592,23.711,0.4141,114526.5,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,,,,"CSNOX, CSOSG2, CSSO2G1, RGGI"
"NY","E F Barrett",2511,"U00019",1736,"CP001",2020,614,614,6913,,0.037,0.0007,6762.7,0.0592,23.711,0.4141,114526.5,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,,,,"CSNOX, CSOSG2, CSSO2G1, RGGI"
"NY","East Hampton Facility",2512,"UGT001",1737,,2020,927,807.34,12199.4,,,,14660.503,0.0811,45.244,0.4663,180730.972,"Diesel Oil",,"Combustion turbine",,,,,"SIPNOX"
"NY","Glenwood",2514,"U00020",1741,"CP001",2020,30,30,1021,,0.006,0.001,1148.1,0.081,4.089,0.577,14174.7,"Diesel Oil",,"Combustion turbine",,,,,"CSNOX, CSOSG2, CSSO2G1, RGGI"
"NY","Glenwood",2514,"U00021",1742,"CP001",2020,23,23,744,,0.004,0.0009,834.3,0.081,2.972,0.577,10303,"Diesel Oil",,"Combustion turbine",,,,,"CSNOX, CSOSG2, CSSO2G1, RGGI"
"NY","Northport",2516,"1",1743,,2020,3156,3149.5,728459.5,,30.87,0.008,442068.55,0.0593,211.418,0.0505,7397292.2,"Pipeline Natural Gas","Residual Oil","Tangentially-fired",,"Overfire Air|Low NOx Burner Technology w/ Separated OFA","Electrostatic Precipitator",,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS, RGGI"
"NY","Northport",2516,"2",1744,,2020,1373,1367.75,298260.5,,0.957,0.001,188737.225,0.059,87.609,0.0483,3175874.95,"Pipeline Natural Gas","Residual Oil","Tangentially-fired",,"Overfire Air|Low NOx Burner Technology w/ Separated OFA","Electrostatic Precipitator",,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS, RGGI"
"NY","Northport",2516,"3",1745,,2020,3501,3490.28,842169.46,,19.023,0.0044,501943.456,0.0592,246.886,0.0546,8423434.297,"Pipeline Natural Gas","Residual Oil","Tangentially-fired",,"Overfire Air|Low NOx Burner Technology w/ Separated OFA","Electrostatic Precipitator",,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS, RGGI"
"NY","Northport",2516,"4",1746,,2020,5510,5498.47,1266006.48,,5.905,0.0013,759701.238,0.059,317.672,0.0422,12780434.521,"Pipeline Natural Gas","Residual Oil","Tangentially-fired",,"Overfire Air|Low NOx Burner Technology w/ Separated OFA","Electrostatic Precipitator",,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS, RGGI"
"NY","Northport",2516,"UGT001",1747,,2020,17,17,113,,,,216.1,0.0812,1.599,1.1999,2665,"Diesel Oil",,"Combustion turbine",,,,,"SIPNOX"
"NY","Port Jefferson Energy Center",2517,"3",1750,,2020,3112,3093.92,304291.64,,45.352,0.0329,186158.625,0.0604,103.836,0.0608,3071286.241,"Pipeline Natural Gas","Residual Oil","Tangentially-fired",,"Overfire Air|Low NOx Burner Technology w/ Separated OFA","Electrostatic Precipitator",,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS, RGGI"
"NY","Port Jefferson Energy Center",2517,"4",1751,,2020,1850,1837.5,203595.11,,14.363,0.0107,133509.98,0.0595,60.967,0.0486,2227676.258,"Pipeline Natural Gas","Residual Oil","Tangentially-fired",,"Overfire Air|Low NOx Burner Technology w/ Separated OFA","Electrostatic Precipitator",,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS, RGGI"
"NY","Port Jefferson Energy Center",2517,"UGT001",1752,,2020,21,21,178,,,,291.6,0.081,2.161,1.2001,3602,"Diesel Oil",,"Combustion turbine",,,,,"SIPNOX"
"NY","Port Jefferson Energy Center",2517,"UGT002",10016,,2020,1222,1031,42157.25,,0.123,0.0007,24112.3,0.0597,2.509,0.0335,403962.6,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,"Water Injection|Selective Catalytic Reduction",,,"ARP, CSNOX, CSOSG2, CSSO2G1, RGGI"
"NY","Port Jefferson Energy Center",2517,"UGT003",10017,,2020,1242,1080,44369.75,,0.137,0.0008,25798.15,0.0594,2.676,0.0301,433618.125,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,"Water Injection|Selective Catalytic Reduction",,,"ARP, CSNOX, CSOSG2, CSSO2G1, RGGI"
"NY","West Babylon Facility",2521,"UGT001",1753,,2020,62,62,1925,,0.015,0.0009,2203,0.0811,7.958,0.585,27204.4,"Diesel Oil",,"Combustion turbine",,,,,"CSNOX, CSOSG2, CSSO2G1, RGGI"
"NY","Greenidge Generation LLC",2527,"6",1759,,2020,7916,7893.03,392647.58,,1.174,0.001,228303.061,0.0591,49.58,0.025,3849053.684,"Pipeline Natural Gas","Wood","Tangentially-fired","Dry Lime FGD","Low NOx Burner Technology w/ Closed-coupled OFA|Selective Catalytic Reduction","Electrostatic Precipitator|Baghouse",,"ARP, CSNOX, CSOSG2, CSSO2G1, RGGI"
"NY","Cayuga Operating Company, LLC",2535,"1",1768,"CSM001, CSM002, CSM003",2020,0,0,,,,,,,,,,"Coal","Residual Oil","Tangentially-fired","Wet Limestone","Low NOx Burner Technology w/ Closed-coupled/Separated OFA|Selective Catalytic Reduction","Electrostatic Precipitator",,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS, RGGI"
"NY","Cayuga Operating Company, LLC",2535,"2",1769,"CSM001, CSM002, CSM003",2020,0,0,,,,,,,,,,"Coal","Residual Oil","Tangentially-fired","Wet Limestone","Low NOx Burner Technology w/ Closed-coupled/Separated OFA","Electrostatic Precipitator",,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS, RGGI"
