"State","Facility Name","Facility ID","Unit ID","unit_id","Associated Stacks","Year","Operating Time Count","Sum of the Operating Time","Gross Load (MWh)","Steam Load (1000 lb)","SO2 Mass (short tons)","SO2 Rate (lbs/mmBtu)","CO2 Mass (short tons)","CO2 Rate (short tons/mmBtu)","NOx Mass (short tons)","NOx Rate (lbs/mmBtu)","Heat Input (mmBtu)","Primary Fuel Type","Secondary Fuel Type","Unit Type","SO2 Controls","NOx Controls","PM Controls","Hg Controls","Program Code"
"AL","Greene County",10,"CT2",22,,2019,118,100.5,5457.75,,0.198,0.0039,4875.411,0.1286,2.724,0.0739,74793.175,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,"Water Injection",,,"ARP, CSNOX, CSOSG2, CSSO2G2"
"AL","Greene County",10,"CT3",23,,2019,115,96.25,5018.5,,0.211,0.0089,4590.103,0.1516,2.466,0.0722,69033.4,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,"Water Injection",,,"ARP, CSNOX, CSOSG2, CSSO2G2"
"AL","Greene County",10,"CT4",24,,2019,116,100.5,5196,,0.121,0.003,4595.501,0.1214,2.824,0.081,70727.475,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,"Water Injection",,,"ARP, CSNOX, CSOSG2, CSSO2G2"
"AL","Greene County",10,"CT5",25,,2019,128,106.5,5665.75,,0.119,0.0052,5030.797,0.1008,2.314,0.0658,76029.175,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,"Water Injection",,,"ARP, CSNOX, CSOSG2, CSSO2G2"
"AL","Greene County",10,"CT6",26,,2019,150,124,6649.5,,0.226,0.0045,6102.406,0.1149,3,0.0674,91318.1,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,"Water Injection",,,"ARP, CSNOX, CSOSG2, CSSO2G2"
"AL","Greene County",10,"CT7",27,,2019,159,132.5,7081.75,,0.224,0.0045,6397.797,0.1116,4.017,0.0827,96487.6,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,"Water Injection",,,"ARP, CSNOX, CSOSG2, CSSO2G2"
"AL","Greene County",10,"CT8",28,,2019,81,67.5,3529.25,,0.318,0.0119,3196.801,0.142,1.691,0.073,48337.075,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,"Water Injection",,,"ARP, CSNOX, CSOSG2, CSSO2G2"
"AL","Greene County",10,"CT9",29,,2019,115,89,4483.75,,0.26,0.0098,4346.698,0.1784,2.199,0.072,62761.55,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,"Water Injection",,,"ARP, CSNOX, CSOSG2, CSSO2G2"
"AL","E C Gaston",26,"1",30,"CS0CAN",2019,5955,5950,753734.75,,29.586,0.0084,478248.578,0.059,450.359,0.1054,8067643.725,"Pipeline Natural Gas","Coal","Dry bottom wall-fired boiler",,"Low NOx Burner Technology (Dry Bottom only)","Electrostatic Precipitator",,"ARP, CSNOX, CSOSG2, CSSO2G2"
"AL","E C Gaston",26,"2",31,"CS0CAN",2019,5060,5051.5,742878.5,,29.406,0.0098,467948.099,0.059,441.102,0.1083,7893875.125,"Pipeline Natural Gas","Coal","Dry bottom wall-fired boiler",,"Low NOx Burner Technology (Dry Bottom only)","Baghouse|Electrostatic Precipitator",,"ARP, CSNOX, CSOSG2, CSSO2G2"
"AL","E C Gaston",26,"3",32,"CS0CBN",2019,4931,4920.25,701202.5,,30.583,0.01,427277.168,0.0591,447.41,0.1125,7205625.6,"Pipeline Natural Gas","Coal","Dry bottom wall-fired boiler",,"Low NOx Burner Technology (Dry Bottom only)","Baghouse|Electrostatic Precipitator",,"ARP, CSNOX, CSOSG2, CSSO2G2"
"AL","E C Gaston",26,"4",33,"CS0CBN",2019,4737,4729,625153,,25.714,0.0115,354836.882,0.0591,374.115,0.1121,5984803.275,"Pipeline Natural Gas","Coal","Dry bottom wall-fired boiler",,"Low NOx Burner Technology (Dry Bottom only)","Electrostatic Precipitator",,"ARP, CSNOX, CSOSG2, CSSO2G2"
"AL","E C Gaston",26,"5",34,"MS5A, MS5B",2019,4846,4831.5,3347292,,1033.762,0.0646,3555686.65,0.1009,1749.824,0.1006,34858394.825,"Coal","Pipeline Natural Gas","Tangentially-fired","Wet Limestone","Low NOx Burner Technology w/ Separated OFA|Selective Catalytic Reduction","Baghouse|Electrostatic Precipitator","Halogenated PAC Sorbent Injection|Catalyst (gold, palladium, or other) used to oxidize mercury","ARP, CSNOX, CSOSG2, CSSO2G2, MATS"
"AL","Colbert",47,"CCT1",88150,,2019,25,25,660,,0.714,0.1092,597.6,0.0638,2.117,0.444,9064.9,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,,,,"CSNOX, CSOSG2, CSSO2G2"
"AL","Colbert",47,"CCT2",88151,,2019,28,28,631,,0.682,0.1205,611,0.0643,2.156,0.4492,9341.9,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,,,,"CSNOX, CSOSG2, CSSO2G2"
"AL","Colbert",47,"CCT3",88152,,2019,0,0,,,,,,,,,,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,,,,"CSNOX, CSOSG2, CSSO2G2"
"AL","Colbert",47,"CCT4",88153,,2019,25,25,623,,0.806,0.1463,575,0.0656,2.059,0.4616,8544.9,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,,,,"CSNOX, CSOSG2, CSSO2G2"
"AL","Colbert",47,"CCT5",88154,,2019,30,30,795,,0.725,0.1172,706.2,0.0643,2.481,0.4479,10895,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,,,,"CSNOX, CSOSG2, CSSO2G2"
"AL","Colbert",47,"CCT6",88155,,2019,26,26,743,,0.745,0.1159,662.8,0.064,2.34,0.4472,10127.2,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,,,,"CSNOX, CSOSG2, CSSO2G2"
"AL","Colbert",47,"CCT7",88156,,2019,0,0,,,,,,,,,,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,,,,"CSNOX, CSOSG2, CSSO2G2"
"AL","Colbert",47,"CCT8",88157,,2019,0,0,,,,,,,,,,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,,,,"CSNOX, CSOSG2, CSSO2G2"
"LA","Dolet Hills Power Station",51,"1",48,,2019,3506,3492.88,1291378.28,,5104.051,1.8954,1266205.718,0.1082,1301.495,0.235,11630084.519,"Coal",,"Dry bottom wall-fired boiler","Wet Limestone","Low NOx Burner Technology w/ Overfire Air|Selective Non-catalytic Reduction","Baghouse","Untreated PAC Sorbent Injection","ARP, CSOSG2, MATS"
"KY","Smith Generating Facility",54,"SCT1",50,,2019,314,273.81,26527.48,,0.115,0.0012,21731.429,0.0592,10.241,0.0669,365575.461,"Pipeline Natural Gas","Residual Oil","Combustion turbine",,"Water Injection",,,"ARP, CSNOX, CSOSG2, CSSO2G1"
"KY","Smith Generating Facility",54,"SCT10",90542,,2019,1065,935.33,62653.61,,0.176,0.001,34793.046,0.0591,3.582,0.0149,585458.592,"Pipeline Natural Gas",,"Combustion turbine",,"Water Injection|Selective Catalytic Reduction",,,"ARP, CSNOX, CSOSG2, CSSO2G1"
"KY","Smith Generating Facility",54,"SCT2",51,,2019,305,260.6,25506.16,,0.111,0.0011,20382.679,0.0591,13.722,0.0931,342822.271,"Pipeline Natural Gas","Residual Oil","Combustion turbine",,"Water Injection",,,"ARP, CSNOX, CSOSG2, CSSO2G1"
"KY","Smith Generating Facility",54,"SCT3",52,,2019,281,248.84,23812.05,,0.097,0.001,18726.533,0.059,11.894,0.0826,315061.41,"Pipeline Natural Gas","Residual Oil","Combustion turbine",,"Water Injection",,,"ARP, CSNOX, CSOSG2, CSSO2G1"
"KY","Smith Generating Facility",54,"SCT4",9271,,2019,772,656.17,38817.65,,0.165,0.001,31762.538,0.0591,8.915,0.0412,534374.553,"Pipeline Natural Gas","Residual Oil","Combustion turbine",,"Dry Low NOx Burners|Water Injection",,,"ARP, CSNOX, CSOSG2, CSSO2G1"
"KY","Smith Generating Facility",54,"SCT5",9272,,2019,815,687.45,40353.25,,0.167,0.0012,31912.782,0.0591,9.114,0.0427,536871.506,"Pipeline Natural Gas","Residual Oil","Combustion turbine",,"Dry Low NOx Burners|Water Injection",,,"ARP, CSNOX, CSOSG2, CSSO2G1"
"KY","Smith Generating Facility",54,"SCT6",89572,,2019,759,636.3,36969.64,,0.164,0.0011,29615.556,0.0591,9.026,0.0464,498091.423,"Pipeline Natural Gas","Residual Oil","Combustion turbine",,"Dry Low NOx Burners|Water Injection",,,"ARP, CSNOX, CSOSG2, CSSO2G1"
"KY","Smith Generating Facility",54,"SCT7",89573,,2019,803,683.4,40118.4,,0.167,0.0011,32023.558,0.0591,8.719,0.0405,538744.398,"Pipeline Natural Gas","Residual Oil","Combustion turbine",,"Dry Low NOx Burners|Water Injection",,,"ARP, CSNOX, CSOSG2, CSSO2G1"
"KY","Smith Generating Facility",54,"SCT9",90541,,2019,1150,1010.33,65795.04,,0.184,0.001,36420.952,0.0591,4.005,0.0165,612858.249,"Pipeline Natural Gas",,"Combustion turbine",,"Water Injection|Selective Catalytic Reduction",,,"ARP, CSNOX, CSOSG2, CSSO2G1"
"AL","Charles R Lowman",56,"1",53,"CS004",2019,90,89,2742.92,,1.349,0.101,2728.395,0.103,2.638,0.2119,26592.512,"Coal",,"Dry bottom wall-fired boiler","Wet Limestone","Low NOx Burner Technology (Dry Bottom only)","Electrostatic Precipitator",,"ARP, CSNOX, CSOSG2, CSSO2G2, MATS"
"AL","Charles R Lowman",56,"2",54,"CS004",2019,2987,2973.32,530648,,256.763,0.1012,506712.322,0.103,1030.656,0.3931,4938703.521,"Coal",,"Dry bottom wall-fired boiler","Wet Limestone","Selective Catalytic Reduction|Overfire Air","Electrostatic Precipitator",,"ARP, CSNOX, CSOSG2, CSSO2G2, MATS"
"AL","Charles R Lowman",56,"3",55,"MS03C, MS03D",2019,3124,3113.92,587208.72,,299.453,0.1125,563324.571,0.103,1214.509,0.4193,5490539.034,"Coal",,"Dry bottom wall-fired boiler","Wet Limestone","Selective Catalytic Reduction|Overfire Air","Electrostatic Precipitator",,"ARP, CSNOX, CSOSG2, CSSO2G2, MATS"
"NE","Platte",59,"1",56,,2019,7798,7770.72,568529.88,,499.548,0.1537,676286.635,0.105,564.558,0.1763,6448207.746,"Coal","Diesel Oil","Tangentially-fired","Dry Lime FGD","Low NOx Burner Technology w/ Closed-coupled/Separated OFA","Baghouse|Electrostatic Precipitator","Halogenated PAC Sorbent Injection","ARP, CSNOX, CSSO2G2, MATS"
"NE","Gerald Whelan Energy Center",60,"1",57,,2019,6794,6786.36,337821.68,,1622.021,0.8056,421100.995,0.105,329.148,0.1585,4015070.922,"Coal",,"Tangentially-fired",,"Overfire Air","Electrostatic Precipitator",,"ARP, CSNOX, CSSO2G2, MATS"
"NE","Gerald Whelan Energy Center",60,"2",90669,,2019,7660,7648.06,1244552.34,,569.305,0.1099,1276333.186,0.1049,467.126,0.0772,12169461.753,"Coal",,"Dry bottom wall-fired boiler","Dry Lime FGD","Selective Catalytic Reduction",,,"ARP, CSNOX, CSSO2G2, MATS"
"NM","Escalante",87,"1",59,,2019,7228,7225.98,1293714.98,,809.629,0.1227,1346472.309,0.105,2250.483,0.3483,12838219.66,"Coal","Natural Gas, Other Oil","Tangentially-fired","Wet Limestone","Other","Baghouse",,"ARP, MATS"
"KS","Holcomb",108,"SGU1",60,,2019,7251,7245.44,1721295.07,,1224.341,0.1408,1829508.549,0.105,1610.783,0.1825,17443829.299,"Coal",,"Dry bottom wall-fired boiler","Dry Lime FGD","Low NOx Burner Technology (Dry Bottom only)","Baghouse","Halogenated PAC Sorbent Injection","ARP, CSNOX, CSOSG2, CSSO2G2, MATS"
"AZ","Cholla",113,"1",62,,2019,4968,4951.03,325632.87,,183.701,0.0957,412885.203,0.1029,348.949,0.1731,4024235.492,"Coal",,"Tangentially-fired","Wet Lime FGD","Low NOx Burner Technology w/ Separated OFA","Baghouse",,"ARP, MATS"
"AZ","Cholla",113,"3",64,,2019,6707,6692.47,1152323.55,,512.481,0.0801,1262033.564,0.1029,1172.723,0.1911,12300548.068,"Coal",,"Tangentially-fired","Wet Lime FGD","Low NOx Burner Technology w/ Closed-coupled/Separated OFA","Baghouse",,"ARP, MATS"
"AZ","Cholla",113,"4",65,,2019,5609,5580.3,1653523.74,,821.826,0.0931,1842428.079,0.1029,1573.062,0.184,17957400.576,"Coal",,"Tangentially-fired","Wet Lime FGD","Low NOx Burner Technology w/ Closed-coupled/Separated OFA","Baghouse",,"ARP, MATS"
"AZ","Ocotillo Power Plant",116,"1",66,,2019,19,16.6,172,,0.001,0.0009,198.49,0.0593,0.047,0.0306,3339.694,"Pipeline Natural Gas","Residual Oil","Tangentially-fired",,,,,"ARP"
"AZ","Ocotillo Power Plant",116,"2",67,,2019,69,63.13,2535.2,,0.023,0.001,4520.164,0.059,3.765,0.0925,76070.462,"Pipeline Natural Gas","Residual Oil","Tangentially-fired",,,,,"ARP"
"AZ","Ocotillo Power Plant",116,"GT3",91277,,2019,2249,1912.94,149377.34,,0.415,0.001,82131.574,0.0591,6.142,0.0148,1382049.075,"Pipeline Natural Gas",,"Combustion turbine (Started Mar 28, 2019)",,"Water Injection|Selective Catalytic Reduction",,,"ARP"
"AZ","Ocotillo Power Plant",116,"GT4",91278,,2019,2254,1960.94,154984.41,,0.435,0.001,86189.68,0.059,6.045,0.015,1450328.382,"Pipeline Natural Gas",,"Combustion turbine (Started Mar 03, 2019)",,"Water Injection|Selective Catalytic Reduction",,,"ARP"
"AZ","Ocotillo Power Plant",116,"GT5",91279,,2019,1528,1292.96,101139.14,,0.282,0.001,55866.861,0.0588,3.936,0.0146,940078.551,"Pipeline Natural Gas",,"Combustion turbine (Started Mar 11, 2019)",,"Water Injection|Selective Catalytic Reduction",,,"ARP"
"AZ","Ocotillo Power Plant",116,"GT6",91280,,2019,1602,1381.62,106254.88,,0.302,0.001,59720.515,0.059,4.273,0.0143,1004928.933,"Pipeline Natural Gas",,"Combustion turbine (Started Feb 13, 2019)",,"Water Injection|Selective Catalytic Reduction",,,"ARP"
"AZ","Ocotillo Power Plant",116,"GT7",91281,,2019,970,819.76,65457.09,,0.183,0.001,36206.82,0.0587,2.637,0.0162,609223.871,"Pipeline Natural Gas",,"Combustion turbine (Started Jan 10, 2019)",,"Water Injection|Selective Catalytic Reduction",,,"ARP"
"AZ","APS West Phoenix Power Plant",117,"CC4",70,,2019,3246,3218.09,290507.92,,0.695,0.001,137577.349,0.059,32.828,0.0298,2315003.199,"Pipeline Natural Gas",,"Combined cycle",,"Dry Low NOx Burners",,,"ARP"
"AZ","APS West Phoenix Power Plant",117,"CC5A",71,,2019,4768,4678.53,881866.73,,1.979,0.001,392102.108,0.059,47.149,0.0168,6597913.9,"Pipeline Natural Gas",,"Combined cycle",,"Dry Low NOx Burners|Selective Catalytic Reduction",,,"ARP"
"AZ","APS West Phoenix Power Plant",117,"CC5B",88097,,2019,5432,5363.95,1019695.96,,2.307,0.001,456927.675,0.059,58.165,0.0173,7688668.414,"Pipeline Natural Gas",,"Combined cycle",,"Dry Low NOx Burners|Selective Catalytic Reduction",,,"ARP"
"AZ","APS Saguaro Power Plant",118,"CT3",8250,,2019,1998,1673.57,86717.24,,0.32,0.001,63289.195,0.0591,20.283,0.0524,1064972.112,"Pipeline Natural Gas",,"Combustion turbine",,"Dry Low NOx Burners",,,"ARP"
"AZ","Yucca Power Plant",120,"1",74,,2019,7636,7627.58,286190.62,,0.98,0.001,194163.368,0.0591,171.247,0.0946,3267182.862,"Pipeline Natural Gas","Residual Oil","Tangentially-fired",,,,,"ARP"
"AZ","Yucca Power Plant",120,"CT5",89724,,2019,1898,1525.71,52595.68,,0.172,0.001,34154.047,0.0593,2.942,0.0242,574704.752,"Pipeline Natural Gas",,"Combustion turbine",,"Selective Catalytic Reduction",,,"ARP"
"AZ","Yucca Power Plant",120,"CT6",89725,,2019,1915,1529.58,54282.52,,0.177,0.001,35003.06,0.0593,3.251,0.0262,588976.522,"Pipeline Natural Gas",,"Combustion turbine",,"Selective Catalytic Reduction",,,"ARP"
"AZ","De Moss Petrie Generating Station",124,"GT1",76,,2019,475,403.02,17057.09,,0.402,0.0036,13665.713,0.0593,3.952,0.048,229957.335,"Natural Gas",,"Combustion turbine",,"Dry Low NOx Burners",,,"ARP"
"AZ","Irvington Generating Station",126,"1",77,,2019,5595,5584.78,293450.32,,5.609,0.0036,190475.976,0.0591,267.132,0.1639,3205184.919,"Natural Gas","Residual Oil","Tangentially-fired",,,,,"ARP"
"AZ","Irvington Generating Station",126,"2",78,,2019,6224,6207.19,342796.48,,6.287,0.0036,213485.867,0.0591,490.741,0.2573,3592306.97,"Natural Gas","Residual Oil","Tangentially-fired",,,,,"ARP"
"AZ","Irvington Generating Station",126,"3",79,,2019,6358,6342.74,422765.41,,8.073,0.0036,274140.064,0.0591,506.893,0.2074,4612942.648,"Natural Gas","Residual Oil","Tangentially-fired",,,,,"ARP"
"AZ","Irvington Generating Station",126,"4",80,,2019,4703,4676.3,511233.7,,9.864,0.0039,314016.484,0.0604,392.711,0.149,5190661.542,"Natural Gas","Other Gas","Dry bottom wall-fired boiler",,"Low NOx Burner Technology w/ Overfire Air",,,"ARP"
"TX","Oklaunion Power Station",127,"1",81,,2019,6408,6399.32,2823424.75,,1778.89,0.1318,3246275.531,0.1049,5215.359,0.3292,30952286.61,"Coal",,"Dry bottom wall-fired boiler","Wet Limestone","Low NOx Burner Technology (Dry Bottom only)","Electrostatic Precipitator|Wet Scrubber","Halogenated PAC Sorbent Injection","ARP, CSOSG2, MATS"
"SC","Cross",130,"1",82,,2019,6008,5996.22,2371000.79,,1156.949,0.0927,2456196.474,0.1027,985.353,0.0825,23939574.523,"Coal","Residual Oil","Dry bottom wall-fired boiler","Wet Limestone","Selective Catalytic Reduction|Low NOx Burner Technology w/ Overfire Air","Electrostatic Precipitator",,"ARP, CSNOX, CSSO2G2, MATS, SIPNOX"
"SC","Cross",130,"2",83,,2019,618,610.98,186262.81,,149.264,0.1239,195580.42,0.103,65.958,0.0682,1906243.88,"Coal","Residual Oil","Tangentially-fired","Wet Limestone","Selective Catalytic Reduction|Low NOx Burner Technology w/ Closed-coupled OFA","Electrostatic Precipitator",,"ARP, CSNOX, CSSO2G2, MATS, SIPNOX"
"SC","Cross",130,"3",89490,,2019,8064,8045.41,3461216.37,,1214.675,0.0631,3508483.762,0.103,1082.728,0.0644,34195745.202,"Coal","Diesel Oil","Tangentially-fired","Wet Limestone","Low NOx Burner Technology w/ Closed-coupled/Separated OFA|Selective Catalytic Reduction","Electrostatic Precipitator",,"ARP, CSNOX, CSSO2G2, MATS, SIPNOX"
"SC","Cross",130,"4",89491,,2019,7133,7117.79,3080820.94,,1017.051,0.0589,3198543.099,0.1029,1015.801,0.0664,31174922.14,"Coal","Diesel Oil","Tangentially-fired","Wet Limestone","Low NOx Burner Technology w/ Closed-coupled/Separated OFA|Selective Catalytic Reduction","Electrostatic Precipitator",,"ARP, CSNOX, CSSO2G2, MATS, SIPNOX"
"FL","Seminole (136)",136,"1",84,,2019,6981,6969.4,3622806.84,,2263.647,0.1264,3546512.008,0.103,1089.329,0.0644,34566409.029,"Coal","Diesel Oil","Dry bottom wall-fired boiler","Wet Limestone","Selective Catalytic Reduction|Low NOx Burner Technology w/ Overfire Air","Electrostatic Precipitator",,"ARP, MATS"
"FL","Seminole (136)",136,"2",85,,2019,7551,7540.9,3905799.03,,2299.425,0.1184,3849051.812,0.103,1114.076,0.0601,37515122.025,"Coal","Diesel Oil","Dry bottom wall-fired boiler","Wet Limestone","Selective Catalytic Reduction|Low NOx Burner Technology w/ Overfire Air","Electrostatic Precipitator",,"ARP, MATS"
"AZ","Agua Fria Generating Station",141,"1",86,,2019,1278,1182.39,67810.1,,0.216,0.001,42837.024,0.0597,96.336,0.2156,720795.169,"Pipeline Natural Gas",,"Dry bottom wall-fired boiler",,,,,"ARP"
"AZ","Agua Fria Generating Station",141,"2",87,,2019,1096,1017.72,59079.39,,0.183,0.0009,36174.139,0.0619,74.733,0.2003,608667.473,"Pipeline Natural Gas",,"Dry bottom wall-fired boiler",,,,,"ARP"
"AZ","Agua Fria Generating Station",141,"3",88,,2019,1501,1412.36,128995.87,,0.398,0.001,78831.189,0.0591,302.363,0.3267,1326512.862,"Pipeline Natural Gas",,"Dry bottom turbo-fired boiler",,,,,"ARP"
"AZ","Kyrene Generating Station",147,"K-7",91,,2019,6870,6800.27,1488031.44,,3.052,0.001,604571.875,0.059,45.9,0.0117,10173076.836,"Pipeline Natural Gas",,"Combined cycle",,"Dry Low NOx Burners|Selective Catalytic Reduction",,,"ARP"
"AZ","Apache Station",160,"1",92,,2019,2570,2551.33,99328.08,,0.335,0.001,66428.229,0.0592,22.951,0.04,1117760.88,"Pipeline Natural Gas",,"Dry bottom wall-fired boiler",,,,,"ARP"
"AZ","Apache Station",160,"2",93,,2019,8613,8604.96,1174215.4,,3.429,0.001,678168.122,0.059,381.775,0.0662,11440081.861,"Pipeline Natural Gas",,"Dry bottom turbo-fired boiler","Wet Lime FGD","Overfire Air","Electrostatic Precipitator|Wet Scrubber",,"ARP, MATS"
"AZ","Apache Station",160,"3",94,,2019,6533,6517.88,881205.27,,80.471,0.0162,818347.055,0.0882,849.867,0.1782,9170213.618,"Coal","Pipeline Natural Gas","Dry bottom turbo-fired boiler","Wet Lime FGD","Overfire Air","Electrostatic Precipitator|Wet Scrubber",,"ARP, MATS"
"AZ","Apache Station",160,"4",88320,,2019,1679,1473.92,53399.37,,0.614,0.0028,32813.05,0.0593,6.573,0.0361,551835.964,"Pipeline Natural Gas",,"Combustion turbine",,"Water Injection|Selective Catalytic Reduction",,,"ARP"
"OK","Grand River Dam Authority",165,"1",95,,2019,0,0,,,,,,,,,,"Coal","Diesel Oil, Pipeline Natural Gas","Dry bottom wall-fired boiler",,"Overfire Air","Electrostatic Precipitator",,"ARP, CSOSG2, MATS"
