"State","Facility Name","Facility ID","Unit ID","unit_id","Associated Stacks","Year","Operating Time Count","Sum of the Operating Time","Gross Load (MWh)","Steam Load (1000 lb)","SO2 Mass (short tons)","SO2 Rate (lbs/mmBtu)","CO2 Mass (short tons)","CO2 Rate (short tons/mmBtu)","NOx Mass (short tons)","NOx Rate (lbs/mmBtu)","Heat Input (mmBtu)","Primary Fuel Type","Secondary Fuel Type","Unit Type","SO2 Controls","NOx Controls","PM Controls","Hg Controls","Program Code"
"AL","Gorgas",8,"8",17,"CS0DCN",2015,3915,3900.25,417196,,90.097,0.0368,454048.653,0.103,451.983,0.1986,4425426.425,"Coal","Diesel Oil","Tangentially-fired","Wet Limestone","Low NOx Burner Technology w/ Closed-coupled/Separated OFA","Electrostatic Precipitator",,"ARP, CSNOX, CSNOXOS, CSSO2G2, MATS"
"AL","Gorgas",8,"9",18,"CS0DCN",2015,3755,3745.25,392914,,105.701,0.0404,441251.463,0.103,509.342,0.2225,4300706.85,"Coal","Diesel Oil","Tangentially-fired","Wet Limestone","Low NOx Burner Technology w/ Closed-coupled/Separated OFA","Electrostatic Precipitator",,"ARP, CSNOX, CSNOXOS, CSSO2G2, MATS"
"TX","Copper Station",9,"CTG-1",90211,,2015,896,807.33,24884.46,,0.143,0.001,,,62.989,0.2587,475689.507,"Pipeline Natural Gas",,"Combustion turbine",,"Water Injection",,,"CSNOX, CSNOXOS, CSSO2G2"
"AL","Greene County",10,"1",19,"CS0EBN",2015,7716,7698.75,1223028.5,,15677.222,2.775,1153891.783,0.103,2441.78,0.4253,11246515.05,"Coal","Diesel Oil, Pipeline Natural Gas","Cell burner boiler",,"Low NOx Cell Burner","Electrostatic Precipitator",,"ARP, CSNOX, CSNOXOS, CSSO2G2, MATS"
"AL","Greene County",10,"2",20,"CS0EBN",2015,7416,7406.5,1186024.25,,15158.868,2.7494,1119331.617,0.103,2316.63,0.4188,10909672.675,"Coal","Diesel Oil","Dry bottom wall-fired boiler",,"Low NOx Burner Technology (Dry Bottom only)","Electrostatic Precipitator",,"ARP, CSNOX, CSNOXOS, CSSO2G2, MATS"
"AL","Greene County",10,"CT10",21,,2015,49,41.5,2283.75,,1.433,0.0719,2543.603,0.1309,1.621,0.098,31890.725,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,"Water Injection",,,"ARP, CSNOX, CSNOXOS, CSSO2G2"
"AL","Greene County",10,"CT2",22,,2015,100,87,5212.75,,1.388,0.0356,5061.81,0.1333,3.104,0.0878,71375.475,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,"Water Injection",,,"ARP, CSNOX, CSNOXOS, CSSO2G2"
"AL","Greene County",10,"CT3",23,,2015,232,190.75,10349.5,,1.134,0.0121,9891.801,0.1248,5.111,0.0744,141820.95,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,"Water Injection",,,"ARP, CSNOX, CSNOXOS, CSSO2G2"
"AL","Greene County",10,"CT4",24,,2015,170,139,7608.5,,2.355,0.0356,7596.202,0.1347,4.556,0.0858,104497.1,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,"Water Injection",,,"ARP, CSNOX, CSNOXOS, CSSO2G2"
"AL","Greene County",10,"CT5",25,,2015,91,75.5,4282,,1.636,0.0432,4656.501,0.1619,2.112,0.0698,59567.175,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,"Water Injection",,,"ARP, CSNOX, CSNOXOS, CSSO2G2"
"AL","Greene County",10,"CT6",26,,2015,194,158.25,8811.25,,0.769,0.0108,8578.399,0.125,4.219,0.07,121436.275,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,"Water Injection",,,"ARP, CSNOX, CSNOXOS, CSSO2G2"
"AL","Greene County",10,"CT7",27,,2015,96,78.5,4197,,0.519,0.0137,4087.895,0.1587,2.534,0.086,58044.325,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,"Water Injection",,,"ARP, CSNOX, CSNOXOS, CSSO2G2"
"AL","Greene County",10,"CT8",28,,2015,55,43.75,2363.25,,1.388,0.0637,2705.9,0.119,1.514,0.0855,33295.725,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,"Water Injection",,,"ARP, CSNOX, CSNOXOS, CSSO2G2"
"AL","Greene County",10,"CT9",29,,2015,36,29.75,1611.25,,1.314,0.0858,1974.098,0.1109,1.161,0.0926,23933.55,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,"Water Injection",,,"ARP, CSNOX, CSNOXOS, CSSO2G2"
"AL","E C Gaston",26,"1",30,"CS0CAN",2015,3994,3979.5,359261.75,,3923.889,2.0139,372059.651,0.0957,643.293,0.329,3916257.925,"Coal","Diesel Oil","Dry bottom wall-fired boiler",,"Low NOx Burner Technology (Dry Bottom only)","Electrostatic Precipitator",,"ARP, CSNOX, CSNOXOS, CSSO2G2, MATS"
"AL","E C Gaston",26,"2",31,"CS0CAN",2015,5857,5842.25,516164,,6965.129,2.2646,614771.149,0.1007,1093.986,0.3534,6146524.95,"Coal","Diesel Oil","Dry bottom wall-fired boiler",,"Low NOx Burner Technology (Dry Bottom only)","Baghouse|Electrostatic Precipitator",,"ARP, CSNOX, CSNOXOS, CSSO2G2, MATS"
"AL","E C Gaston",26,"3",32,"CS0CBN",2015,3811,3799,340655,,4059.29,2.0699,382766.351,0.1002,654.152,0.3313,3845688.8,"Coal","Diesel Oil","Dry bottom wall-fired boiler",,"Low NOx Burner Technology (Dry Bottom only)","Baghouse|Electrostatic Precipitator",,"ARP, CSNOX, CSNOXOS, CSSO2G2, MATS"
"AL","E C Gaston",26,"4",33,"CS0CBN",2015,2399,2380.5,208929,,2277.341,2.1059,220701.024,0.1027,372.558,0.3434,2152739.575,"Coal","Diesel Oil","Dry bottom wall-fired boiler",,"Low NOx Burner Technology (Dry Bottom only)","Electrostatic Precipitator",,"ARP, CSNOX, CSNOXOS, CSSO2G2, MATS"
"AL","E C Gaston",26,"5",34,"MS5A, MS5B",2015,7593,7558,5709085.75,,6645.582,0.2762,5988950.15,0.103,4716.673,0.169,58371848.075,"Coal","Diesel Oil","Tangentially-fired","Wet Limestone","Low NOx Burner Technology w/ Separated OFA|Selective Catalytic Reduction","Electrostatic Precipitator",,"ARP, CSNOX, CSNOXOS, CSSO2G2, MATS"
"AL","Colbert",47,"1",35,"CSCO14",2015,6233,6203.11,710085.41,,6256.138,1.5847,819007.422,0.104,1746.27,0.441,7894824.35,"Coal",,"Dry bottom wall-fired boiler",,"Low NOx Burner Technology (Dry Bottom only)","Electrostatic Precipitator",,"ARP, CSNOX, CSNOXOS, CSSO2G2, MATS"
"AL","Colbert",47,"2",36,"CSCO14",2015,6170,6152.63,669940.6,,6014.708,1.5537,803501.994,0.104,1726.539,0.4442,7745351.047,"Coal",,"Dry bottom wall-fired boiler",,"Low NOx Burner Technology (Dry Bottom only)","Electrostatic Precipitator",,"ARP, CSNOX, CSNOXOS, CSSO2G2, MATS"
"AL","Colbert",47,"3",37,"CSCO14",2015,7034,7020.67,807501.52,,7221.108,1.5822,947314.279,0.104,2010.947,0.439,9131648.473,"Coal",,"Dry bottom wall-fired boiler",,"Low NOx Burner Technology (Dry Bottom only)","Electrostatic Precipitator",,"ARP, CSNOX, CSNOXOS, CSSO2G2, MATS"
"AL","Colbert",47,"4",38,"CSCO14",2015,6717,6709.15,777126.68,,6844.508,1.5595,911440.77,0.104,1978.5,0.448,8785835.505,"Coal",,"Dry bottom wall-fired boiler",,"Low NOx Burner Technology (Dry Bottom only)","Electrostatic Precipitator",,"ARP, CSNOX, CSNOXOS, CSSO2G2, MATS"
"AL","Colbert",47,"5",39,,2015,0,0,,,,,,,,,,"Coal",,"Dry bottom wall-fired boiler",,"Selective Catalytic Reduction|Low NOx Burner Technology (Dry Bottom only)","Electrostatic Precipitator",,"ARP, CSNOX, CSNOXOS, CSSO2G2, MATS"
"AL","Colbert",47,"CCT1",88150,,2015,15,15,472,,0.285,0.1006,406.8,0.0636,1.388,0.4366,6469.8,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,,,,"CSNOX, CSNOXOS, CSSO2G2"
"AL","Colbert",47,"CCT2",88151,,2015,26,26,841,,0.529,0.1355,710.2,0.0653,2.434,0.4575,11255.1,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,,,,"CSNOX, CSNOXOS, CSSO2G2"
"AL","Colbert",47,"CCT3",88152,,2015,42,42,1490,,1.052,0.1436,1253.5,0.0654,4.335,0.463,19678,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,,,,"CSNOX, CSNOXOS, CSSO2G2"
"AL","Colbert",47,"CCT4",88153,,2015,25,25,910,,0.524,0.1409,768.5,0.0652,2.618,0.4612,12248.9,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,,,,"CSNOX, CSNOXOS, CSSO2G2"
"AL","Colbert",47,"CCT5",88154,,2015,33,33,931,,0.656,0.1522,796.4,0.0655,2.751,0.4686,12526.3,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,,,,"CSNOX, CSNOXOS, CSSO2G2"
"AL","Colbert",47,"CCT6",88155,,2015,28,28,855,,0.565,0.1613,684.5,0.0661,2.364,0.4739,10759.8,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,,,,"CSNOX, CSNOXOS, CSSO2G2"
"AL","Colbert",47,"CCT7",88156,,2015,33,33,1313,,0.467,0.0765,1037.8,0.0624,3.453,0.4217,16895.8,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,,,,"CSNOX, CSNOXOS, CSSO2G2"
"AL","Colbert",47,"CCT8",88157,,2015,26,26,586,,0.72,0.2312,496.7,0.0694,1.821,0.5185,7350.2,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,,,,"CSNOX, CSNOXOS, CSSO2G2"
"AL","Widows Creek",50,"7",46,,2015,4960,4956,1835124.5,,2885.344,0.3016,1942246.45,0.103,647.612,0.0725,18930278.85,"Coal",,"Tangentially-fired","Wet Limestone","Low NOx Burner Technology w/ Separated OFA|Selective Catalytic Reduction","Electrostatic Precipitator",,"ARP, CSNOX, CSNOXOS, CSSO2G2, MATS"
"AL","Widows Creek",50,"8",47,,2015,0,0,,,,,,,,,,"Coal",,"Tangentially-fired","Wet Limestone","Low NOx Burner Technology w/ Separated OFA|Selective Catalytic Reduction","Wet Scrubber",,"ARP, CSNOX, CSNOXOS, CSSO2G2, MATS"
"LA","Dolet Hills Power Station",51,"1",48,,2015,7647,7637.05,4636314.72,,21193.802,0.9506,4766937.737,0.109,4468.801,0.202,43784653.712,"Coal",,"Dry bottom wall-fired boiler","Wet Limestone","Low NOx Burner Technology w/ Overfire Air|Selective Non-catalytic Reduction","Baghouse","Untreated PAC Sorbent Injection (Began Jul 01, 2015)","ARP, CSNOXOS, MATS"
"KY","Smith Generating Facility",54,"SCT1",50,,2015,328,289.71,25447.4,,0.104,0.001,20653.02,0.059,10.909,0.0683,347517.526,"Pipeline Natural Gas","Residual Oil","Combustion turbine",,"Water Injection",,,"ARP, CSNOX, CSNOXOS, CSSO2G1"
"KY","Smith Generating Facility",54,"SCT10",90542,,2015,1175,1057.74,70248.8,,0.197,0.001,38944.286,0.0591,3.935,0.0141,655301.058,"Pipeline Natural Gas",,"Combustion turbine",,"Water Injection|Selective Catalytic Reduction",,,"ARP, CSNOX, CSNOXOS, CSSO2G1"
"KY","Smith Generating Facility",54,"SCT2",51,,2015,354,311.99,32355.4,,0.13,0.001,25482.87,0.059,15.878,0.0789,428768.676,"Pipeline Natural Gas","Residual Oil","Combustion turbine",,"Water Injection",,,"ARP, CSNOX, CSNOXOS, CSSO2G1"
"KY","Smith Generating Facility",54,"SCT3",52,,2015,352,308.3,28626.17,,0.116,0.001,22809.061,0.059,14.558,0.0821,383779.581,"Pipeline Natural Gas","Residual Oil","Combustion turbine",,"Water Injection",,,"ARP, CSNOX, CSNOXOS, CSSO2G1"
"KY","Smith Generating Facility",54,"SCT4",9271,,2015,557,492.99,32385.41,,0.128,0.0011,25011.504,0.059,6.3,0.0362,420811.746,"Pipeline Natural Gas","Residual Oil","Combustion turbine",,"Dry Low NOx Burners|Water Injection",,,"ARP, CSNOX, CSNOXOS, CSSO2G1"
"KY","Smith Generating Facility",54,"SCT5",9272,,2015,569,502.12,33119.98,,0.134,0.0011,25266.968,0.0592,6.85,0.038,425003.442,"Pipeline Natural Gas","Residual Oil","Combustion turbine",,"Dry Low NOx Burners|Water Injection",,,"ARP, CSNOX, CSNOXOS, CSSO2G1"
"KY","Smith Generating Facility",54,"SCT6",89572,,2015,683,606.82,39892.28,,0.165,0.0012,30698.838,0.0591,8.595,0.0405,516376.653,"Pipeline Natural Gas","Residual Oil","Combustion turbine",,"Dry Low NOx Burners|Water Injection",,,"ARP, CSNOX, CSNOXOS, CSSO2G1"
"KY","Smith Generating Facility",54,"SCT7",89573,,2015,700,621.34,40715.7,,0.16,0.0011,31058.237,0.0591,7.781,0.0377,522573.676,"Pipeline Natural Gas","Residual Oil","Combustion turbine",,"Dry Low NOx Burners|Water Injection",,,"ARP, CSNOX, CSNOXOS, CSSO2G1"
"KY","Smith Generating Facility",54,"SCT9",90541,,2015,1294,1163.85,73952.49,,0.207,0.001,40985.212,0.0592,4.18,0.0144,689662.277,"Pipeline Natural Gas",,"Combustion turbine",,"Water Injection|Selective Catalytic Reduction",,,"ARP, CSNOX, CSNOXOS, CSSO2G1"
"AL","Charles R Lowman",56,"1",53,"CS004, MS001",2015,149,146.47,6049.04,,33.927,0.7755,7037.786,0.103,14.356,0.4122,68596.218,"Coal",,"Dry bottom wall-fired boiler","Wet Limestone","Low NOx Burner Technology (Dry Bottom only)","Electrostatic Precipitator",,"ARP, CSNOX, CSNOXOS, CSSO2G2, MATS"
"AL","Charles R Lowman",56,"2",54,"CS004",2015,6540,6523.72,1161613.32,,1372.21,0.2157,1271150.015,0.103,1740.928,0.2813,12389400.373,"Coal",,"Dry bottom wall-fired boiler","Wet Limestone","Selective Catalytic Reduction|Overfire Air","Electrostatic Precipitator",,"ARP, CSNOX, CSNOXOS, CSSO2G2, MATS"
"AL","Charles R Lowman",56,"3",55,"MS03C, MS03D",2015,3992,3980.09,709911.34,,1100.217,0.2846,757548.796,0.103,995.375,0.274,7383542.69,"Coal",,"Dry bottom wall-fired boiler","Wet Limestone","Selective Catalytic Reduction|Overfire Air","Electrostatic Precipitator",,"ARP, CSNOX, CSNOXOS, CSSO2G2, MATS"
"NE","Platte",59,"1",56,,2015,8103,8092.93,606179.34,,1049.041,0.3178,680057.66,0.105,662.642,0.2078,6484134.291,"Coal","Diesel Oil","Tangentially-fired","Dry Lime FGD","Low NOx Burner Technology w/ Closed-coupled/Separated OFA","Baghouse|Electrostatic Precipitator","Halogenated PAC Sorbent Injection","ARP, CSNOX, CSSO2G2, MATS"
"NE","Gerald Whelan Energy Center",60,"1",57,,2015,7190,7170.94,356531.33,,1494.472,0.8569,437591.014,0.105,462.44,0.2273,4172348.168,"Coal",,"Tangentially-fired",,"Overfire Air","Electrostatic Precipitator",,"ARP, CSNOX, CSSO2G2, MATS"
"NE","Gerald Whelan Energy Center",60,"2",90669,,2015,6572,6561.84,1171880.03,,408.484,0.1071,1131042.132,0.1049,378.298,0.0696,10784168.815,"Coal",,"Dry bottom wall-fired boiler","Dry Lime FGD","Selective Catalytic Reduction",,,"ARP, CSNOX, CSSO2G2, MATS"
"NM","Escalante",87,"1",59,,2015,8069,8061.26,1462298.15,,846.876,0.1201,1457199.782,0.105,2450.28,0.3506,13893978.337,"Coal","Natural Gas, Other Oil","Tangentially-fired","Wet Limestone","Other","Baghouse",,"ARP, MATS"
"KS","Holcomb",108,"SGU1",60,,2015,6082,6072.04,1582138.26,,1225.117,0.1496,1679809.732,0.105,1441.626,0.1735,16016493.236,"Coal",,"Dry bottom wall-fired boiler","Dry Lime FGD","Low NOx Burner Technology (Dry Bottom only)","Baghouse",,"ARP, CSNOX, CSSO2G2, MATS"
"AZ","Cholla",113,"1",62,,2015,7199,7182.2,684665.25,,456.615,0.1137,801502.545,0.103,806.806,0.2113,7811941.777,"Coal",,"Tangentially-fired","Wet Lime FGD","Low NOx Burner Technology w/ Separated OFA","Baghouse",,"ARP, MATS"
"AZ","Cholla",113,"2",63,,2015,5851,5836.12,1210852.47,,1130.907,0.1746,1291665.297,0.103,1858.712,0.2936,12589319.712,"Coal",,"Tangentially-fired","Wet Lime FGD","Low NOx Burner Technology w/ Closed-coupled/Separated OFA","Cyclone",,"ARP, MATS"
"AZ","Cholla",113,"3",64,,2015,6753,6736.86,1436789.54,,664.048,0.0804,1668927.287,0.103,1677.158,0.2088,16266302.809,"Coal",,"Tangentially-fired","Wet Lime FGD","Low NOx Burner Technology w/ Closed-coupled/Separated OFA","Baghouse",,"ARP, MATS"
"AZ","Cholla",113,"4",65,,2015,7410,7385.99,2731159.4,,1330.661,0.0887,3067173.814,0.103,2912.793,0.1934,29894504.355,"Coal",,"Tangentially-fired","Wet Lime FGD","Low NOx Burner Technology w/ Closed-coupled/Separated OFA","Baghouse",,"ARP, MATS"
"AZ","Ocotillo Power Plant",116,"1",66,,2015,1626,1516.05,60791.75,,0.212,0.001,41942.87,0.0592,52.405,0.1206,705775.229,"Pipeline Natural Gas","Residual Oil","Tangentially-fired",,,,,"ARP"
"AZ","Ocotillo Power Plant",116,"2",67,,2015,1520,1399.72,50789.71,,0.179,0.001,35533.802,0.0592,44.86,0.1225,597907.323,"Pipeline Natural Gas","Residual Oil","Tangentially-fired",,,,,"ARP"
"AZ","APS West Phoenix Power Plant",117,"CC4",70,,2015,1374,1301.68,113433.96,,0.292,0.001,57918.667,0.059,16.341,0.04,974561.115,"Pipeline Natural Gas",,"Combined cycle",,"Dry Low NOx Burners",,,"ARP"
"AZ","APS West Phoenix Power Plant",117,"CC5A",71,,2015,4869,4781.55,820179.45,,1.925,0.001,381331.266,0.059,60.55,0.0221,6416634.973,"Pipeline Natural Gas",,"Combined cycle",,"Dry Low NOx Burners|Selective Catalytic Reduction",,,"ARP"
"AZ","APS West Phoenix Power Plant",117,"CC5B",88097,,2015,3964,3926.79,691306.05,,1.624,0.001,321611.856,0.059,42.881,0.0172,5411693.648,"Pipeline Natural Gas",,"Combined cycle",,"Dry Low NOx Burners|Selective Catalytic Reduction",,,"ARP"
"AZ","APS Saguaro Power Plant",118,"CT3",8250,,2015,453,363.59,16473.41,,0.069,0.001,13627.839,0.0591,4.894,0.0579,229310.219,"Pipeline Natural Gas",,"Combustion turbine",,"Dry Low NOx Burners",,,"ARP"
"AZ","Yucca Power Plant",120,"1",74,,2015,7940,7924.98,300075.83,,1.018,0.001,201677.619,0.0592,198.552,0.1047,3393641.442,"Pipeline Natural Gas","Residual Oil","Tangentially-fired",,,,,"ARP"
"AZ","Yucca Power Plant",120,"CT5",89724,,2015,1500,1178.13,24822.73,,0.095,0.001,18750.009,0.0593,3.014,0.0304,315507.328,"Pipeline Natural Gas",,"Combustion turbine",,"Selective Catalytic Reduction",,,"ARP"
"AZ","Yucca Power Plant",120,"CT6",89725,,2015,1484,1186.1,26181.47,,0.098,0.001,19412.524,0.0593,2.647,0.026,326653.603,"Pipeline Natural Gas",,"Combustion turbine",,"Selective Catalytic Reduction",,,"ARP"
"AZ","De Moss Petrie Generating Station",124,"GT1",76,,2015,144,117.67,5072.16,,0.128,0.0036,4362.101,0.0591,1.608,0.0544,73408.161,"Natural Gas",,"Combustion turbine",,"Dry Low NOx Burners",,,"ARP"
"AZ","Irvington Generating Station",126,"1",77,,2015,913,875.98,28239.84,,0.572,0.0036,19427.685,0.0591,28.025,0.1467,326921.259,"Natural Gas","Residual Oil","Tangentially-fired",,,,,"ARP"
"AZ","Irvington Generating Station",126,"2",78,,2015,1213,1184.83,42745.74,,0.855,0.0036,29030.033,0.0592,34.144,0.1258,488488.875,"Natural Gas","Residual Oil","Tangentially-fired",,,,,"ARP"
"AZ","Irvington Generating Station",126,"3",79,,2015,3168,3082.69,148196.43,,2.704,0.0035,91810.15,0.0591,142.746,0.1655,1544859.419,"Natural Gas","Residual Oil","Tangentially-fired",,,,,"ARP"
"AZ","Irvington Generating Station",126,"4",80,,2015,8207,8193.13,614607.5,,1147.087,0.3844,526679.479,0.0837,992.635,0.3101,6443333.683,"Coal","Natural Gas","Dry bottom wall-fired boiler",,"Low NOx Burner Technology w/ Overfire Air","Baghouse",,"ARP, MATS"
"TX","Oklaunion Power Station",127,"1",81,,2015,7058,7049.34,2294132.15,,1479.69,0.1244,2500825.9,0.1049,3780.595,0.3227,23844697.963,"Coal",,"Dry bottom wall-fired boiler","Wet Limestone","Low NOx Burner Technology (Dry Bottom only)","Electrostatic Precipitator|Wet Scrubber","Halogenated PAC Sorbent Injection (Began Apr 16, 2015)","ARP, CSNOX, CSNOXOS, CSSO2G2, MATS"
"SC","Cross",130,"1",82,,2015,3404,3390.63,1420281.32,,760.345,0.1,1381091.035,0.1029,439.149,0.0657,13460931.368,"Coal","Residual Oil","Dry bottom wall-fired boiler","Wet Limestone","Selective Catalytic Reduction|Low NOx Burner Technology w/ Overfire Air","Electrostatic Precipitator",,"ARP, CSNOX, CSNOXOS, CSSO2G2, MATS"
"SC","Cross",130,"2",83,,2015,1616,1605.98,614012.42,,595.389,0.1579,654818.408,0.103,235.47,0.0776,6382254.983,"Coal","Residual Oil","Tangentially-fired","Wet Limestone","Selective Catalytic Reduction|Low NOx Burner Technology w/ Closed-coupled OFA","Electrostatic Precipitator",,"ARP, CSNOX, CSNOXOS, CSSO2G2, MATS"
"SC","Cross",130,"3",89490,,2015,7563,7555.09,3797553.86,,1246.982,0.0606,3956945.501,0.103,1330.033,0.0688,38566723.377,"Coal","Diesel Oil","Tangentially-fired","Wet Limestone","Low NOx Burner Technology w/ Closed-coupled/Separated OFA|Selective Catalytic Reduction","Electrostatic Precipitator",,"ARP, CSNOX, CSNOXOS, CSSO2G2, MATS"
"SC","Cross",130,"4",89491,,2015,7386,7377.05,3743702.32,,1311.262,0.0617,3993484.611,0.103,1271.316,0.0661,38922839.325,"Coal","Diesel Oil","Tangentially-fired","Wet Limestone","Low NOx Burner Technology w/ Closed-coupled/Separated OFA|Selective Catalytic Reduction","Electrostatic Precipitator",,"ARP, CSNOX, CSNOXOS, CSSO2G2, MATS"
