"State","Facility Name","Facility ID","Unit ID","unit_id","Associated Stacks","Year","Operating Time Count","Sum of the Operating Time","Gross Load (MWh)","Steam Load (1000 lb)","SO2 Mass (short tons)","SO2 Rate (lbs/mmBtu)","CO2 Mass (short tons)","CO2 Rate (short tons/mmBtu)","NOx Mass (short tons)","NOx Rate (lbs/mmBtu)","Heat Input (mmBtu)","Primary Fuel Type","Secondary Fuel Type","Unit Type","SO2 Controls","NOx Controls","PM Controls","Hg Controls","Program Code"
"LA","Dolet Hills Power Station",51,"1",48,,2016,7277,7263.23,3691455.41,,16091.324,0.9184,3750931.255,0.109,3403.628,0.1989,34453126.835,"Coal",,"Dry bottom wall-fired boiler","Wet Limestone","Low NOx Burner Technology w/ Overfire Air|Selective Non-catalytic Reduction","Baghouse","Untreated PAC Sorbent Injection","ARP, CSNOXOS, MATS"
"KY","Smith Generating Facility",54,"SCT1",50,,2016,192,160.23,12652.06,,0.204,0.0033,10987.382,0.06,5.648,0.0718,182337.265,"Pipeline Natural Gas","Residual Oil","Combustion turbine",,"Water Injection",,,"ARP, CSNOX, CSNOXOS, CSSO2G1"
"KY","Smith Generating Facility",54,"SCT10",90542,,2016,681,589.54,31219.98,,0.093,0.001,18502.963,0.0592,1.93,0.0147,311338.771,"Pipeline Natural Gas",,"Combustion turbine",,"Water Injection|Selective Catalytic Reduction",,,"ARP, CSNOX, CSNOXOS, CSSO2G1"
"KY","Smith Generating Facility",54,"SCT2",51,,2016,199,167.51,15556.64,,0.066,0.0012,12774.68,0.0592,7.577,0.0817,214923.005,"Pipeline Natural Gas","Residual Oil","Combustion turbine",,"Water Injection",,,"ARP, CSNOX, CSNOXOS, CSSO2G1"
"KY","Smith Generating Facility",54,"SCT3",52,,2016,187,154.97,12218.91,,0.057,0.0014,10205.125,0.059,6.178,0.0847,171614.539,"Pipeline Natural Gas","Residual Oil","Combustion turbine",,"Water Injection",,,"ARP, CSNOX, CSNOXOS, CSSO2G1"
"KY","Smith Generating Facility",54,"SCT4",9271,,2016,541,462.98,28569.86,,0.125,0.0011,22720.472,0.0591,6.127,0.0392,382143.109,"Pipeline Natural Gas","Residual Oil","Combustion turbine",,"Dry Low NOx Burners|Water Injection",,,"ARP, CSNOX, CSNOXOS, CSSO2G1"
"KY","Smith Generating Facility",54,"SCT5",9272,,2016,586,498.11,30599.76,,0.133,0.0012,23870.715,0.0591,6.757,0.0415,401428.816,"Pipeline Natural Gas","Residual Oil","Combustion turbine",,"Dry Low NOx Burners|Water Injection",,,"ARP, CSNOX, CSNOXOS, CSSO2G1"
"KY","Smith Generating Facility",54,"SCT6",89572,,2016,584,503.9,30985,,0.132,0.0011,24429.466,0.0591,6.667,0.0417,410917.29,"Pipeline Natural Gas","Residual Oil","Combustion turbine",,"Dry Low NOx Burners|Water Injection",,,"ARP, CSNOX, CSNOXOS, CSSO2G1"
"KY","Smith Generating Facility",54,"SCT7",89573,,2016,585,504.92,31086.55,,0.125,0.001,24218.486,0.059,6.293,0.0396,407473.866,"Pipeline Natural Gas","Residual Oil","Combustion turbine",,"Dry Low NOx Burners|Water Injection",,,"ARP, CSNOX, CSNOXOS, CSSO2G1"
"KY","Smith Generating Facility",54,"SCT9",90541,,2016,794,693.9,36386.64,,0.107,0.001,21191.578,0.0594,2.362,0.0161,356582.13,"Pipeline Natural Gas",,"Combustion turbine",,"Water Injection|Selective Catalytic Reduction",,,"ARP, CSNOX, CSNOXOS, CSSO2G1"
"AL","Charles R Lowman",56,"1",53,"CS004, MS001",2016,601,587.19,24047.46,,23.453,0.1682,26505.612,0.103,43.105,0.3208,258339.123,"Coal",,"Dry bottom wall-fired boiler","Wet Limestone","Low NOx Burner Technology (Dry Bottom only)","Electrostatic Precipitator",,"ARP, CSNOX, CSNOXOS, CSSO2G2, MATS"
"AL","Charles R Lowman",56,"2",54,"CS004",2016,4185,4144.39,679315.19,,497.23,0.1399,735732.786,0.103,1278.56,0.3311,7170889.608,"Coal",,"Dry bottom wall-fired boiler","Wet Limestone","Selective Catalytic Reduction|Overfire Air","Electrostatic Precipitator",,"ARP, CSNOX, CSNOXOS, CSSO2G2, MATS"
"AL","Charles R Lowman",56,"3",55,"MS03C, MS03D",2016,5656,5640.2,993663.36,,720.38,0.1224,1175895.975,0.103,2058.601,0.3383,11461026.535,"Coal",,"Dry bottom wall-fired boiler","Wet Limestone","Selective Catalytic Reduction|Overfire Air","Electrostatic Precipitator",,"ARP, CSNOX, CSNOXOS, CSSO2G2, MATS"
"NE","Platte",59,"1",56,,2016,7359,7349.78,556738.33,,487.36,0.1551,656432.051,0.105,641.962,0.2103,6258835.494,"Coal","Diesel Oil","Tangentially-fired","Dry Lime FGD","Low NOx Burner Technology w/ Closed-coupled/Separated OFA","Baghouse|Electrostatic Precipitator","Halogenated PAC Sorbent Injection","ARP, CSNOX, CSSO2G2, MATS"
"NE","Gerald Whelan Energy Center",60,"1",57,,2016,8045,8036.03,377368.02,,1579.346,0.7106,469250.137,0.105,385.916,0.1718,4474169.029,"Coal",,"Tangentially-fired",,"Overfire Air","Electrostatic Precipitator",,"ARP, CSNOX, CSSO2G2, MATS"
"NE","Gerald Whelan Energy Center",60,"2",90669,,2016,6173,6160.29,1013977.73,,439.65,0.1465,991109.171,0.1048,312.934,0.066,9449923.755,"Coal",,"Dry bottom wall-fired boiler","Dry Lime FGD","Selective Catalytic Reduction",,,"ARP, CSNOX, CSSO2G2, MATS"
"NM","Escalante",87,"1",59,,2016,8784,8784,1402342,,898.53,0.1239,1453830,0.105,2436.673,0.3514,13861860.5,"Coal","Natural Gas, Other Oil","Tangentially-fired","Wet Limestone","Other","Baghouse",,"ARP, MATS"
"KS","Holcomb",108,"SGU1",60,,2016,7816,7803.32,1755635.05,,1244.077,0.1406,1887389.814,0.105,1669.011,0.1818,17995708.423,"Coal",,"Dry bottom wall-fired boiler","Dry Lime FGD","Low NOx Burner Technology (Dry Bottom only)","Baghouse","Halogenated PAC Sorbent Injection (Began Jun 14, 2016)","ARP, CSNOX, CSSO2G2, MATS"
"AZ","Cholla",113,"1",62,,2016,1972,1945.61,144279.51,,90.592,0.0922,189501.681,0.1017,166.03,0.1825,1847002.471,"Coal",,"Tangentially-fired","Wet Lime FGD","Low NOx Burner Technology w/ Separated OFA","Baghouse",,"ARP, MATS"
"AZ","Cholla",113,"3",64,,2016,3888,3873.06,659839.22,,341.576,0.0918,760142.325,0.103,673.824,0.187,7408814.481,"Coal",,"Tangentially-fired","Wet Lime FGD","Low NOx Burner Technology w/ Closed-coupled/Separated OFA","Baghouse",,"ARP, MATS"
"AZ","Cholla",113,"4",65,,2016,6710,6692.15,1921469.4,,901.931,0.0891,2062971.779,0.103,1895.972,0.1903,20106926.496,"Coal",,"Tangentially-fired","Wet Lime FGD","Low NOx Burner Technology w/ Closed-coupled/Separated OFA","Baghouse",,"ARP, MATS"
"AZ","Ocotillo Power Plant",116,"1",66,,2016,1925,1791.72,73981.23,,0.258,0.001,51119.986,0.0592,58.174,0.1134,860204.886,"Pipeline Natural Gas","Residual Oil","Tangentially-fired",,,,,"ARP"
"AZ","Ocotillo Power Plant",116,"2",67,,2016,1865,1720.18,66581.86,,0.246,0.001,48690.26,0.0592,50.954,0.104,819305.899,"Pipeline Natural Gas","Residual Oil","Tangentially-fired",,,,,"ARP"
"AZ","APS West Phoenix Power Plant",117,"CC4",70,,2016,2175,2141.8,196626.36,,0.492,0.001,97386.7,0.059,21.688,0.0291,1638698.391,"Pipeline Natural Gas",,"Combined cycle",,"Dry Low NOx Burners",,,"ARP"
"AZ","APS West Phoenix Power Plant",117,"CC5A",71,,2016,6019,5980.07,1038516.41,,2.438,0.001,482910.725,0.059,69.848,0.0184,8125941.439,"Pipeline Natural Gas",,"Combined cycle",,"Dry Low NOx Burners|Selective Catalytic Reduction",,,"ARP"
"AZ","APS West Phoenix Power Plant",117,"CC5B",88097,,2016,5901,5863.6,1025789.32,,2.416,0.001,478603.941,0.059,68,0.018,8053446.471,"Pipeline Natural Gas",,"Combined cycle",,"Dry Low NOx Burners|Selective Catalytic Reduction",,,"ARP"
"AZ","APS Saguaro Power Plant",118,"CT3",8250,,2016,367,294.51,12538.16,,0.071,0.001,10859.063,0.0591,4.019,0.0585,182723.201,"Natural Gas, Pipeline Natural Gas",,"Combustion turbine",,"Dry Low NOx Burners",,,"ARP"
"AZ","Yucca Power Plant",120,"1",74,,2016,5359,5354.88,220804.05,,0.754,0.001,149237.954,0.0591,153.157,0.1084,2511315.054,"Pipeline Natural Gas","Residual Oil","Tangentially-fired",,,,,"ARP"
"AZ","Yucca Power Plant",120,"CT5",89724,,2016,3245,2770.58,76891.3,,0.269,0.001,53225.801,0.0593,5.191,0.0208,895641.66,"Pipeline Natural Gas",,"Combustion turbine",,"Selective Catalytic Reduction",,,"ARP"
"AZ","Yucca Power Plant",120,"CT6",89725,,2016,3155,2691.88,75530.35,,0.263,0.001,52065.891,0.0593,4.881,0.021,876148.923,"Pipeline Natural Gas",,"Combustion turbine",,"Selective Catalytic Reduction",,,"ARP"
"AZ","De Moss Petrie Generating Station",124,"GT1",76,,2016,177,149.19,5792.62,,0.149,0.0036,5059.598,0.0592,1.589,0.0504,85134.556,"Natural Gas",,"Combustion turbine",,"Dry Low NOx Burners",,,"ARP"
"AZ","Irvington Generating Station",126,"1",77,,2016,1090,1050.11,30019.84,,0.608,0.0036,20647.931,0.0591,29.268,0.1435,347480.007,"Natural Gas","Residual Oil","Tangentially-fired",,,,,"ARP"
"AZ","Irvington Generating Station",126,"2",78,,2016,1707,1662.12,58754.15,,1.139,0.0036,38674.137,0.0592,45.74,0.129,650769.932,"Natural Gas","Residual Oil","Tangentially-fired",,,,,"ARP"
"AZ","Irvington Generating Station",126,"3",79,,2016,4317,4262.9,192682.91,,3.54,0.0036,120224.295,0.0592,184.821,0.1697,2023021.733,"Natural Gas","Residual Oil","Tangentially-fired",,,,,"ARP"
"AZ","Irvington Generating Station",126,"4",80,,2016,6935,6927.48,554489.6,,16.357,0.0055,365773.736,0.0618,512.498,0.1691,5947611.499,"Coal","Natural Gas","Dry bottom wall-fired boiler",,"Low NOx Burner Technology w/ Overfire Air","Baghouse",,"ARP"
"TX","Oklaunion Power Station",127,"1",81,,2016,5675,5666.1,2694192.96,,1529.778,0.1136,2992097.455,0.1049,4434.736,0.303,28528766.374,"Coal",,"Dry bottom wall-fired boiler","Wet Limestone","Low NOx Burner Technology (Dry Bottom only)","Electrostatic Precipitator|Wet Scrubber","Halogenated PAC Sorbent Injection","ARP, CSNOX, CSNOXOS, CSSO2G2, MATS"
"SC","Cross",130,"1",82,,2016,4576,4563.81,2053296.49,,1127.048,0.0954,2143060.043,0.1029,732.09,0.0697,20887539.361,"Coal","Residual Oil","Dry bottom wall-fired boiler","Wet Limestone","Selective Catalytic Reduction|Low NOx Burner Technology w/ Overfire Air","Electrostatic Precipitator",,"ARP, CSNOX, CSNOXOS, CSSO2G2, MATS"
"SC","Cross",130,"2",83,,2016,730,724.68,263397.83,,222.746,0.1669,277044.088,0.1027,114.287,0.0887,2700237.059,"Coal","Residual Oil","Tangentially-fired","Wet Limestone","Selective Catalytic Reduction|Low NOx Burner Technology w/ Closed-coupled OFA","Electrostatic Precipitator",,"ARP, CSNOX, CSNOXOS, CSSO2G2, MATS"
"SC","Cross",130,"3",89490,,2016,7600,7595.35,3931172.53,,1367.832,0.0657,4075330.702,0.103,1337.215,0.0674,39720597.518,"Coal","Diesel Oil","Tangentially-fired","Wet Limestone","Low NOx Burner Technology w/ Closed-coupled/Separated OFA|Selective Catalytic Reduction","Electrostatic Precipitator",,"ARP, CSNOX, CSNOXOS, CSSO2G2, MATS"
"SC","Cross",130,"4",89491,,2016,8495,8488.4,4611901.46,,1885.829,0.0746,4905870.012,0.103,1615.746,0.0678,47815501.623,"Coal","Diesel Oil","Tangentially-fired","Wet Limestone","Low NOx Burner Technology w/ Closed-coupled/Separated OFA|Selective Catalytic Reduction","Electrostatic Precipitator",,"ARP, CSNOX, CSNOXOS, CSSO2G2, MATS"
"FL","Seminole (136)",136,"1",84,,2016,7906,7889.2,4338795.02,,3164.701,0.155,4085266.831,0.103,1269.061,0.0646,39817391.419,"Coal","Diesel Oil","Dry bottom wall-fired boiler","Wet Limestone","Selective Catalytic Reduction|Low NOx Burner Technology w/ Overfire Air","Electrostatic Precipitator",,"ARP, CSNOXOS, MATS"
"FL","Seminole (136)",136,"2",85,,2016,7003,6990.91,3797866.18,,2679.472,0.1509,3594004.837,0.103,1102.768,0.0645,35029331.192,"Coal","Diesel Oil","Dry bottom wall-fired boiler","Wet Limestone","Selective Catalytic Reduction|Low NOx Burner Technology w/ Overfire Air","Electrostatic Precipitator",,"ARP, CSNOXOS, MATS"
"AZ","Agua Fria Generating Station",141,"1",86,,2016,559,508.27,25955.29,,0.086,0.001,17023.938,0.0592,37.402,0.1929,286465.75,"Pipeline Natural Gas",,"Dry bottom wall-fired boiler",,,,,"ARP"
"AZ","Agua Fria Generating Station",141,"2",87,,2016,664,614.32,32825.2,,0.106,0.001,21047.972,0.0592,44.415,0.1894,354186.563,"Pipeline Natural Gas",,"Dry bottom wall-fired boiler",,,,,"ARP"
