"State","Facility Name","Facility ID","Unit ID","unit_id","Associated Stacks","Year","Operating Time Count","Sum of the Operating Time","Gross Load (MWh)","Steam Load (1000 lb)","SO2 Mass (short tons)","SO2 Rate (lbs/mmBtu)","CO2 Mass (short tons)","CO2 Rate (short tons/mmBtu)","NOx Mass (short tons)","NOx Rate (lbs/mmBtu)","Heat Input (mmBtu)","Primary Fuel Type","Secondary Fuel Type","Unit Type","SO2 Controls","NOx Controls","PM Controls","Hg Controls","Program Code"
"AL","Gorgas",8,"9",18,"CS0DCN",2017,7309,7303.75,736192,,183.511,0.0516,795390.788,0.103,795.86,0.1843,7752344.075,"Coal","Diesel Oil","Tangentially-fired","Wet Limestone","Low NOx Burner Technology w/ Closed-coupled/Separated OFA","Electrostatic Precipitator|Baghouse","Halogenated PAC Sorbent Injection","ARP, CSNOX, CSOSG2, CSSO2G2, MATS"
"TX","Copper Station",9,"CTG-1",90211,,2017,644,577.08,19064.38,,0.101,0.001,,,47.358,0.2686,335226.663,"Pipeline Natural Gas",,"Combustion turbine",,"Water Injection",,,"CSOSG2"
"AL","Greene County",10,"1",19,"CS0EBN",2017,3916,3912,350762,,1.054,0.001,208765.225,0.059,206.253,0.1063,3512858.375,"Pipeline Natural Gas",,"Cell burner boiler",,"Low NOx Cell Burner",,,"ARP, CSNOX, CSOSG2, CSSO2G2"
"AL","Greene County",10,"2",20,"CS0EBN",2017,6150,6142.75,541064,,1.63,0.001,322869.85,0.059,339.334,0.1126,5432866.45,"Pipeline Natural Gas",,"Dry bottom wall-fired boiler",,"Low NOx Burner Technology (Dry Bottom only)",,,"ARP, CSNOX, CSOSG2, CSSO2G2"
"AL","Greene County",10,"CT10",21,,2017,174,140.25,7406,,0.256,0.0052,6839.906,0.1589,4.158,0.0836,100082.325,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,"Water Injection",,,"ARP, CSNOX, CSOSG2, CSSO2G2"
"AL","Greene County",10,"CT2",22,,2017,153,126,6719.25,,0.243,0.0056,6303.609,0.1069,3.803,0.086,92676.475,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,"Water Injection",,,"ARP, CSNOX, CSOSG2, CSSO2G2"
"AL","Greene County",10,"CT3",23,,2017,57,45,2205,,0.144,0.0079,2300.1,0.1147,1.111,0.0759,31048.925,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,"Water Injection",,,"ARP, CSNOX, CSOSG2, CSSO2G2"
"AL","Greene County",10,"CT4",24,,2017,261,222.75,12553.25,,0.265,0.0033,11067.586,0.1255,6.951,0.0825,169325.725,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,"Water Injection",,,"ARP, CSNOX, CSOSG2, CSSO2G2"
"AL","Greene County",10,"CT5",25,,2017,163,136,7266.5,,0.244,0.0043,6585.102,0.1082,3.286,0.0682,99014.875,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,"Water Injection",,,"ARP, CSNOX, CSOSG2, CSSO2G2"
"AL","Greene County",10,"CT6",26,,2017,268,227.5,12884.25,,0.109,0.0022,11403.89,0.1183,5.873,0.0688,174465.575,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,"Water Injection",,,"ARP, CSNOX, CSOSG2, CSSO2G2"
"AL","Greene County",10,"CT7",27,,2017,286,238,13063.75,,0.308,0.0035,11800.9,0.1149,7.449,0.084,177980.65,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,"Water Injection",,,"ARP, CSNOX, CSOSG2, CSSO2G2"
"AL","Greene County",10,"CT8",28,,2017,86,75,4266.25,,0.229,0.0079,3922.593,0.0883,2.249,0.079,57577.975,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,"Water Injection",,,"ARP, CSNOX, CSOSG2, CSSO2G2"
"AL","Greene County",10,"CT9",29,,2017,66,49.75,2275.75,,0.247,0.0157,2572.397,0.1924,1.245,0.0764,33415.95,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,"Water Injection",,,"ARP, CSNOX, CSOSG2, CSSO2G2"
"AL","E C Gaston",26,"1",30,"CS0CAN",2017,1992,1986,294770.25,,22.509,0.0482,176706.079,0.0601,196.581,0.1297,2972325.65,"Pipeline Natural Gas","Coal","Dry bottom wall-fired boiler",,"Low NOx Burner Technology (Dry Bottom only)","Electrostatic Precipitator",,"ARP, CSNOX, CSOSG2, CSSO2G2"
"AL","E C Gaston",26,"2",31,"CS0CAN",2017,3360,3351.75,433512.25,,336.214,0.1412,287672.671,0.0623,350.943,0.1439,4608352.475,"Pipeline Natural Gas","Coal","Dry bottom wall-fired boiler",,"Low NOx Burner Technology (Dry Bottom only)","Baghouse|Electrostatic Precipitator",,"ARP, CSNOX, CSOSG2, CSSO2G2"
"AL","E C Gaston",26,"3",32,"CS0CBN",2017,3168,3155.75,437672.5,,62.655,0.0609,281632.531,0.0609,307.834,0.1275,4712028.475,"Pipeline Natural Gas","Coal","Dry bottom wall-fired boiler",,"Low NOx Burner Technology (Dry Bottom only)","Baghouse|Electrostatic Precipitator",,"ARP, CSNOX, CSOSG2, CSSO2G2"
"AL","E C Gaston",26,"4",33,"CS0CBN",2017,3290,3274,365215.75,,91.56,0.0744,221165.72,0.0613,236.165,0.1199,3650412.3,"Pipeline Natural Gas","Coal","Dry bottom wall-fired boiler",,"Low NOx Burner Technology (Dry Bottom only)","Electrostatic Precipitator",,"ARP, CSNOX, CSOSG2, CSSO2G2"
"AL","E C Gaston",26,"5",34,"MS5A, MS5B",2017,5619,5605,3816734.75,,2387.352,0.118,4354987.875,0.1017,1632.184,0.0752,42564344.375,"Coal","Pipeline Natural Gas","Tangentially-fired","Wet Limestone","Low NOx Burner Technology w/ Separated OFA|Selective Catalytic Reduction","Baghouse|Electrostatic Precipitator","Halogenated PAC Sorbent Injection|Catalyst (gold, palladium, or other) used to oxidize mercury","ARP, CSNOX, CSOSG2, CSSO2G2, MATS"
"AL","Colbert",47,"CCT1",88150,,2017,55,55,1677,,1.159,0.0917,1477.8,0.0629,5.084,0.4311,23325,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,,,,"CSNOX, CSOSG2, CSSO2G2"
"AL","Colbert",47,"CCT2",88151,,2017,53,53,1664,,1.019,0.0762,1464.1,0.0622,4.993,0.4216,23299.5,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,,,,"CSNOX, CSOSG2, CSSO2G2"
"AL","Colbert",47,"CCT3",88152,,2017,70,70,2110,,1.031,0.0579,1893.4,0.0615,6.361,0.4103,30564.1,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,,,,"CSNOX, CSOSG2, CSSO2G2"
"AL","Colbert",47,"CCT4",88153,,2017,58,58,1840,,0.884,0.0611,1640.7,0.0615,5.509,0.4123,26499,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,,,,"CSNOX, CSOSG2, CSSO2G2"
"AL","Colbert",47,"CCT5",88154,,2017,88,88,2402,,0.94,0.0928,2265.2,0.063,7.511,0.4315,37001.2,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,,,,"CSNOX, CSOSG2, CSSO2G2"
"AL","Colbert",47,"CCT6",88155,,2017,80,80,2444,,1.268,0.0592,2091.8,0.0615,7.072,0.4111,33579.5,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,,,,"CSNOX, CSOSG2, CSSO2G2"
"AL","Colbert",47,"CCT7",88156,,2017,64,64,2140,,0.92,0.0476,1872.2,0.061,6.257,0.4039,30373.9,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,,,,"CSNOX, CSOSG2, CSSO2G2"
"AL","Colbert",47,"CCT8",88157,,2017,64,64,2110,,1.418,0.071,1885.8,0.0618,6.467,0.4185,29856,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,,,,"CSNOX, CSOSG2, CSSO2G2"
"LA","Dolet Hills Power Station",51,"1",48,,2017,4632,4623.64,2167932.07,,9957.116,0.9659,2218354.205,0.109,1987.754,0.2003,20374318.086,"Coal",,"Dry bottom wall-fired boiler","Wet Limestone","Low NOx Burner Technology w/ Overfire Air|Selective Non-catalytic Reduction","Baghouse","Untreated PAC Sorbent Injection","ARP, CSOSG2, MATS"
"KY","Smith Generating Facility",54,"SCT1",50,,2017,154,124.41,9303.48,,0.086,0.0016,8187.971,0.0594,3.96,0.0684,136969.875,"Pipeline Natural Gas","Residual Oil","Combustion turbine",,"Water Injection",,,"ARP, CSNOX, CSOSG2, CSSO2G1"
"KY","Smith Generating Facility",54,"SCT10",90542,,2017,555,480.77,27922.13,,0.082,0.001,16143.595,0.0591,1.735,0.0149,271648.714,"Pipeline Natural Gas",,"Combustion turbine",,"Water Injection|Selective Catalytic Reduction",,,"ARP, CSNOX, CSOSG2, CSSO2G1"
"KY","Smith Generating Facility",54,"SCT2",51,,2017,147,118.36,10340.79,,0.045,0.0012,8621.516,0.0592,5.196,0.0861,145043.775,"Pipeline Natural Gas","Residual Oil","Combustion turbine",,"Water Injection",,,"ARP, CSNOX, CSOSG2, CSSO2G1"
"KY","Smith Generating Facility",54,"SCT3",52,,2017,172,135.61,10202.15,,0.046,0.0012,8735.614,0.0592,5.125,0.0767,146951.834,"Pipeline Natural Gas","Residual Oil","Combustion turbine",,"Water Injection",,,"ARP, CSNOX, CSOSG2, CSSO2G1"
"KY","Smith Generating Facility",54,"SCT4",9271,,2017,438,361.81,21176.28,,0.119,0.0012,17293.49,0.0592,4.679,0.0409,290396.736,"Pipeline Natural Gas","Residual Oil","Combustion turbine",,"Dry Low NOx Burners|Water Injection",,,"ARP, CSNOX, CSOSG2, CSSO2G1"
"KY","Smith Generating Facility",54,"SCT5",9272,,2017,445,368.93,21471.36,,0.108,0.0011,17108.906,0.0591,5.156,0.0444,287484.162,"Pipeline Natural Gas","Residual Oil","Combustion turbine",,"Dry Low NOx Burners|Water Injection",,,"ARP, CSNOX, CSOSG2, CSSO2G1"
"KY","Smith Generating Facility",54,"SCT6",89572,,2017,402,333.5,19408.94,,0.122,0.0014,15651.296,0.0593,4.763,0.0481,262540.737,"Pipeline Natural Gas","Residual Oil","Combustion turbine",,"Dry Low NOx Burners|Water Injection",,,"ARP, CSNOX, CSOSG2, CSSO2G1"
"KY","Smith Generating Facility",54,"SCT7",89573,,2017,409,338.21,20158.95,,0.09,0.0011,16019.291,0.0591,4.827,0.0476,269389.484,"Pipeline Natural Gas","Residual Oil","Combustion turbine",,"Dry Low NOx Burners|Water Injection",,,"ARP, CSNOX, CSOSG2, CSSO2G1"
"KY","Smith Generating Facility",54,"SCT9",90541,,2017,564,483.2,28006.91,,0.08,0.001,15915.24,0.0595,1.902,0.0175,267809.827,"Pipeline Natural Gas",,"Combustion turbine",,"Water Injection|Selective Catalytic Reduction",,,"ARP, CSNOX, CSOSG2, CSSO2G1"
"AL","Charles R Lowman",56,"1",53,"CS004",2017,380,371.37,12450.72,,7.416,0.1001,14529.665,0.103,17.838,0.261,141614.947,"Coal",,"Dry bottom wall-fired boiler","Wet Limestone","Low NOx Burner Technology (Dry Bottom only)","Electrostatic Precipitator",,"ARP, CSNOX, CSOSG2, CSSO2G2, MATS"
"AL","Charles R Lowman",56,"2",54,"CS004",2017,3650,3632.58,604788.43,,378.992,0.1055,690565.262,0.103,1016.757,0.2916,6730675.276,"Coal",,"Dry bottom wall-fired boiler","Wet Limestone","Selective Catalytic Reduction|Overfire Air","Electrostatic Precipitator",,"ARP, CSNOX, CSOSG2, CSSO2G2, MATS"
"AL","Charles R Lowman",56,"3",55,"MS03C, MS03D",2017,4964,4947,895759.07,,723.195,0.1465,1026852.372,0.103,1184.092,0.2334,10008361.026,"Coal",,"Dry bottom wall-fired boiler","Wet Limestone","Selective Catalytic Reduction|Overfire Air","Electrostatic Precipitator",,"ARP, CSNOX, CSOSG2, CSSO2G2, MATS"
"NE","Platte",59,"1",56,,2017,4853,4835.09,363899.73,,316.797,0.1528,427906.548,0.1049,365.487,0.1803,4079930.104,"Coal","Diesel Oil","Tangentially-fired","Dry Lime FGD","Low NOx Burner Technology w/ Closed-coupled/Separated OFA","Baghouse|Electrostatic Precipitator","Halogenated PAC Sorbent Injection","ARP, CSNOX, CSSO2G2, MATS"
"NE","Gerald Whelan Energy Center",60,"1",57,,2017,8043,8034.78,378388.66,,1828.22,0.8068,480072.109,0.105,366.359,0.1584,4577339.594,"Coal",,"Tangentially-fired",,"Overfire Air","Electrostatic Precipitator",,"ARP, CSNOX, CSSO2G2, MATS"
"NE","Gerald Whelan Energy Center",60,"2",90669,,2017,5750,5731.99,916624.92,,446.082,0.1796,939659.678,0.1049,313.553,0.0694,8959389.002,"Coal",,"Dry bottom wall-fired boiler","Dry Lime FGD","Selective Catalytic Reduction",,,"ARP, CSNOX, CSSO2G2, MATS"
"NM","Escalante",87,"1",59,,2017,6997,6988.73,1186946.33,,728.389,0.1167,1241435.953,0.105,2124.812,0.355,11836703.513,"Coal","Natural Gas, Other Oil","Tangentially-fired","Wet Limestone","Other","Baghouse",,"ARP, MATS"
"KS","Holcomb",108,"SGU1",60,,2017,5186,5166.77,1120094.63,,883.938,0.1536,1190563.088,0.1049,1064.47,0.1809,11351678.742,"Coal",,"Dry bottom wall-fired boiler","Dry Lime FGD","Low NOx Burner Technology (Dry Bottom only)","Baghouse","Halogenated PAC Sorbent Injection","ARP, CSNOX, CSOSG2, CSSO2G2, MATS"
"AZ","Cholla",113,"1",62,,2017,5866,5855.23,441274.87,,243.824,0.0854,567943.099,0.103,451.63,0.162,5535532.6,"Coal",,"Tangentially-fired","Wet Lime FGD","Low NOx Burner Technology w/ Separated OFA","Baghouse",,"ARP, MATS"
"AZ","Cholla",113,"3",64,,2017,7528,7519.62,1418112.96,,643.734,0.078,1679754.254,0.103,1518.929,0.1839,16371862.235,"Coal",,"Tangentially-fired","Wet Lime FGD","Low NOx Burner Technology w/ Closed-coupled/Separated OFA","Baghouse",,"ARP, MATS"
"AZ","Cholla",113,"4",65,,2017,7166,7151.06,2162256.06,,867.668,0.0755,2465457.72,0.103,2098.587,0.1715,24029785.058,"Coal",,"Tangentially-fired","Wet Lime FGD","Low NOx Burner Technology w/ Closed-coupled/Separated OFA","Baghouse",,"ARP, MATS"
"AZ","Ocotillo Power Plant",116,"1",66,,2017,2700,2536.49,120512.91,,0.413,0.001,81817.884,0.0592,85.494,0.1052,1376696.034,"Pipeline Natural Gas","Residual Oil","Tangentially-fired",,,,,"ARP"
"AZ","Ocotillo Power Plant",116,"2",67,,2017,2226,2072.1,89990.86,,0.339,0.001,67206.067,0.0592,71.632,0.1053,1130904.577,"Pipeline Natural Gas","Residual Oil","Tangentially-fired",,,,,"ARP"
"AZ","APS West Phoenix Power Plant",117,"CC4",70,,2017,2483,2444.95,227507.46,,0.566,0.001,112036.69,0.059,28.976,0.0334,1885235.631,"Pipeline Natural Gas",,"Combined cycle",,"Dry Low NOx Burners",,,"ARP"
"AZ","APS West Phoenix Power Plant",117,"CC5A",71,,2017,5767,5716.81,988465.48,,2.332,0.001,461847.407,0.059,67.975,0.019,7771422.209,"Pipeline Natural Gas",,"Combined cycle",,"Dry Low NOx Burners|Selective Catalytic Reduction",,,"ARP"
"AZ","APS West Phoenix Power Plant",117,"CC5B",88097,,2017,6282,6223.19,1093485.64,,2.572,0.001,509448.883,0.059,72.178,0.0182,8572480.774,"Pipeline Natural Gas",,"Combined cycle",,"Dry Low NOx Burners|Selective Catalytic Reduction",,,"ARP"
"AZ","APS Saguaro Power Plant",118,"CT3",8250,,2017,838,643.04,33121.3,,0.118,0.001,23300.774,0.059,8.089,0.0539,392075.567,"Pipeline Natural Gas",,"Combustion turbine",,"Dry Low NOx Burners",,,"ARP"
"AZ","Yucca Power Plant",120,"1",74,,2017,4964,4949.31,176983.87,,0.592,0.001,117172.933,0.0586,98.367,0.0882,1971691.902,"Pipeline Natural Gas","Residual Oil","Tangentially-fired",,,,,"ARP"
"AZ","Yucca Power Plant",120,"CT5",89724,,2017,2859,2284.22,72201.85,,0.241,0.001,47786.694,0.0593,4.492,0.0274,804132.427,"Pipeline Natural Gas",,"Combustion turbine",,"Selective Catalytic Reduction",,,"ARP"
"AZ","Yucca Power Plant",120,"CT6",89725,,2017,2666,2153.99,65225.81,,0.222,0.001,43893.681,0.0593,3.882,0.0273,738599.111,"Pipeline Natural Gas",,"Combustion turbine",,"Selective Catalytic Reduction",,,"ARP"
"AZ","De Moss Petrie Generating Station",124,"GT1",76,,2017,271,207.54,10018.23,,0.235,0.0036,7968.368,0.0591,2.449,0.0506,134077.095,"Natural Gas",,"Combustion turbine",,"Dry Low NOx Burners",,,"ARP"
"AZ","Irvington Generating Station",126,"1",77,,2017,2563,2499.35,75864.64,,1.577,0.0036,53552.307,0.0592,64.316,0.1297,901078.953,"Natural Gas","Residual Oil","Tangentially-fired",,,,,"ARP"
"AZ","Irvington Generating Station",126,"2",78,,2017,3656,3531.71,109160.36,,2.239,0.0036,76013.533,0.0592,114.449,0.1616,1279091.087,"Natural Gas","Residual Oil","Tangentially-fired",,,,,"ARP"
"AZ","Irvington Generating Station",126,"3",79,,2017,4039,4014.23,187784.62,,3.324,0.0036,112868.765,0.0591,189.053,0.1799,1899325.128,"Natural Gas","Residual Oil","Tangentially-fired",,,,,"ARP"
"AZ","Irvington Generating Station",126,"4",80,,2017,5792,5761.65,421588.81,,9.141,0.0041,276823.549,0.0617,426.458,0.181,4496831.935,"Natural Gas","Other Gas","Dry bottom wall-fired boiler",,"Low NOx Burner Technology w/ Overfire Air",,,"ARP"
"TX","Oklaunion Power Station",127,"1",81,,2017,4562,4558.78,1818375.96,,987.689,0.1179,1899857.319,0.105,2586.474,0.2661,18114622.505,"Coal",,"Dry bottom wall-fired boiler","Wet Limestone","Low NOx Burner Technology (Dry Bottom only)","Electrostatic Precipitator|Wet Scrubber","Halogenated PAC Sorbent Injection","ARP, CSOSG2, MATS"
"SC","Cross",130,"1",82,,2017,5101,5091.47,2102118.3,,645.305,0.0538,2135759.445,0.103,734.538,0.0708,20816378.7,"Coal","Residual Oil","Dry bottom wall-fired boiler","Wet Limestone","Selective Catalytic Reduction|Low NOx Burner Technology w/ Overfire Air","Electrostatic Precipitator",,"ARP, CSNOX, CSSO2G2, MATS, SIPNOX"
"SC","Cross",130,"2",83,,2017,143,142.23,53867.1,,51.43,0.1497,57441.867,0.1029,17.242,0.0623,559869.827,"Coal","Residual Oil","Tangentially-fired","Wet Limestone","Selective Catalytic Reduction|Low NOx Burner Technology w/ Closed-coupled OFA","Electrostatic Precipitator",,"ARP, CSNOX, CSSO2G2, MATS, SIPNOX"
"SC","Cross",130,"3",89490,,2017,8133,8125.69,3949119.42,,1174.605,0.0551,4005063.93,0.103,1308.524,0.0672,39035732.065,"Coal","Diesel Oil","Tangentially-fired","Wet Limestone","Low NOx Burner Technology w/ Closed-coupled/Separated OFA|Selective Catalytic Reduction","Electrostatic Precipitator",,"ARP, CSNOX, CSSO2G2, MATS, SIPNOX"
"SC","Cross",130,"4",89491,,2017,6049,6039.38,2912849.95,,926.933,0.0548,3118275.531,0.103,1008.255,0.0669,30392551.722,"Coal","Diesel Oil","Tangentially-fired","Wet Limestone","Low NOx Burner Technology w/ Closed-coupled/Separated OFA|Selective Catalytic Reduction","Electrostatic Precipitator",,"ARP, CSNOX, CSSO2G2, MATS, SIPNOX"
"FL","Seminole (136)",136,"1",84,,2017,6819,6797.15,3706526.23,,2536.965,0.1437,3576554.483,0.1029,1091.023,0.0653,34859249.018,"Coal","Diesel Oil","Dry bottom wall-fired boiler","Wet Limestone","Selective Catalytic Reduction|Low NOx Burner Technology w/ Overfire Air","Electrostatic Precipitator",,"ARP, MATS"
"FL","Seminole (136)",136,"2",85,,2017,8042,8031.3,4551702.26,,3071.127,0.1417,4333617.361,0.103,1273.596,0.0612,42237981.749,"Coal","Diesel Oil","Dry bottom wall-fired boiler","Wet Limestone","Selective Catalytic Reduction|Low NOx Burner Technology w/ Overfire Air","Electrostatic Precipitator",,"ARP, MATS"
"AZ","Agua Fria Generating Station",141,"1",86,,2017,1248,1154.64,65759.15,,6.518,0.0058,42276.288,0.0593,90.674,0.206,706778.598,"Pipeline Natural Gas",,"Dry bottom wall-fired boiler",,,,,"ARP"
"AZ","Agua Fria Generating Station",141,"2",87,,2017,1056,971.36,54830.98,,5.404,0.0055,35233.812,0.0601,71.481,0.1941,589052.018,"Pipeline Natural Gas",,"Dry bottom wall-fired boiler",,,,,"ARP"
"AZ","Agua Fria Generating Station",141,"3",88,,2017,1288,1197.79,109854.82,,0.345,0.001,68428.586,0.0592,299.669,0.3443,1151439.516,"Pipeline Natural Gas",,"Dry bottom turbo-fired boiler",,,,,"ARP"
"AZ","Kyrene Generating Station",147,"K-7",91,,2017,5272,5239.22,1033306.04,,2.244,0.001,444512.611,0.059,33.018,0.0107,7479806.827,"Pipeline Natural Gas",,"Combined cycle",,"Dry Low NOx Burners|Selective Catalytic Reduction",,,"ARP"
"AZ","Apache Station",160,"1",92,,2017,2083,1998.59,71953.81,,0.244,0.001,48255.01,0.0592,49.265,0.1332,811999.943,"Pipeline Natural Gas",,"Dry bottom wall-fired boiler",,,,,"ARP"
"AZ","Apache Station",160,"2",93,,2017,5673,5664.6,745075.2,,122.888,0.0294,773625.076,0.1009,1319.358,0.3343,7633229.904,"Coal","Pipeline Natural Gas","Dry bottom turbo-fired boiler","Wet Lime FGD","Overfire Air","Electrostatic Precipitator|Wet Scrubber",,"ARP, MATS"
"AZ","Apache Station",160,"3",94,,2017,6936,6912.3,1037288.65,,187.902,0.0327,1097579.699,0.1016,1662.609,0.3036,10751413.546,"Coal","Pipeline Natural Gas","Dry bottom turbo-fired boiler","Wet Lime FGD","Overfire Air","Electrostatic Precipitator|Wet Scrubber",,"ARP, MATS"
"AZ","Apache Station",160,"4",88320,,2017,2191,1917.99,60549.45,,0.199,0.001,39331.322,0.0593,10.926,0.0428,661804.731,"Pipeline Natural Gas",,"Combustion turbine",,"Water Injection|Selective Catalytic Reduction",,,"ARP"
"OK","Grand River Dam Authority",165,"1",95,,2017,1547,1530.07,382944.35,,1665.056,0.717,445610.534,0.1017,344.712,0.1515,4288144.76,"Coal","Diesel Oil, Pipeline Natural Gas","Dry bottom wall-fired boiler",,"Overfire Air","Electrostatic Precipitator",,"ARP, CSOSG2, MATS"
"OK","Grand River Dam Authority",165,"2",96,,2017,1541,1496,223200.28,,437.773,0.7294,384922.505,0.0834,485.037,0.1979,4145526.988,"Coal","Diesel Oil, Pipeline Natural Gas","Dry bottom wall-fired boiler","Dry Lime FGD","Low NOx Burner Technology w/ Overfire Air","Baghouse","Untreated PAC Sorbent Injection","ARP, CSOSG2, MATS"
"OK","Grand River Dam Authority",165,"3",91186,,2017,2200,2177.32,869612.99,,1.77,0.001,350635.927,0.059,146.478,0.0521,5900085.351,"Pipeline Natural Gas",,"Combined cycle (Started Mar 14, 2017)",,"Selective Catalytic Reduction",,,"ARP, CSOSG2, NSPS4T"
"AR","Lake Catherine",170,"4",107,,2017,1112,1090.78,109370.13,,0.385,0.001,76197.447,0.0591,145.426,0.1779,1282202.208,"Pipeline Natural Gas",,"Dry bottom wall-fired boiler",,,,,"ARP, CSOSG2"
