"State","Facility Name","Facility ID","Unit ID","unit_id","Associated Stacks","Year","Operating Time Count","Sum of the Operating Time","Gross Load (MWh)","Steam Load (1000 lb)","SO2 Mass (short tons)","SO2 Rate (lbs/mmBtu)","CO2 Mass (short tons)","CO2 Rate (short tons/mmBtu)","NOx Mass (short tons)","NOx Rate (lbs/mmBtu)","Heat Input (mmBtu)","Primary Fuel Type","Secondary Fuel Type","Unit Type","SO2 Controls","NOx Controls","PM Controls","Hg Controls","Program Code"
"AL","Colbert",47,"CCT4",88153,,2024,11,11,177,,0.001,0.0005,147.9,0.0594,0.467,0.3726,2505.8,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,,,,"CSNOX, CSOSG2, CSSO2G2"
"AL","Colbert",47,"CCT5",88154,,2024,11,11,194,,0.167,0.1117,178,0.0643,0.579,0.4146,2769.1,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,,,,"CSNOX, CSOSG2, CSSO2G2"
"AL","Colbert",47,"CCT6",88155,,2024,14,14,174,,0.317,0.167,175.5,0.0664,0.587,0.4348,2504,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,,,,"CSNOX, CSOSG2, CSSO2G2"
"AL","Colbert",47,"CCT7",88156,,2024,12,12,331,,0.169,0.0839,282.1,0.0628,0.908,0.4043,4528.1,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,,,,"CSNOX, CSOSG2, CSSO2G2"
"AL","Colbert",47,"CCT8",88157,,2024,22,22,473,,0.217,0.1755,384,0.067,1.235,0.4389,6187.2,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,,,,"CSNOX, CSOSG2, CSSO2G2"
"AL","Colbert",47,"CCT9",91392,,2024,1913,1803.7,276626.21,,0.9,0.001,178221.6,0.059,41.904,0.0299,2998947.33,"Pipeline Natural Gas",,"Combustion turbine",,"Dry Low NOx Burners",,,"ARP, CSNOX, CSOSG2, CSSO2G2"
"KY","Smith Generating Facility",54,"SCT1",50,,2024,1122,978.62,91949.4,,0.377,0.001,72898.095,0.0591,34.886,0.0641,1226118.609,"Pipeline Natural Gas","Residual Oil","Combustion turbine",,"Water Injection",,,"ARP, CSNOX, CSOSG2E, CSSO2G1"
"KY","Smith Generating Facility",54,"SCT10",90542,,2024,932,827.99,60644.85,,0.166,0.001,32844.725,0.0591,3.345,0.0146,552658.426,"Pipeline Natural Gas",,"Combustion turbine",,"Water Injection|Selective Catalytic Reduction",,,"ARP, CSNOX, CSOSG2E, CSSO2G1"
"KY","Smith Generating Facility",54,"SCT2",51,,2024,1020,897.51,84548.47,,0.352,0.001,68214.401,0.0591,38.723,0.0726,1147382.199,"Pipeline Natural Gas","Residual Oil","Combustion turbine",,"Water Injection",,,"ARP, CSNOX, CSOSG2E, CSSO2G1"
"KY","Smith Generating Facility",54,"SCT3",52,,2024,1013,887.29,85145.32,,0.351,0.0011,67168.262,0.0592,35.424,0.0678,1129550.638,"Pipeline Natural Gas","Residual Oil","Combustion turbine",,"Water Injection",,,"ARP, CSNOX, CSOSG2E, CSSO2G1"
"KY","Smith Generating Facility",54,"SCT4",9271,,2024,927,798.33,45299.01,,0.23,0.0012,38050.438,0.0594,10.406,0.0417,637959.55,"Pipeline Natural Gas","Residual Oil","Combustion turbine",,"Dry Low NOx Burners|Water Injection",,,"ARP, CSNOX, CSOSG2E, CSSO2G1"
"KY","Smith Generating Facility",54,"SCT5",9272,,2024,1010,865.45,48650.91,,0.202,0.0011,38880.97,0.0591,10.615,0.041,653939.798,"Pipeline Natural Gas","Residual Oil","Combustion turbine",,"Dry Low NOx Burners|Water Injection",,,"ARP, CSNOX, CSOSG2E, CSSO2G1"
"KY","Smith Generating Facility",54,"SCT6",89572,,2024,994,864.41,48570.59,,0.202,0.0011,39178.444,0.0591,10.86,0.0407,659010.131,"Pipeline Natural Gas","Residual Oil","Combustion turbine",,"Dry Low NOx Burners|Water Injection",,,"ARP, CSNOX, CSOSG2E, CSSO2G1"
"KY","Smith Generating Facility",54,"SCT7",89573,,2024,936,819.86,46081.84,,0.192,0.001,37358.243,0.0591,10.639,0.0411,628438.762,"Pipeline Natural Gas","Residual Oil","Combustion turbine",,"Dry Low NOx Burners|Water Injection",,,"ARP, CSNOX, CSOSG2E, CSSO2G1"
"KY","Smith Generating Facility",54,"SCT9",90541,,2024,1901,1685.5,118065.64,,0.329,0.001,65160.504,0.0591,6.954,0.015,1096417.27,"Pipeline Natural Gas",,"Combustion turbine",,"Water Injection|Selective Catalytic Reduction",,,"ARP, CSNOX, CSOSG2E, CSSO2G1"
"AL","Charles R Lowman",56,"CC1",91391,,2024,7074,7052.68,4354039.16,,8.035,0.001,1591608.575,0.059,181.954,0.0143,26781923.173,"Pipeline Natural Gas",,"Combined cycle",,"Ammonia Injection|Dry Low NOx Burners|Selective Catalytic Reduction",,,"ARP, CSNOX, CSOSG2, CSSO2G2, NSPS4T"
"NE","Platte",59,"1",56,,2024,5779,5768.86,401586.55,,347.271,0.15,481580.493,0.1049,464.931,0.2046,4591746.02,"Coal","Diesel Oil","Tangentially-fired","Dry Lime FGD","Low NOx Burner Technology w/ Closed-coupled/Separated OFA","Baghouse|Electrostatic Precipitator","Halogenated PAC Sorbent Injection","ARP, CSNOX, CSSO2G2, MATS"
"NE","Gerald Whelan Energy Center",60,"1",57,,2024,7174,7168.79,374193.89,,1520.62,0.7766,406933.571,0.105,414.187,0.2149,3879981.144,"Coal",,"Tangentially-fired",,"Overfire Air","Electrostatic Precipitator",,"ARP, CSNOX, CSSO2G2, MATS"
"NE","Gerald Whelan Energy Center",60,"2",90669,,2024,5808,5789.83,944502.36,,488.556,0.1282,897316.742,0.1049,374.921,0.0881,8555627.217,"Coal",,"Dry bottom wall-fired boiler","Dry Lime FGD","Selective Catalytic Reduction",,,"ARP, CSNOX, CSSO2G2, MATS"
"KS","Holcomb",108,"SGU1",60,,2024,6512,6506.3,1292758.9,,693.067,0.1102,1318568.49,0.105,1154.619,0.1757,12572199.715,"Coal",,"Dry bottom wall-fired boiler","Dry Lime FGD","Low NOx Burner Technology (Dry Bottom only)","Baghouse","Halogenated PAC Sorbent Injection","ARP, CSNOX, CSOSG2, CSSO2G2, MATS"
"AZ","Cholla",113,"1",62,,2024,4552,4544.35,377217.36,,168.833,0.0771,419580.104,0.1029,347.8,0.1678,4089483.374,"Coal",,"Tangentially-fired","Wet Lime FGD","Low NOx Burner Technology w/ Separated OFA","Baghouse",,"ARP, MATS"
"AZ","Cholla",113,"3",64,,2024,4404,4388.96,1079258.03,,447.019,0.0803,1127066.246,0.103,1033.955,0.1876,10985017.566,"Coal",,"Tangentially-fired","Wet Lime FGD","Low NOx Burner Technology w/ Closed-coupled/Separated OFA","Baghouse",,"ARP, MATS"
"AZ","Ocotillo Power Plant",116,"GT3",91277,,2024,2204,1968.43,175459.1,,0.474,0.001,93885.741,0.059,6.522,0.0126,1579859.964,"Pipeline Natural Gas",,"Combustion turbine",,"Water Injection|Selective Catalytic Reduction",,,"ARP"
"AZ","Ocotillo Power Plant",116,"GT4",91278,,2024,641,545.98,51439.57,,0.14,0.001,27644.919,0.0591,1.897,0.0154,465165.399,"Pipeline Natural Gas",,"Combustion turbine",,"Water Injection|Selective Catalytic Reduction",,,"ARP"
"AZ","Ocotillo Power Plant",116,"GT5",91279,,2024,1488,1290.01,119205.45,,0.321,0.001,63491.457,0.0588,4.396,0.0139,1068352.917,"Pipeline Natural Gas",,"Combustion turbine",,"Water Injection|Selective Catalytic Reduction",,,"ARP"
"AZ","Ocotillo Power Plant",116,"GT6",91280,,2024,1592,1406.2,126607.53,,0.346,0.001,68461.815,0.059,4.704,0.0129,1151998.854,"Pipeline Natural Gas",,"Combustion turbine",,"Water Injection|Selective Catalytic Reduction",,,"ARP"
"AZ","Ocotillo Power Plant",116,"GT7",91281,,2024,713,605.44,55084.08,,0.149,0.001,29456.649,0.0588,2.093,0.0148,495665.811,"Pipeline Natural Gas",,"Combustion turbine",,"Water Injection|Selective Catalytic Reduction",,,"ARP"
"AZ","APS West Phoenix Power Plant",117,"CC4",70,,2024,6122,6094.74,537759.59,,1.304,0.001,258343.946,0.059,68.518,0.0324,4347092.125,"Pipeline Natural Gas",,"Combined cycle",,"Dry Low NOx Burners",,,"ARP"
"AZ","APS West Phoenix Power Plant",117,"CC5A",71,,2024,4529,4471.77,925733.94,,2.031,0.001,402284.366,0.059,42.634,0.0143,6769143.131,"Pipeline Natural Gas",,"Combined cycle",,"Dry Low NOx Burners|Selective Catalytic Reduction",,,"ARP"
"AZ","APS West Phoenix Power Plant",117,"CC5B",88097,,2024,3908,3839.96,792579.2,,1.812,0.001,358836.609,0.059,34.583,0.0137,6038133.763,"Pipeline Natural Gas",,"Combined cycle",,"Dry Low NOx Burners|Selective Catalytic Reduction",,,"ARP"
"AZ","APS Saguaro Power Plant",118,"CT3",8250,,2024,2049,1841.66,107068.25,,0.409,0.001,81049.663,0.059,35.69,0.06,1363803.605,"Pipeline Natural Gas",,"Combustion turbine",,"Dry Low NOx Burners",,,"ARP"
"AZ","Yucca Power Plant",120,"1",74,,2024,0,0,,,,,,,,,,"Pipeline Natural Gas","Residual Oil","Tangentially-fired",,,,,"ARP"
"AZ","Yucca Power Plant",120,"CT5",89724,,2024,2334,2031,85116.35,,0.25,0.001,49469.674,0.0592,3.853,0.0178,832452.862,"Pipeline Natural Gas",,"Combustion turbine",,"Selective Catalytic Reduction",,,"ARP"
"AZ","Yucca Power Plant",120,"CT6",89725,,2024,1986,1726.6,70277.33,,0.207,0.001,41083.82,0.0592,3.096,0.017,691313.408,"Pipeline Natural Gas",,"Combustion turbine",,"Selective Catalytic Reduction",,,"ARP"
"AZ","De Moss Petrie Generating Station",124,"GT1",76,,2024,100,62.82,2528.75,,0.059,0.0034,2020.303,0.0586,1.505,0.1053,33993.942,"Natural Gas",,"Combustion turbine",,"Dry Low NOx Burners",,,"ARP"
"AZ","Irvington Generating Station",126,"3",79,,2024,4700,4684.92,365819.49,,6.723,0.0036,228308.299,0.0591,409.154,0.2064,3841763.44,"Natural Gas","Residual Oil","Tangentially-fired",,,,,"ARP"
"AZ","Irvington Generating Station",126,"4",80,,2024,6096,6073.38,735681.99,,12.806,0.0036,434882.27,0.059,634.281,0.1698,7317722.384,"Natural Gas","Other Gas","Dry bottom wall-fired boiler",,"Low NOx Burner Technology w/ Overfire Air",,,"ARP"
"SC","Cross",130,"1",82,,2024,4560,4551.03,1729849.12,,1028.727,0.1055,1829616.048,0.103,740.363,0.0813,17832488.634,"Coal","Residual Oil","Dry bottom wall-fired boiler","Wet Limestone","Selective Catalytic Reduction|Low NOx Burner Technology w/ Overfire Air","Electrostatic Precipitator",,"ARP, CSNOX, CSSO2G2, MATS, SIPNOX"
"SC","Cross",130,"2",83,,2024,2381,2365.36,734305.35,,867.559,0.2116,774241.812,0.1028,299.238,0.0767,7546229.479,"Coal","Residual Oil","Tangentially-fired","Wet Limestone","Selective Catalytic Reduction|Low NOx Burner Technology w/ Closed-coupled OFA","Electrostatic Precipitator",,"ARP, CSNOX, CSSO2G2, MATS, SIPNOX"
"SC","Cross",130,"3",89490,,2024,7790,7774.77,3479968.15,,1947.485,0.1064,3463703.887,0.103,1195.75,0.0706,33759320.362,"Coal","Diesel Oil","Tangentially-fired","Wet Limestone","Low NOx Burner Technology w/ Closed-coupled/Separated OFA|Selective Catalytic Reduction","Electrostatic Precipitator",,"ARP, CSNOX, CSSO2G2, MATS, SIPNOX"
"SC","Cross",130,"4",89491,,2024,6973,6945.38,3292705.74,,1419.043,0.0803,3463803.308,0.103,1194.101,0.0703,33760272.584,"Coal","Diesel Oil","Tangentially-fired","Wet Limestone","Low NOx Burner Technology w/ Closed-coupled/Separated OFA|Selective Catalytic Reduction","Electrostatic Precipitator",,"ARP, CSNOX, CSSO2G2, MATS, SIPNOX"
"FL","Seminole (136)",136,"1",84,,2024,0,0,,,,,,,,,,,,"Dry bottom wall-fired boiler",,,,,
"FL","Seminole (136)",136,"2",85,,2024,6388,6379.98,2439384.44,,1801.985,0.137,2487961.134,0.103,726.179,0.0611,24249174.965,"Coal","Diesel Oil","Dry bottom wall-fired boiler","Wet Limestone","Selective Catalytic Reduction|Low NOx Burner Technology w/ Overfire Air","Electrostatic Precipitator",,"ARP, MATS"
"FL","Seminole (136)",136,"CT1",91414,,2024,7955,7945.18,4236959.51,,8.019,0.001,1588587.917,0.059,195.17,0.0147,26730978.927,"Natural Gas",,"Combined cycle",,"Dry Low NOx Burners|Selective Catalytic Reduction",,,"ARP, NSPS4T"
"FL","Seminole (136)",136,"CT2",91415,,2024,7968,7961.44,4248457.7,,8.042,0.001,1593030.209,0.059,194.254,0.0146,26805748.708,"Natural Gas",,"Combined cycle",,"Dry Low NOx Burners|Selective Catalytic Reduction",,,"ARP, NSPS4T"
"AZ","Agua Fria Generating Station",141,"1",86,,2024,797,750.56,44146.92,,0.137,0.001,27041.748,0.0592,62.046,0.2141,455038.171,"Pipeline Natural Gas",,"Dry bottom wall-fired boiler",,,,,"ARP"
"AZ","Agua Fria Generating Station",141,"2",87,,2024,1030,952.65,57775.35,,0.182,0.001,36113.188,0.0596,78.275,0.1982,607691.883,"Pipeline Natural Gas",,"Dry bottom wall-fired boiler",,,,,"ARP"
"AZ","Agua Fria Generating Station",141,"3",88,,2024,1058,978.1,90919.45,,0.282,0.001,55903.279,0.0598,240.682,0.3391,940665.301,"Pipeline Natural Gas",,"Dry bottom turbo-fired boiler",,,,,"ARP"
"AZ","Agua Fria Generating Station",141,"7",91419,,2024,386,286.3,11358.7,,0.032,0.001,6290.528,0.0593,0.837,0.0297,105839.279,"Pipeline Natural Gas",,"Combustion turbine",,"Water Injection|Selective Catalytic Reduction",,,"ARP"
"AZ","Agua Fria Generating Station",141,"8",91420,,2024,493,367.95,14801.16,,0.041,0.001,8125.975,0.0593,0.984,0.0272,136735.184,"Pipeline Natural Gas",,"Combustion turbine",,"Water Injection|Selective Catalytic Reduction",,,"ARP"
"AZ","Kyrene Generating Station",147,"K-7",91,,2024,5267,5139.54,1091824.33,,2.305,0.001,456534.037,0.059,40.818,0.017,7682086.85,"Pipeline Natural Gas",,"Combined cycle",,"Dry Low NOx Burners|Selective Catalytic Reduction",,,"ARP"
"AZ","Apache Station",160,"1",92,,2024,3659,3653.57,197418.28,,0.653,0.001,129420.538,0.0591,44.034,0.0403,2177744.816,"Pipeline Natural Gas",,"Dry bottom wall-fired boiler",,,,,"ARP"
"AZ","Apache Station",160,"2",93,,2024,6513,6482.01,739003.39,,2.105,0.001,415889.843,0.0588,201.664,0.0573,7015689.307,"Pipeline Natural Gas",,"Dry bottom turbo-fired boiler","Wet Lime FGD","Overfire Air","Electrostatic Precipitator|Wet Scrubber",,"ARP, MATS"
"AZ","Apache Station",160,"3",94,,2024,8499,8492.36,1315046.67,,29.18,0.0044,887503.114,0.0671,846.702,0.1244,13050310.32,"Coal","Pipeline Natural Gas","Dry bottom turbo-fired boiler","Wet Lime FGD","Overfire Air","Electrostatic Precipitator|Wet Scrubber",,"ARP, MATS"
"AZ","Apache Station",160,"4",88320,,2024,5781,5446.22,172306.5,,0.555,0.001,109920.317,0.0593,21.208,0.0259,1849633.751,"Pipeline Natural Gas",,"Combustion turbine",,"Water Injection|Selective Catalytic Reduction",,,"ARP"
"OK","Grand River Dam Authority",165,"1",95,,2024,0,0,,,,,,,,,,"Coal","Diesel Oil, Pipeline Natural Gas","Dry bottom wall-fired boiler",,"Overfire Air","Electrostatic Precipitator",,
"OK","Grand River Dam Authority",165,"2",96,,2024,2994,2954.33,700057.64,,658.848,0.1423,859049.327,0.0955,663.898,0.1371,8318473.506,"Coal","Diesel Oil, Pipeline Natural Gas","Dry bottom wall-fired boiler","Dry Lime FGD","Low NOx Burner Technology w/ Overfire Air","Baghouse","Untreated PAC Sorbent Injection","ARP, CSOSG2, MATS"
"OK","Grand River Dam Authority",165,"3",91186,,2024,7036,7012.29,2791249.16,,5.484,0.001,1086276.271,0.059,262.501,0.0295,18278658.235,"Pipeline Natural Gas",,"Combined cycle",,"Selective Catalytic Reduction",,,"ARP, CSOSG2, NSPS4T"
"AR","Lake Catherine",170,"4",107,,2024,1313,1292.94,315416.62,,0.993,0.001,196739.266,0.059,445.091,0.223,3310525.964,"Pipeline Natural Gas",,"Dry bottom wall-fired boiler",,,,,"ARP, CSOSG2"
"AR","Thomas Fitzhugh",201,"2",88375,,2024,3755,3708.33,494811.17,,15.885,0.0079,253872.94,0.0596,179.661,0.0862,4231317.884,"Pipeline Natural Gas","Diesel Oil","Combined cycle",,"Dry Low NOx Burners|Water Injection",,,"ARP, CSOSG2"
"AR","Carl Bailey",202,"01",111,,2024,0,0,,,,,,,,,,"Pipeline Natural Gas","Residual Oil","Dry bottom wall-fired boiler",,,,,"ARP, CSOSG2"
"AR","McClellan",203,"01",112,,2024,1236,1161.53,,325558.67,2.541,0.0106,31292.286,0.0592,76.88,0.203,520157.977,"Pipeline Natural Gas","Residual Oil","Dry bottom wall-fired boiler",,,,,"ARP, CSOSG2"
"CA","Moss Landing Power Plant",260,"1A",149,,2024,4926,4632.36,1057993.53,,2.297,0.001,425481.66,0.0648,39.971,0.0203,7656029.272,"Pipeline Natural Gas",,"Combined cycle",,"Dry Low NOx Burners|Selective Catalytic Reduction",,,"ARP"
"CA","Moss Landing Power Plant",260,"2A",152,,2024,4553,4254.06,988453.85,,2.129,0.001,394504.585,0.065,37.462,0.0202,7096048.495,"Pipeline Natural Gas",,"Combined cycle",,"Dry Low NOx Burners|Selective Catalytic Reduction",,,"ARP"
"CA","Moss Landing Power Plant",260,"3A",150,,2024,5290,4958.61,1113582.95,,2.428,0.001,450212.562,0.0651,38.485,0.0186,8092235.611,"Pipeline Natural Gas",,"Combined cycle",,"Dry Low NOx Burners|Selective Catalytic Reduction",,,"ARP"
"CA","Moss Landing Power Plant",260,"4A",153,,2024,4433,4123.27,952838.89,,2.034,0.001,377186.874,0.0668,36.418,0.0211,6780931.376,"Pipeline Natural Gas",,"Combined cycle",,"Dry Low NOx Burners|Selective Catalytic Reduction",,,"ARP"
