"State","Facility Name","Facility ID","Unit ID","unit_id","Associated Stacks","Year","Operating Time Count","Sum of the Operating Time","Gross Load (MWh)","Steam Load (1000 lb)","SO2 Mass (short tons)","SO2 Rate (lbs/mmBtu)","CO2 Mass (short tons)","CO2 Rate (short tons/mmBtu)","NOx Mass (short tons)","NOx Rate (lbs/mmBtu)","Heat Input (mmBtu)","Primary Fuel Type","Secondary Fuel Type","Unit Type","SO2 Controls","NOx Controls","PM Controls","Hg Controls","Program Code"
"AL","Gorgas",8,"6",15,"CS0DAN",2013,423,421.25,29359,,403.229,2.5125,32335.96,0.103,69.772,0.4362,315179.225,"Coal","Diesel Oil","Dry bottom wall-fired boiler",,"Low NOx Burner Technology (Dry Bottom only)","Electrostatic Precipitator",,"ARP, CAIRNOX, CAIROS, CAIRSO2"
"AL","Gorgas",8,"7",16,"CS0DAN",2013,472,469.5,31016,,443.44,2.4269,35786.715,0.103,76.024,0.417,348814.1,"Coal","Diesel Oil","Dry bottom wall-fired boiler",,"Low NOx Burner Technology (Dry Bottom only)","Electrostatic Precipitator",,"ARP, CAIRNOX, CAIROS, CAIRSO2"
"AL","Gorgas",8,"8",17,"CS0DCN",2013,5460,5451.75,515143.75,,82.58,0.0322,512966.468,0.103,595.904,0.2367,4999687.7,"Coal","Diesel Oil","Tangentially-fired","Wet Limestone","Low NOx Burner Technology w/ Closed-coupled/Separated OFA","Electrostatic Precipitator",,"ARP, CAIRNOX, CAIROS, CAIRSO2"
"AL","Gorgas",8,"9",18,"CS0DCN",2013,3429,3421.75,330605.75,,58.093,0.046,323389.563,0.103,314.966,0.1936,3151949.925,"Coal","Diesel Oil","Tangentially-fired","Wet Limestone","Low NOx Burner Technology w/ Closed-coupled/Separated OFA","Electrostatic Precipitator",,"ARP, CAIRNOX, CAIROS, CAIRSO2"
"TX","Copper Station",9,"CTG-1",90211,,2013,1079,958.3,35503.02,,0.169,0.001,,,64.312,0.2266,563368.359,"Pipeline Natural Gas",,"Combustion turbine",,"Water Injection",,,"CAIRNOX, CAIRSO2"
"AL","Greene County",10,"1",19,"CS0EBN",2013,8538,8527.25,1432395.25,,17565.418,2.5005,1445118.031,0.103,2595.143,0.377,14084988.125,"Coal","Diesel Oil, Pipeline Natural Gas","Cell burner boiler",,"Low NOx Cell Burner|Overfire Air","Electrostatic Precipitator",,"ARP, CAIRNOX, CAIROS, CAIRSO2"
"AL","Greene County",10,"2",20,"CS0EBN",2013,7320,7302.75,1240242.75,,15263.855,2.5057,1240583.294,0.103,2264.787,0.3788,12091467.85,"Coal","Diesel Oil","Dry bottom wall-fired boiler",,"Low NOx Burner Technology (Dry Bottom only)|Overfire Air (Retired Mar 23, 2013)","Electrostatic Precipitator",,"ARP, CAIRNOX, CAIROS, CAIRSO2"
"AL","Greene County",10,"CT10",21,,2013,67,56.25,3515.75,,0.014,0.001,3024.997,0.1234,1.688,0.073,45791.825,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,"Water Injection",,,"ARP, CAIRNOX, CAIROS, CAIRSO2"
"AL","Greene County",10,"CT2",22,,2013,69,59.5,3951.25,,0.549,0.0251,3423.997,0.1074,1.845,0.0725,50978.875,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,"Water Injection",,,"ARP, CAIRNOX, CAIROS, CAIRSO2"
"AL","Greene County",10,"CT3",23,,2013,114,90.5,5264.5,,0.16,0.004,4883.801,0.1062,2.235,0.0675,70525.225,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,"Water Injection",,,"ARP, CAIRNOX, CAIROS, CAIRSO2"
"AL","Greene County",10,"CT4",24,,2013,157,129.25,7754.5,,0.564,0.0067,6959.798,0.111,3.901,0.0753,103263.875,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,"Water Injection",,,"ARP, CAIRNOX, CAIROS, CAIRSO2"
"AL","Greene County",10,"CT5",25,,2013,34,26.5,1305.75,,0.674,0.0639,1434.7,0.1069,0.632,0.0713,18060.35,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,"Water Injection",,,"ARP, CAIRNOX, CAIROS, CAIRSO2"
"AL","Greene County",10,"CT6",26,,2013,83,67.5,4021.5,,0.413,0.0098,3597.502,0.1256,1.596,0.0608,53475.425,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,"Water Injection",,,"ARP, CAIRNOX, CAIROS, CAIRSO2"
"AL","Greene County",10,"CT7",27,,2013,49,36.25,1916.5,,0.59,0.0406,2116.601,0.1851,1.127,0.0865,26809.175,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,"Water Injection",,,"ARP, CAIRNOX, CAIROS, CAIRSO2"
"AL","Greene County",10,"CT8",28,,2013,116,93.5,5867.5,,0.335,0.0064,5257.796,0.1458,2.416,0.0625,77103.675,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,"Water Injection",,,"ARP, CAIRNOX, CAIROS, CAIRSO2"
"AL","Greene County",10,"CT9",29,,2013,144,116.75,7273,,0.42,0.0061,6575.803,0.1279,3.12,0.0678,96459.775,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,"Water Injection",,,"ARP, CAIRNOX, CAIROS, CAIRSO2"
"AL","E C Gaston",26,"1",30,"CS0CAN",2013,5936,5928,612275,,7942.255,2.4615,659271.768,0.103,1212.296,0.3788,6425718.625,"Coal","Diesel Oil","Dry bottom wall-fired boiler",,"Low NOx Burner Technology (Dry Bottom only)","Electrostatic Precipitator",,"ARP, CAIRNOX, CAIROS, CAIRSO2"
"AL","E C Gaston",26,"2",31,"CS0CAN",2013,5985,5969.5,614627.25,,8090.697,2.4545,671780.682,0.103,1262.388,0.3854,6547612.5,"Coal","Diesel Oil","Dry bottom wall-fired boiler",,"Low NOx Burner Technology (Dry Bottom only)","Baghouse|Electrostatic Precipitator",,"ARP, CAIRNOX, CAIROS, CAIRSO2"
"AL","E C Gaston",26,"3",32,"CS0CBN",2013,4122,4106,472924.5,,6739.201,2.4853,552691.175,0.103,1039.572,0.3714,5386902.075,"Coal","Diesel Oil","Dry bottom wall-fired boiler",,"Low NOx Burner Technology (Dry Bottom only)","Baghouse|Electrostatic Precipitator",,"ARP, CAIRNOX, CAIROS, CAIRSO2"
"AL","E C Gaston",26,"4",33,"CS0CBN",2013,5536,5528.25,611575.5,,7334.079,2.4796,599884.65,0.103,1129.319,0.3678,5846900.575,"Coal","Diesel Oil","Dry bottom wall-fired boiler",,"Low NOx Burner Technology (Dry Bottom only)","Electrostatic Precipitator",,"ARP, CAIRNOX, CAIROS, CAIRSO2"
"AL","E C Gaston",26,"5",34,"MS5A, MS5B",2013,6775,6763.75,5254615.5,,3217.132,0.1536,4950075.75,0.103,2987.726,0.1271,48246341.375,"Coal","Diesel Oil","Tangentially-fired","Wet Limestone","Low NOx Burner Technology w/ Separated OFA|Selective Catalytic Reduction","Electrostatic Precipitator",,"ARP, CAIRNOX, CAIROS, CAIRSO2"
"AL","Colbert",47,"1",35,"CSCO14",2013,8053,8047.26,981836.9,,3804.895,0.745,1036630.782,0.104,1936.879,0.3901,9992588.14,"Coal",,"Dry bottom wall-fired boiler",,"Low NOx Burner Technology (Dry Bottom only)","Electrostatic Precipitator",,"ARP, CAIRNOX, CAIROS, CAIRSO2"
"AL","Colbert",47,"2",36,"CSCO14",2013,7255,7244.49,883462.63,,3347.048,0.7328,930864.562,0.104,1732.961,0.3896,8973055.786,"Coal",,"Dry bottom wall-fired boiler",,"Low NOx Burner Technology (Dry Bottom only)","Electrostatic Precipitator",,"ARP, CAIRNOX, CAIROS, CAIRSO2"
"AL","Colbert",47,"3",37,"CSCO14",2013,5328,5307.69,620872.62,,2111.256,0.6803,642029.531,0.104,1165.148,0.3794,6188836.513,"Coal",,"Dry bottom wall-fired boiler",,"Low NOx Burner Technology (Dry Bottom only)","Electrostatic Precipitator",,"ARP, CAIRNOX, CAIROS, CAIRSO2"
"AL","Colbert",47,"4",38,"CSCO14",2013,8269,8264.19,1025943.13,,3897.715,0.739,1078580.083,0.104,2010.06,0.3899,10396958.76,"Coal",,"Dry bottom wall-fired boiler",,"Low NOx Burner Technology (Dry Bottom only)","Electrostatic Precipitator",,"ARP, CAIRNOX, CAIROS, CAIRSO2"
"AL","Colbert",47,"5",39,,2013,0,0,,,,,,,,,,"Coal",,"Dry bottom wall-fired boiler",,"Selective Catalytic Reduction|Low NOx Burner Technology (Dry Bottom only)","Electrostatic Precipitator",,"ARP, CAIRNOX, CAIROS, CAIRSO2"
"AL","Colbert",47,"CCT1",88150,,2013,24,24,786,,0.406,0.0839,,,2.351,0.4264,11213.3,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,,,,"CAIRNOX, CAIROS, CAIRSO2"
"AL","Colbert",47,"CCT2",88151,,2013,29,29,1069,,0.384,0.0697,,,3.035,0.4174,14938.4,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,,,,"CAIRNOX, CAIROS, CAIRSO2"
"AL","Colbert",47,"CCT3",88152,,2013,9,9,187,,0.259,0.1881,,,0.613,0.4906,2418.1,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,,,,"CAIRNOX, CAIROS, CAIRSO2"
"AL","Colbert",47,"CCT4",88153,,2013,15,15,291,,0.703,0.3465,,,1.165,0.5882,3901,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,,,,"CAIRNOX, CAIROS, CAIRSO2"
"AL","Colbert",47,"CCT5",88154,,2013,16,16,508,,0.774,0.2504,,,1.762,0.5289,6858,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,,,,"CAIRNOX, CAIROS, CAIRSO2"
"AL","Colbert",47,"CCT6",88155,,2013,15,15,351,,0.257,0.1672,,,1.046,0.4774,4737.1,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,,,,"CAIRNOX, CAIROS, CAIRSO2"
"AL","Colbert",47,"CCT7",88156,,2013,9,9,236,,0.394,0.3129,,,0.786,0.5675,2899.9,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,,,,"CAIRNOX, CAIROS, CAIRSO2"
"AL","Colbert",47,"CCT8",88157,,2013,14,14,545,,0.741,0.2148,,,1.813,0.5071,7240,"Pipeline Natural Gas","Diesel Oil","Combustion turbine",,,,,"CAIRNOX, CAIROS, CAIRSO2"
"AL","Widows Creek",50,"1",40,"CSWC16",2013,0,0,,,,,,,,,,"Coal",,"Dry bottom wall-fired boiler",,"Low NOx Burner Technology (Dry Bottom only)","Electrostatic Precipitator",,"ARP, CAIRNOX, CAIROS, CAIRSO2"
"AL","Widows Creek",50,"2",41,"CSWC16",2013,0,0,,,,,,,,,,"Coal",,"Dry bottom wall-fired boiler",,"Low NOx Burner Technology (Dry Bottom only)","Electrostatic Precipitator",,"ARP, CAIRNOX, CAIROS, CAIRSO2"
"AL","Widows Creek",50,"3",42,"CSWC16",2013,0,0,,,,,,,,,,"Coal",,"Dry bottom wall-fired boiler",,"Low NOx Burner Technology (Dry Bottom only)","Electrostatic Precipitator",,"ARP, CAIRNOX, CAIROS, CAIRSO2"
"AL","Widows Creek",50,"4",43,"CSWC16",2013,0,0,,,,,,,,,,"Coal",,"Dry bottom wall-fired boiler",,"Low NOx Burner Technology (Dry Bottom only)","Electrostatic Precipitator",,"ARP, CAIRNOX, CAIROS, CAIRSO2"
"AL","Widows Creek",50,"5",44,"CSWC16",2013,0,0,,,,,,,,,,"Coal",,"Dry bottom wall-fired boiler",,"Low NOx Burner Technology (Dry Bottom only)","Electrostatic Precipitator",,"ARP, CAIRNOX, CAIROS, CAIRSO2"
"AL","Widows Creek",50,"6",45,"CSWC16",2013,0,0,,,,,,,,,,"Coal",,"Dry bottom wall-fired boiler",,"Low NOx Burner Technology (Dry Bottom only)","Electrostatic Precipitator",,"ARP, CAIRNOX, CAIROS, CAIRSO2"
"AL","Widows Creek",50,"7",46,,2013,6054,6044.5,2042682.75,,2849.036,0.2591,2136676.625,0.1027,722.084,0.0757,20825316.675,"Coal",,"Tangentially-fired","Wet Limestone","Low NOx Burner Technology w/ Separated OFA|Selective Catalytic Reduction","Electrostatic Precipitator",,"ARP, CAIRNOX, CAIROS, CAIRSO2"
"AL","Widows Creek",50,"8",47,,2013,6831,6823.75,2162340,,2741.326,0.237,2293977.375,0.1029,862.682,0.0845,22358494.4,"Coal",,"Tangentially-fired","Wet Limestone","Low NOx Burner Technology w/ Separated OFA|Selective Catalytic Reduction","Wet Scrubber",,"ARP, CAIRNOX, CAIROS, CAIRSO2"
"LA","Dolet Hills Power Station",51,"1",48,,2013,5590,5575.34,3316221.15,,14612.289,0.8405,3693231.637,0.109,3167.301,0.1804,33922904.337,"Coal",,"Dry bottom wall-fired boiler","Wet Limestone","Low NOx Burner Technology w/ Overfire Air|Selective Non-catalytic Reduction (Began May 20, 2013)","Electrostatic Precipitator",,"ARP, CAIRNOX, CAIROS, CAIRSO2"
"KY","Smith Generating Facility",54,"SCT1",50,,2013,262,218.73,16632.75,,0.07,0.001,13810.654,0.0584,11.716,0.1069,232376.412,"Pipeline Natural Gas","Residual Oil","Combustion turbine",,"Water Injection",,,"ARP, CAIRNOX, CAIROS, CAIRSO2"
"KY","Smith Generating Facility",54,"SCT10",90542,,2013,1305,1162.94,69718.86,,0.202,0.001,40049.896,0.0591,4.085,0.015,673926.731,"Pipeline Natural Gas",,"Combustion turbine",,"Water Injection|Selective Catalytic Reduction",,,"ARP, CAIRNOX, CAIROS, CAIRSO2"
"KY","Smith Generating Facility",54,"SCT2",51,,2013,245,210.12,15881.05,,0.068,0.001,13468.79,0.0588,10.864,0.0992,226625.249,"Pipeline Natural Gas","Residual Oil","Combustion turbine",,"Water Injection",,,"ARP, CAIRNOX, CAIROS, CAIRSO2"
"KY","Smith Generating Facility",54,"SCT3",52,,2013,353,302.41,20846.53,,0.124,0.0015,18140.85,0.0592,9.782,0.0691,304564.908,"Pipeline Natural Gas","Residual Oil","Combustion turbine",,"Water Injection",,,"ARP, CAIRNOX, CAIROS, CAIRSO2"
"KY","Smith Generating Facility",54,"SCT4",9271,,2013,609,542.39,37032.47,,0.142,0.001,28122.467,0.059,6.842,0.0351,473220.706,"Pipeline Natural Gas","Residual Oil","Combustion turbine",,"Dry Low NOx Burners|Water Injection",,,"ARP, CAIRNOX, CAIROS, CAIRSO2"
"KY","Smith Generating Facility",54,"SCT5",9272,,2013,944,855.75,60201.22,,0.225,0.001,44653.285,0.059,12.302,0.038,751355.559,"Pipeline Natural Gas","Residual Oil","Combustion turbine",,"Dry Low NOx Burners|Water Injection",,,"ARP, CAIRNOX, CAIROS, CAIRSO2"
"KY","Smith Generating Facility",54,"SCT6",89572,,2013,951,853.98,57507.73,,0.233,0.0011,43853.187,0.0591,10.826,0.0354,737623.069,"Pipeline Natural Gas","Residual Oil","Combustion turbine",,"Dry Low NOx Burners|Water Injection",,,"ARP, CAIRNOX, CAIROS, CAIRSO2"
"KY","Smith Generating Facility",54,"SCT7",89573,,2013,497,430.41,28078.26,,0.109,0.0012,21454.327,0.0591,6.217,0.0449,360989.882,"Pipeline Natural Gas","Residual Oil","Combustion turbine",,"Dry Low NOx Burners|Water Injection",,,"ARP, CAIRNOX, CAIROS, CAIRSO2"
"KY","Smith Generating Facility",54,"SCT9",90541,,2013,1274,1138.12,70513.78,,0.199,0.001,39432.156,0.0592,4.055,0.0156,663496.631,"Pipeline Natural Gas",,"Combustion turbine",,"Water Injection|Selective Catalytic Reduction",,,"ARP, CAIRNOX, CAIROS, CAIRSO2"
"AL","Charles R Lowman",56,"1",53,"CS004, MS001",2013,280,274.43,12537.6,,186.79,2.0998,16546.668,0.1026,36.279,0.3857,161276.183,"Coal",,"Dry bottom wall-fired boiler","Wet Limestone","Low NOx Burner Technology (Dry Bottom only)","Electrostatic Precipitator",,"ARP, CAIRNOX, CAIROS, CAIRSO2"
"AL","Charles R Lowman",56,"2",54,"CS004",2013,4146,4136.52,733587.38,,1497.232,0.3707,816281.937,0.103,1634.902,0.3967,7955987.025,"Coal",,"Dry bottom wall-fired boiler","Wet Limestone","Selective Catalytic Reduction|Overfire Air","Electrostatic Precipitator",,"ARP, CAIRNOX, CAIROS, CAIRSO2"
"AL","Charles R Lowman",56,"3",55,"MS03C, MS03D",2013,6947,6927.59,1194278.79,,2209.232,0.3262,1332013.685,0.103,2527.394,0.3733,12982585.652,"Coal",,"Dry bottom wall-fired boiler","Wet Limestone","Selective Catalytic Reduction|Overfire Air","Electrostatic Precipitator",,"ARP, CAIRNOX, CAIROS, CAIRSO2"
"NE","Platte",59,"1",56,,2013,8459,8444.03,603652.06,,1809.544,0.5102,732571.442,0.105,802.538,0.2418,6984860.482,"Coal","Diesel Oil","Tangentially-fired",,"Low NOx Burner Technology w/ Closed-coupled/Separated OFA (Began Feb 27, 2013)","Electrostatic Precipitator",,"ARP"
"NE","Gerald Whelan Energy Center",60,"1",57,,2013,7567,7556.59,461818.64,,1439.099,0.5427,549123.805,0.1049,476.389,0.1864,5235745.983,"Coal",,"Tangentially-fired",,"Overfire Air","Electrostatic Precipitator",,"ARP"
"NE","Gerald Whelan Energy Center",60,"2",90669,,2013,7541,7524.57,1483314,,692.089,0.1296,1537952.468,0.105,491.237,0.067,14663951.565,"Coal",,"Dry bottom wall-fired boiler","Dry Lime FGD","Selective Catalytic Reduction",,,"ARP"
"NM","Escalante",87,"1",59,,2013,8593,8589.15,1626496,,950.843,0.11,1798755.138,0.105,3035.854,0.3521,17150601.939,"Coal","Natural Gas, Other Oil","Tangentially-fired","Wet Limestone","Other","Baghouse",,"ARP"
"KS","Holcomb",108,"SGU1",60,,2013,8080,8070.13,2353783.26,,1386.108,0.1248,2343950.658,0.1049,1702.979,0.1495,22348925.065,"Coal",,"Dry bottom wall-fired boiler","Dry Lime FGD","Low NOx Burner Technology (Dry Bottom only)","Baghouse",,"ARP"
"AZ","Cholla",113,"1",62,,2013,8451,8444.24,900054.55,,668.711,0.1313,1032544.185,0.103,1079.902,0.2169,10063770.493,"Coal",,"Tangentially-fired","Wet Lime FGD","Low NOx Burner Technology w/ Separated OFA","Baghouse",,"ARP"
"AZ","Cholla",113,"2",63,,2013,7814,7791.76,1826354.76,,1156.959,0.1245,1896880.504,0.103,2737.298,0.295,18488111.671,"Coal",,"Tangentially-fired","Wet Lime FGD","Low NOx Burner Technology w/ Closed-coupled/Separated OFA","Cyclone",,"ARP"
"AZ","Cholla",113,"3",64,,2013,8251,8234.02,1943349.94,,1426.692,0.1303,2246066.045,0.103,2282.816,0.2098,21891484.96,"Coal",,"Tangentially-fired","Wet Lime FGD","Low NOx Burner Technology w/ Closed-coupled/Separated OFA","Baghouse",,"ARP"
"AZ","Cholla",113,"4",65,,2013,7477,7466.81,2627302.28,,1812.948,0.1209,3068369.784,0.103,2548.781,0.1694,29906208.841,"Coal",,"Tangentially-fired","Wet Lime FGD","Low NOx Burner Technology w/ Closed-coupled/Separated OFA","Baghouse",,"ARP"
"AZ","Ocotillo Power Plant",116,"1",66,,2013,1455,1331.99,54605.91,,0.196,0.001,38793.552,0.0592,44.295,0.1098,652767.869,"Pipeline Natural Gas","Residual Oil","Tangentially-fired",,,,,"ARP"
"AZ","Ocotillo Power Plant",116,"2",67,,2013,1812,1724.05,69785.07,,0.253,0.001,50068.315,0.0592,60.396,0.1232,842509.909,"Pipeline Natural Gas","Residual Oil","Tangentially-fired",,,,,"ARP"
"AZ","APS West Phoenix Power Plant",117,"CC4",70,,2013,1428,1329.43,114195.58,,0.297,0.001,58892.801,0.0591,16.513,0.0425,990981.099,"Pipeline Natural Gas",,"Combined cycle",,"Dry Low NOx Burners",,,"ARP"
"AZ","APS West Phoenix Power Plant",117,"CC5A",71,,2013,3775,3701.61,699910.61,,1.581,0.001,313268.491,0.059,44.625,0.0197,5271326.68,"Pipeline Natural Gas",,"Combined cycle",,"Dry Low NOx Burners|Selective Catalytic Reduction",,,"ARP"
"AZ","APS West Phoenix Power Plant",117,"CC5B",88097,,2013,3542,3481.72,663169.99,,1.502,0.001,297564.599,0.059,41.455,0.019,5007142.101,"Pipeline Natural Gas",,"Combined cycle",,"Dry Low NOx Burners|Selective Catalytic Reduction",,,"ARP"
"AZ","APS Saguaro Power Plant",118,"1",72,"CS1",2013,0,0,,,,,,,,,,"Pipeline Natural Gas","Residual Oil","Tangentially-fired",,,,,"ARP"
"AZ","APS Saguaro Power Plant",118,"2",73,"CS1",2013,0,0,,,,,,,,,,"Pipeline Natural Gas","Residual Oil","Tangentially-fired",,,,,"ARP"
"AZ","APS Saguaro Power Plant",118,"CT3",8250,,2013,491,398.89,15681.76,,0.072,0.001,14174.508,0.0591,4.959,0.0576,238528.541,"Pipeline Natural Gas",,"Combustion turbine",,"Dry Low NOx Burners",,,"ARP"
"AZ","Yucca Power Plant",120,"1",74,,2013,7010,6976.84,226686.77,,0.786,0.001,155771.064,0.0587,124.446,0.0838,2621093.837,"Pipeline Natural Gas","Residual Oil","Tangentially-fired",,,,,"ARP"
"AZ","Yucca Power Plant",120,"CT5",89724,,2013,1945,1693.99,51634.57,,0.177,0.001,34969.343,0.0592,3.459,0.0187,588447.351,"Pipeline Natural Gas",,"Combustion turbine",,"Selective Catalytic Reduction",,,"ARP"
"AZ","Yucca Power Plant",120,"CT6",89725,,2013,1707,1496.52,45419.48,,0.155,0.001,30767.099,0.0592,3.195,0.0186,517753.508,"Pipeline Natural Gas",,"Combustion turbine",,"Selective Catalytic Reduction",,,"ARP"
"AZ","De Moss Petrie Generating Station",124,"GT1",76,,2013,217,171.91,7628.75,,0.184,0.0036,6257.471,0.0592,2.88,0.0665,105294.556,"Natural Gas",,"Combustion turbine",,"Dry Low NOx Burners",,,"ARP"
"AZ","Irvington Generating Station",126,"1",77,,2013,2564,2512.04,77550.29,,1.515,0.0036,51432.551,0.0592,75.73,0.161,865505.712,"Natural Gas","Residual Oil","Tangentially-fired",,,,,"ARP"
"AZ","Irvington Generating Station",126,"2",78,,2013,2389,2356.95,72969.25,,1.415,0.0036,48045.191,0.0592,63.171,0.1464,808487.063,"Natural Gas","Residual Oil","Tangentially-fired",,,,,"ARP"
"AZ","Irvington Generating Station",126,"3",79,,2013,3204,3141.29,129330.47,,2.514,0.0034,85518.182,0.0592,130,0.1678,1438998.808,"Natural Gas","Residual Oil","Tangentially-fired",,,,,"ARP"
"AZ","Irvington Generating Station",126,"4",80,,2013,5865,5844.95,437256.52,,1366.978,0.5518,464202.64,0.0959,1002.898,0.4084,4797535.638,"Coal","Natural Gas","Dry bottom wall-fired boiler",,"Low NOx Burner Technology w/ Overfire Air","Baghouse",,"ARP"
"TX","Oklaunion Power Station",127,"1",81,,2013,7743,7736.28,4263303.8,,3809.372,0.1779,4519462.485,0.105,7265.642,0.3275,43091773.936,"Coal",,"Dry bottom wall-fired boiler","Wet Limestone","Low NOx Burner Technology (Dry Bottom only)","Electrostatic Precipitator|Wet Scrubber",,"ARP, CAIRNOX, CAIRSO2"
"SC","Cross",130,"1",82,,2013,7987,7980.52,3821527.35,,1588.292,0.0804,3844628.742,0.103,1347.507,0.0731,37472024.231,"Coal","Residual Oil","Dry bottom wall-fired boiler","Wet Limestone","Selective Catalytic Reduction|Low NOx Burner Technology w/ Overfire Air","Electrostatic Precipitator",,"ARP, CAIRNOX, CAIROS, CAIRSO2"
